channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_120,ch_121,ch_122,ch_123,ch_124,ch_125,ch_126,ch_127
65,0.97636163,0.79641104,0.92300808,0.93163776,0.81666690,0.91997039,0.93405890,0.94907695,0.94015527,0.94634974,0.92791426,0.89058632,0.97353429,0.84673935,0.91598880,0.88380885,0.94401288,0.88574183,0.86972547,0.95213950,0.89383322,0.98132706,0.97481716,0.97831273,0.96620208,0.95369172,0.95271850,0.93545544,0.97888851,0.95985311,0.98324651,0.93302381,0.94846463,0.97081769,0.98489666,0.97035646,0.88140231,0.98104250,0.90033698,0.97117776,0.93000507,0.86114258,0.92927909,0.96977216,0.96766579,0.91355813,0.91572970,0.98162818,0.96619499,0.94473636,0.95471454,0.93211943,0.96913397,0.91704804,0.95554787,0.97089481,0.90876478,0.97822750,0.95404524,0.96143079,0.94236553,0.97501242,0.97837716,0.96220028,0.95311815,0.00000000,0.97763807,0.93513775,0.85649908,0.97786355,0.95885730,0.97028589,0.92709041,0.98912609,0.93601948,0.95257187,0.91907901,0.94194460,0.98240197,0.92781204,0.93530279,0.97555912,0.96161628,0.85852426,0.94880635,0.84130609,0.91782761,0.97006541,0.94518763,0.97697073,0.97794622,0.96709168,0.97711867,0.86613017,0.94446772,0.92187440,0.94763005,0.98161674,0.97198063,0.85760379,0.98265225,0.87583333,0.89976466,0.93885529,0.98071575,0.95774400,0.97527444,0.96769881,0.98142058,0.90518808,0.97048622,0.88250482,0.94422382,0.91508281,0.94577956,0.94252068,0.97567612,0.97054780,0.96392715,0.79822165,0.92451268,0.87347466,0.96878058,0.87220192,0.95815051,0.92239666,0.90499377,0.94202513
66,0.96741927,0.95324767,0.94932210,0.92082316,0.96987808,0.92159343,0.95442080,0.93350345,0.96433198,0.96039730,0.96006191,0.96329653,0.95663106,0.93207091,0.97062743,0.86589193,0.98409349,0.96845061,0.96410185,0.83899701,0.97416174,0.86432242,0.88603783,0.92338341,0.93724549,0.98007709,0.97370499,0.97259867,0.94162685,0.94331205,0.94845402,0.83530432,0.95614922,0.94766957,0.85808700,0.96545535,0.93592215,0.93173760,0.83092362,0.84244609,0.93724513,0.92160147,0.93976414,0.93253148,0.96789777,0.95873350,0.94816518,0.95910245,0.86642700,0.95168662,0.96985114,0.91409838,0.96580845,0.94084930,0.78405488,0.93752766,0.95029533,0.97939259,0.80696863,0.82960212,0.94168454,0.96546918,0.90971398,0.97093880,0.95647758,0.97763807,0.00000000,0.96557868,0.87024283,0.94145685,0.94439083,0.78226334,0.92979926,0.97555965,0.84540284,0.96079081,0.92126048,0.97214353,0.89121628,0.96697158,0.95853949,0.95420003,0.95694447,0.89846069,0.85731673,0.93351871,0.91775447,0.78331900,0.93332499,0.90858734,0.98808223,0.84306836,0.95029712,0.94908506,0.90684777,0.89930457,0.84869570,0.88908380,0.93590862,0.92545396,0.95475841,0.91609257,0.91966486,0.91939449,0.95795345,0.96227628,0.89206016,0.93473345,0.92654163,0.90846276,0.94289684,0.89056242,0.78855956,0.97070020,0.96210289,0.97545725,0.93253881,0.91808450,0.93155038,0.89967328,0.85715246,0.91288829,0.76651704,0.91607666,0.95882499,0.87007648,0.91569769,0.93209827
67,0.95242548,0.96267611,0.97800237,0.87508899,0.97938681,0.91607732,0.98176312,0.84483308,0.86003137,0.96508628,0.87871224,0.90963531,0.95902616,0.90963608,0.74398690,0.72816193,0.92015225,0.95576596,0.78422606,0.95851183,0.97949600,0.90942496,0.97985750,0.87360239,0.96740741,0.96766645,0.96657741,0.90981042,0.90279871,0.84544694,0.91377789,0.90237224,0.90328801,0.95656294,0.97665286,0.93493938,0.91635877,0.97746223,0.97612572,0.93706501,0.80995059,0.72104210,0.81518602,0.97222948,0.93749416,0.93486702,0.96962476,0.90759140,0.76610929,0.96371382,0.97140008,0.88104486,0.95320749,0.97896230,0.91622317,0.91497725,0.96035141,0.97855449,0.92278945,0.86533225,0.71936160,0.87722987,0.94192868,0.96687037,0.93747002,0.93513775,0.96557868,0.00000000,0.97180599,0.77013695,0.95589787,0.97428191,0.85455972,0.91950351,0.95446718,0.95271534,0.85488915,0.96816838,0.97205186,0.87152857,0.98064387,0.95747554,0.97033066,0.75335562,0.73799032,0.79337341,0.97008669,0.92553455,0.93170440,0.92563373,0.97788382,0.98454690,0.96397907,0.90731603,0.96739978,0.96179259,0.90742254,0.94696182,0.89881241,0.96698982,0.96645451,0.96400762,0.90911144,0.83169985,0.98605078,0.70110565,0.92555124,0.97339314,0.82580382,0.66322941,0.97714019,0.91676301,0.97398412,0.97923279,0.94536740,0.94778341,0.97899026,0.93855631,0.83118415,0.93765259,0.94734490,0.82917023,0.93573630,0.96617556,0.97871709,0.98414266,0.94487977,0.96161646
68,0.93372345,0.89837849,0.87036359,0.89608562,0.96033913,0.84255207,0.92647231,0.97338331,0.94803149,0.93975657,0.96897531,0.93353271,0.96105587,0.86087060,0.97452050,0.89707446,0.98369086,0.97794819,0.83959812,0.90513319,0.98257649,0.92671096,0.84376264,0.97977108,0.77598584,0.91079581,0.97502828,0.98635387,0.88379151,0.98509073,0.90749514,0.97001827,0.92234468,0.92562789,0.91787690,0.95804793,0.92853230,0.89717460,0.95108092,0.95812684,0.89902461,0.86470854,0.94202489,0.83754385,0.86934221,0.94577199,0.92155325,0.79726660,0.90639323,0.93256855,0.91908085,0.87552869,0.97527152,0.85227591,0.95119512,0.95109403,0.95793706,0.97495037,0.89362901,0.88727081,0.88447666,0.94340068,0.93530929,0.98389673,0.94940698,0.85649908,0.87024283,0.97180599,0.00000000,0.94050187,0.82065445,0.88422334,0.96187407,0.97432399,0.96001887,0.87803006,0.85355544,0.91528940,0.91656780,0.81258738,0.95749068,0.92769337,0.94420421,0.90812320,0.96094471,0.94891131,0.94151521,0.94959992,0.87321389,0.98286843,0.98281288,0.98721814,0.91463429,0.91806805,0.96726298,0.86763942,0.86581242,0.86252075,0.95954347,0.78295094,0.97766143,0.69757956,0.88739657,0.97337079,0.96848476,0.95687461,0.92762077,0.96147817,0.81246126,0.96718037,0.97143644,0.84156704,0.93333393,0.96955156,0.95791328,0.87180781,0.97229689,0.93127400,0.98024738,0.97621655,0.96234834,0.95684904,0.87132514,0.97296107,0.97897798,0.96053398,0.96716988,0.83443135
69,0.96800011,0.98184782,0.92301941,0.97785717,0.97071320,0.97906911,0.85119462,0.97325248,0.98412323,0.96955621,0.94606555,0.98125225,0.98228037,0.88629055,0.92591804,0.95580763,0.88549352,0.97198802,0.97765106,0.90948188,0.98346353,0.96870667,0.97548807,0.98455834,0.96758598,0.95100582,0.96053272,0.95899594,0.97320318,0.88319796,0.93790138,0.90432841,0.92682576,0.98023242,0.94149351,0.95505172,0.94017392,0.98122966,0.97648072,0.96907896,0.96503299,0.89086312,0.97395992,0.97261375,0.97648436,0.92972296,0.97962213,0.94965428,0.88624305,0.90244687,0.94823349,0.93866628,0.84326732,0.97881615,0.84027755,0.97403699,0.90169144,0.98391974,0.96046638,0.85837758,0.85226518,0.97995883,0.97153282,0.88701397,0.98051691,0.97786355,0.94145685,0.77013695,0.94050187,0.00000000,0.91360611,0.98858327,0.93047941,0.97392243,0.97860169,0.97586370,0.94481099,0.69151700,0.98272300,0.97635567,0.98213029,0.97956681,0.97484988,0.88404435,0.95151669,0.96831727,0.87914020,0.95118856,0.90085906,0.96622384,0.96830970,0.97643882,0.95332187,0.89826614,0.92602044,0.93107581,0.97395015,0.96028489,0.93105918,0.90740579,0.98436600,0.97949874,0.98011625,0.89253169,0.96536458,0.95544297,0.97427881,0.85948420,0.64904606,0.88865227,0.91562080,0.97489786,0.97253048,0.97546262,0.98277599,0.95966840,0.92896432,0.97946030,0.83861393,0.97422218,0.97273517,0.95259136,0.95287347,0.97127360,0.93778545,0.98939693,0.96600294,0.96943724
70,0.97367293,0.95516807,0.89899129,0.87983179,0.97330958,0.86976492,0.89317316,0.94013798,0.97557759,0.96306580,0.96360224,0.93878359,0.96500784,0.97820294,0.97714305,0.86408854,0.88811123,0.95854163,0.84997344,0.94794232,0.96761918,0.96979076,0.93012387,0.98588663,0.88041538,0.95777392,0.98010260,0.97524315,0.90532404,0.96451586,0.97029573,0.96378297,0.97245491,0.97088867,0.94029593,0.97740412,0.97984314,0.96647346,0.97160363,0.95295268,0.97391653,0.85297388,0.97374719,0.84534204,0.94507450,0.93549776,0.86168367,0.78343928,0.89086336,0.85779083,0.88179117,0.92511636,0.95707357,0.91050416,0.97081232,0.94465154,0.88224006,0.95748341,0.93123674,0.91124868,0.90367901,0.97028631,0.97479755,0.94527507,0.96860051,0.95885730,0.94439083,0.95589787,0.82065445,0.91360611,0.00000000,0.96848202,0.91853637,0.96125877,0.96611875,0.96937495,0.92951059,0.90825504,0.97138757,0.92170084,0.98107153,0.96334541,0.96734816,0.87127042,0.96918154,0.96457744,0.97954726,0.98090708,0.97498649,0.98204595,0.97777790,0.97969276,0.98691535,0.96068752,0.98083180,0.92492855,0.93109673,0.84461433,0.92229736,0.93156451,0.97559857,0.87631351,0.97822613,0.92554790,0.98355371,0.97207969,0.91676724,0.94778967,0.95450991,0.92618519,0.98148835,0.96068764,0.90874255,0.90603787,0.92698449,0.94933510,0.95761698,0.96074080,0.97036529,0.94783080,0.98018646,0.88361955,0.93295360,0.97919673,0.98543429,0.93311203,0.92222577,0.87431395
71,0.95064044,0.75940585,0.93163943,0.75250971,0.90699840,0.97187549,0.96587986,0.97720659,0.87273556,0.96659273,0.87086332,0.98372132,0.92630428,0.94384331,0.93855464,0.82726061,0.95195264,0.97791409,0.84482241,0.80105734,0.98443049,0.91691804,0.80761063,0.93894446,0.87943298,0.97646558,0.97133714,0.90434355,0.95557630,0.96302831,0.98439276,0.96573561,0.96074861,0.91430771,0.85262644,0.93532115,0.98798078,0.83586204,0.90449733,0.97526234,0.91158682,0.97773975,0.73359001,0.91893089,0.79992312,0.98524094,0.91435122,0.98361921,0.93838400,0.99000639,0.94949651,0.85055333,0.98403716,0.93434715,0.96322095,0.88183826,0.88649082,0.97094452,0.86739993,0.86732388,0.93849981,0.92385632,0.98996013,0.91463166,0.93161488,0.97028589,0.78226334,0.97428191,0.88422334,0.98858327,0.96848202,0.00000000,0.95847124,0.96611542,0.80676687,0.93162495,0.98238891,0.89275295,0.88745475,0.98490036,0.87592733,0.93926215,0.82063746,0.76994962,0.98664701,0.82624912,0.89240783,0.97157645,0.97854835,0.84998846,0.91453314,0.64701784,0.83457065,0.92574537,0.83635265,0.97455776,0.86190844,0.83898282,0.94616485,0.95618325,0.97349685,0.85107160,0.97323531,0.96020353,0.90867615,0.91691744,0.97707027,0.92381823,0.98211169,0.95133770,0.96485227,0.85783440,0.89463699,0.89877075,0.93190086,0.95001274,0.97739846,0.97655261,0.93129677,0.94726992,0.93476164,0.77773845,0.67273468,0.87223607,0.78516424,0.83934271,0.95900416,0.98587960
72,0.91019225,0.97929215,0.87023681,0.89299977,0.97206175,0.96042049,0.94282079,0.94175786,0.87555224,0.93996465,0.94593990,0.95366597,0.95410001,0.92767429,0.97496819,0.76363611,0.97186589,0.98280758,0.80339921,0.97215307,0.98282969,0.91320539,0.94866139,0.90107107,0.92476654,0.85127831,0.89488846,0.89399850,0.94543839,0.93292058,0.87843865,0.95491797,0.93422270,0.96639705,0.97561234,0.97808933,0.81303370,0.92266220,0.96812654,0.80471504,0.84528464,0.85507345,0.84886801,0.95124012,0.93317878,0.94780755,0.91306734,0.87157333,0.71403557,0.95774245,0.96863294,0.83912671,0.98742211,0.97812760,0.83083564,0.90835536,0.97497606,0.97464997,0.97256029,0.87724549,0.78906798,0.92593539,0.96282977,0.80705887,0.80798942,0.92709041,0.92979926,0.85455972,0.96187407,0.93047941,0.91853637,0.95847124,0.00000000,0.97092050,0.97264779,0.89992720,0.82628155,0.88847846,0.94727135,0.68252051,0.98231816,0.92518568,0.90481246,0.89985996,0.94448924,0.94225442,0.91502178,0.87738496,0.98146874,0.97919041,0.97776341,0.96732175,0.94138283,0.97195470,0.95376408,0.91238385,0.98091477,0.85259986,0.92927587,0.93196684,0.95016038,0.91909677,0.86713731,0.97742873,0.97765833,0.85320592,0.96912444,0.96528918,0.89040375,0.85326517,0.96413207,0.95905942,0.94539028,0.96170044,0.90516257,0.96431172,0.89394599,0.97445405,0.97810549,0.86502278,0.87876588,0.77865529,0.81519431,0.94165301,0.95583212,0.97533268,0.94000351,0.75409657
73,0.91762799,0.86805344,0.98391324,0.95873380,0.95687723,0.95317435,0.91079676,0.92838997,0.98019975,0.96330202,0.88584411,0.74892819,0.92475832,0.88772500,0.89706028,0.96788609,0.94197196,0.91155541,0.93310249,0.97423220,0.93721157,0.98277628,0.83601975,0.96894056,0.78234625,0.81693780,0.92544585,0.95264030,0.83794647,0.84275579,0.98040813,0.88880783,0.73144221,0.87520468,0.91873431,0.97811699,0.83152270,0.85989618,0.95813537,0.93882686,0.98233193,0.91784972,0.96360934,0.86136508,0.92893744,0.92128760,0.90992635,0.97965586,0.97191554,0.93289328,0.82270366,0.97208363,0.98841572,0.87290853,0.89534199,0.94083285,0.83217466,0.89553320,0.92289746,0.92020953,0.95844674,0.94377381,0.89702338,0.86683583,0.97211623,0.98912609,0.97555965,0.91950351,0.97432399,0.97392243,0.96125877,0.96611542,0.97092050,0.00000000,0.98328686,0.93390769,0.94518477,0.90528983,0.87474674,0.95930332,0.95473766,0.97975320,0.93242514,0.90776217,0.84806097,0.97708106,0.91319954,0.98204243,0.97245336,0.92291313,0.97080714,0.80087328,0.96968436,0.96241242,0.94064367,0.95854169,0.92247319,0.91474712,0.96151727,0.91136760,0.84567386,0.93983573,0.97869557,0.91748750,0.88117784,0.83067143,0.92252779,0.95124996,0.96925497,0.93823409,0.84303266,0.86782730,0.86185789,0.97179621,0.95026088,0.93602073,0.87882864,0.93470174,0.92790645,0.96182829,0.96685517,0.92414713,0.91649491,0.91358656,0.97960138,0.81857276,0.98165989,0.97873253
74,0.95153654,0.84835422,0.89322692,0.86567485,0.94976521,0.94291306,0.96841836,0.94960314,0.93707478,0.94699228,0.92526120,0.90696728,0.97851354,0.97713763,0.82460350,0.96411437,0.96458942,0.97626710,0.96213210,0.93449610,0.97362834,0.89008838,0.83606517,0.89711243,0.94164693,0.97797078,0.97726214,0.97137284,0.88258886,0.94376969,0.90648091,0.97638249,0.91056085,0.87604755,0.90643692,0.93962067,0.90106899,0.96122044,0.96577519,0.89272130,0.88768643,0.94184065,0.82860762,0.93928492,0.92120016,0.93594861,0.92016816,0.98045301,0.96942550,0.96386796,0.97757846,0.92604333,0.85344982,0.97188932,0.95589674,0.96538150,0.96757150,0.96907997,0.85157925,0.90190458,0.96482116,0.94466853,0.92916065,0.97857064,0.84204942,0.93601948,0.84540284,0.95446718,0.96001887,0.97860169,0.96611875,0.80676687,0.97264779,0.98328686,0.00000000,0.96298051,0.94398308,0.95700598,0.93831038,0.96977568,0.86164463,0.94961417,0.91598535,0.76766527,0.93774158,0.94417685,0.94114977,0.91668886,0.95154679,0.97108603,0.83764660,0.82288140,0.83516496,0.96304041,0.96293217,0.96785402,0.95725489,0.94476008,0.93135113,0.90584302,0.94267893,0.92580128,0.94143969,0.97220349,0.95457548,0.96391064,0.95644850,0.90751511,0.95115584,0.96107680,0.96293718,0.80433357,0.82899588,0.94262534,0.97902548,0.90579462,0.98232436,0.92891836,0.94216943,0.95535809,0.97595930,0.81405944,0.83707386,0.91600895,0.88276017,0.87760115,0.93032658,0.96118569
75,0.98294461,0.92520958,0.94875658,0.98721242,0.97827291,0.94804025,0.97556567,0.93270457,0.98431265,0.94399178,0.97428632,0.84196365,0.97845888,0.97847760,0.97760004,0.94395638,0.83071089,0.90125090,0.96752942,0.92545515,0.99093336,0.73717141,0.97381580,0.92934424,0.96083879,0.96183962,0.97478378,0.97397846,0.94045317,0.90992963,0.98170984,0.93487692,0.98942792,0.94449592,0.98346490,0.98288304,0.62952000,0.91725504,0.98470551,0.94258112,0.92816192,0.92126894,0.95810062,0.97370833,0.98288822,0.97320408,0.98378247,0.88604140,0.95183259,0.86395305,0.98471421,0.83272570,0.95926607,0.98429781,0.97030544,0.96595794,0.90377915,0.97053736,0.96617681,0.97876656,0.96037310,0.96552503,0.97888273,0.96877927,0.97372425,0.95257187,0.96079081,0.95271534,0.87803006,0.97586370,0.96937495,0.93162495,0.89992720,0.93390769,0.96298051,0.00000000,0.87568986,0.91206765,0.98380268,0.88868719,0.93755794,0.96066928,0.95629215,0.96456552,0.87718892,0.97415143,0.95456797,0.97974628,0.92166603,0.96733695,0.94075191,0.95307922,0.96167576,0.90815860,0.95720756,0.93075591,0.92503059,0.96116930,0.91218728,0.90891039,0.98205924,0.97187608,0.96824288,0.97596145,0.97580373,0.84227705,0.86850351,0.96179944,0.94990981,0.94553697,0.95587814,0.95156533,0.95092851,0.87196469,0.98102891,0.97906792,0.92138195,0.97489405,0.98562610,0.95076424,0.97792089,0.95268565,0.97703874,0.91823435,0.94711363,0.93042791,0.94597018,0.87778223
76,0.94449776,0.98095000,0.76432717,0.94827527,0.97657514,0.88472778,0.98472613,0.94327712,0.86511451,0.93566465,0.94689804,0.93550789,0.97546548,0.96849364,0.94061291,0.86518645,0.98608387,0.96093518,0.80355704,0.88872457,0.98524559,0.82730454,0.94302434,0.97796363,0.93204147,0.89744836,0.94690394,0.92523038,0.98125297,0.92016846,0.93350708,0.95566618,0.95961952,0.97969782,0.93856764,0.95518893,0.71902853,0.94673252,0.97129714,0.96581310,0.96987313,0.79691613,0.89665651,0.93373692,0.94396329,0.96178758,0.93457502,0.91319382,0.83836186,0.98346514,0.95320737,0.95535016,0.97827154,0.98065704,0.93911701,0.97616941,0.98551679,0.98843944,0.93570197,0.92062020,0.90113366,0.97295040,0.98086858,0.92768186,0.95541310,0.91907901,0.92126048,0.85488915,0.85355544,0.94481099,0.92951059,0.98238891,0.82628155,0.94518477,0.94398308,0.87568986,0.00000000,0.96087497,0.93466318,0.67673558,0.96847296,0.93405461,0.94654262,0.84690511,0.88689184,0.87228769,0.97893184,0.93429524,0.88870406,0.96835053,0.98270744,0.98459798,0.93223214,0.74842703,0.98109859,0.89421886,0.98405486,0.91134429,0.85779899,0.78433156,0.97199410,0.85493094,0.96974534,0.96020854,0.98440534,0.86137611,0.92933631,0.92558831,0.91038829,0.79574639,0.97556007,0.91527140,0.97235143,0.93340588,0.93849546,0.92910826,0.97732669,0.98003411,0.88852602,0.94996184,0.97637820,0.86905456,0.84333086,0.93848503,0.98612720,0.98534721,0.97723466,0.83690870
77,0.97554445,0.97720629,0.91537380,0.95387995,0.96105957,0.97172463,0.85046756,0.90642375,0.94707114,0.94760734,0.95106888,0.96911722,0.91094881,0.90393430,0.93523240,0.92012900,0.88308996,0.96698081,0.95133132,0.94545192,0.95620650,0.95386934,0.84794593,0.97372496,0.88582379,0.84566998,0.96208310,0.97517121,0.95682693,0.82854736,0.88009715,0.98341596,0.83689934,0.97132719,0.96851599,0.97694331,0.94165999,0.87983370,0.93113041,0.93296921,0.88762903,0.97379571,0.96334207,0.95608425,0.96306795,0.96142524,0.97327119,0.97308570,0.96811032,0.89123738,0.92061979,0.91587949,0.87431896,0.95225620,0.95165074,0.91181493,0.81936735,0.97212553,0.95706844,0.91084158,0.97088063,0.94426852,0.88309401,0.86053979,0.96481055,0.94194460,0.97214353,0.96816838,0.91528940,0.69151700,0.90825504,0.89275295,0.88847846,0.90528983,0.95700598,0.91206765,0.96087497,0.00000000,0.93916094,0.96882761,0.94899064,0.87279224,0.96653581,0.84882474,0.91311371,0.95057547,0.82449764,0.96102929,0.97042269,0.96139956,0.97040170,0.91513366,0.95120126,0.88199735,0.97439229,0.89761513,0.96047890,0.89603311,0.90709215,0.95086396,0.93788397,0.89165789,0.90275365,0.94667709,0.91675168,0.81742221,0.91874677,0.88844836,0.80656749,0.95658815,0.93156719,0.95909375,0.94129533,0.88745552,0.94571733,0.96499336,0.93492913,0.94753098,0.89785731,0.95738840,0.95119458,0.92781067,0.97130382,0.90924311,0.96476233,0.94313300,0.96287137,0.89154774
78,0.97117573,0.89119351,0.90827054,0.91487145,0.93899268,0.96138221,0.88135707,0.95798123,0.91592091,0.97033972,0.92669171,0.90212744,0.89082015,0.98057407,0.95901573,0.91608310,0.93099397,0.92413229,0.83546031,0.88739550,0.65735042,0.89273024,0.68248332,0.92579961,0.80282998,0.95865405,0.87198031,0.85660881,0.84002626,0.95370632,0.97236061,0.97897822,0.76364893,0.83396304,0.84777081,0.88861966,0.97359961,0.85100162,0.83511263,0.94778031,0.94022667,0.96193159,0.87177509,0.68288213,0.84955037,0.94829559,0.89384699,0.92990768,0.96316570,0.97190499,0.90724725,0.95051271,0.96144539,0.95167142,0.89359397,0.72206819,0.86101723,0.95979387,0.97476226,0.76542479,0.92944574,0.91495073,0.93185222,0.93043405,0.96067846,0.98240197,0.89121628,0.97205186,0.91656780,0.98272300,0.97138757,0.88745475,0.94727135,0.87474674,0.93831038,0.98380268,0.93466318,0.93916094,0.00000000,0.91386783,0.78419787,0.98343897,0.85937303,0.78623104,0.91581851,0.95390606,0.90629345,0.95036495,0.96370733,0.86372602,0.78830469,0.80684167,0.91034728,0.84514558,0.75678205,0.95020658,0.90335560,0.65633994,0.96713066,0.96058261,0.83340883,0.82238948,0.95027769,0.84534895,0.96661931,0.98651761,0.89773422,0.97510850,0.95053017,0.93176067,0.98114997,0.97664779,0.85704082,0.95370722,0.49133325,0.82713354,0.95526683,0.91890281,0.96308863,0.93478924,0.95982409,0.75218767,0.84857577,0.91234207,0.91857475,0.85120583,0.90726179,0.89652324
79,0.91200984,0.97311705,0.81241518,0.88361520,0.92382056,0.95625603,0.97100371,0.90682811,0.90407443,0.93017560,0.92355895,0.93167531,0.98048949,0.89964795,0.91980135,0.84640038,0.97886592,0.96760321,0.77282465,0.97914749,0.98625010,0.90867335,0.90710413,0.90983808,0.92573655,0.90134692,0.97444665,0.90103889,0.92845368,0.93700898,0.91628778,0.85998464,0.95118576,0.93133855,0.98326522,0.89785540,0.80261588,0.98010212,0.93749177,0.73568666,0.94363135,0.82348812,0.86792994,0.92328328,0.86939478,0.94644791,0.95256203,0.86128575,0.83794916,0.96755588,0.97242385,0.78517485,0.91850644,0.97448879,0.84071946,0.90671897,0.97195971,0.97229540,0.94964123,0.83397245,0.84230208,0.98501939,0.96618098,0.86634582,0.83435214,0.92781204,0.96697158,0.87152857,0.81258738,0.97635567,0.92170084,0.98490036,0.68252051,0.95930332,0.96977568,0.88868719,0.67673558,0.96882761,0.91386783,0.00000000,0.95848572,0.71069115,0.92075592,0.85789001,0.89202279,0.93932706,0.96722376,0.93788350,0.97168386,0.95480680,0.96422857,0.96937060,0.95949978,0.92621726,0.95677453,0.85766768,0.94346291,0.89096111,0.88200295,0.73523307,0.98541242,0.70674974,0.96075517,0.95385623,0.98316544,0.86820173,0.94650495,0.97095615,0.88822043,0.93247598,0.97348636,0.89931107,0.92447060,0.97034812,0.90541720,0.94872159,0.94347376,0.96826512,0.98100823,0.92013735,0.88977528,0.84048468,0.84013265,0.94006705,0.94596165,0.98633248,0.95565909,0.61668277
80,0.87164563,0.85506028,0.96132547,0.82572114,0.96778631,0.97586334,0.97703165,0.95736390,0.94532299,0.95590663,0.87940013,0.98443949,0.93276584,0.97033650,0.83905584,0.89181507,0.97656566,0.95204222,0.90811205,0.87801820,0.97595841,0.93953824,0.65756261,0.94198316,0.96998227,0.96814817,0.97252893,0.91358966,0.95558703,0.95711058,0.94000155,0.96933502,0.97023648,0.76199806,0.80897844,0.82034910,0.91069025,0.87969583,0.96954840,0.96160519,0.86815220,0.90559006,0.78271151,0.91036850,0.90364867,0.92387718,0.93476462,0.97755826,0.97228253,0.95947343,0.96423030,0.96149439,0.96705526,0.95474941,0.95415395,0.85148787,0.84309953,0.89412159,0.94210804,0.79578519,0.92811090,0.84805459,0.94861370,0.93911433,0.96645391,0.93530279,0.95853949,0.98064387,0.95749068,0.98213029,0.98107153,0.87592733,0.98231816,0.95473766,0.86164463,0.93755794,0.96847296,0.94899064,0.78419787,0.95848572,0.00000000,0.97296154,0.83229560,0.75183427,0.94157922,0.96007645,0.87458217,0.91608346,0.78765404,0.88991690,0.66592211,0.70978689,0.68009102,0.90931749,0.79557991,0.96443623,0.85117638,0.82557064,0.96619248,0.91983289,0.93228233,0.82436901,0.98303252,0.95907289,0.82770795,0.96985525,0.90576386,0.94429880,0.97544748,0.93577164,0.97472847,0.96603829,0.78187275,0.98459989,0.90454233,0.93710166,0.95011163,0.94238812,0.92215979,0.88499981,0.96454310,0.59660101,0.97067332,0.92089999,0.73534048,0.82701665,0.94852310,0.92990369
81,0.95852911,0.95085281,0.96520263,0.93531656,0.96129870,0.93003732,0.97314376,0.96128684,0.87749630,0.93017745,0.96472895,0.96331811,0.97822833,0.93576252,0.94051480,0.89856666,0.97030491,0.94630325,0.87092072,0.96855950,0.98981458,0.94954908,0.96473724,0.83604747,0.95935911,0.97881138,0.89817524,0.96837193,0.92753816,0.89374298,0.91530442,0.84815979,0.94192815,0.94640023,0.97055697,0.97097719,0.96374893,0.95556659,0.94977397,0.71996975,0.71839362,0.85900068,0.87782568,0.97121453,0.95276576,0.93162078,0.95423490,0.92875290,0.76974815,0.93724674,0.97892928,0.94935906,0.96015388,0.97227407,0.89645314,0.97249961,0.94956565,0.95729530,0.95530975,0.95096815,0.84571731,0.83799815,0.86590368,0.95916510,0.84682596,0.97555912,0.95420003,0.95747554,0.92769337,0.97956681,0.96334541,0.93926215,0.92518568,0.97975320,0.94961417,0.96066928,0.93405461,0.87279224,0.98343897,0.71069115,0.97296154,0.00000000,0.94771886,0.96795815,0.91557640,0.90102756,0.94615525,0.91071820,0.97419453,0.97030163,0.96252459,0.97765088,0.97497457,0.95587254,0.97305965,0.80466932,0.94270080,0.95429033,0.96262860,0.87135196,0.97898233,0.92678809,0.91902530,0.81979853,0.97945744,0.81929803,0.96796459,0.97669584,0.96147513,0.90420920,0.83739686,0.97842795,0.90256196,0.84456325,0.97072750,0.93475425,0.82454413,0.97046131,0.95805955,0.93650508,0.95251012,0.87725484,0.97445136,0.97395748,0.94121051,0.96449625,0.94634724,0.81997830
