channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_120,ch_121,ch_122,ch_123,ch_124,ch_125,ch_126,ch_127
65,0.04071890,0.20358896,0.09368315,0.07188042,0.18333308,0.10728130,0.06916512,0.08082666,0.07167042,0.07621445,0.07208572,0.10941368,0.02646571,0.15326065,0.08766980,0.12117366,0.05598714,0.13967592,0.14901294,0.05629669,0.11090408,0.03399996,0.03158093,0.03420623,0.03739036,0.04851193,0.04728153,0.06454453,0.02111149,0.04544578,0.03558026,0.07280928,0.06308547,0.03292062,0.02084140,0.03425858,0.16257009,0.02570134,0.09966305,0.03075072,0.07213916,0.14457086,0.09255539,0.03675302,0.05592888,0.08644187,0.08427028,0.03951630,0.03380500,0.05526365,0.06250319,0.08479716,0.04439425,0.08295196,0.06121215,0.04447462,0.10202772,0.03583539,0.06810503,0.05098706,0.09299971,0.04029161,0.04063949,0.05483748,0.05207797,1.00000000,0.02236196,0.06511880,0.15909915,0.02444635,0.05762749,0.03635704,0.08050811,0.01087392,0.13931540,0.06206001,0.09715013,0.09115817,0.02274632,0.09424822,0.06917237,0.03687739,0.05260869,0.17210156,0.05119364,0.15869391,0.08671997,0.04740077,0.05481237,0.02977704,0.03530845,0.03290831,0.04198256,0.15295219,0.05553227,0.08915496,0.05236994,0.02228785,0.07853807,0.16979896,0.02151978,0.13464445,0.10023537,0.06728163,0.03549818,0.05249013,0.02472559,0.07438213,0.02558512,0.09481190,0.04659033,0.11749518,0.05716204,0.10560240,0.05422043,0.06001497,0.02619424,0.05616692,0.03607286,0.20177835,0.11681713,0.13404007,0.03278387,0.13378704,0.05620658,0.07760334,0.10987844,0.06184401
66,0.03258075,0.05766827,0.05067789,0.07917683,0.03012193,0.07840657,0.05599869,0.08444978,0.03566800,0.04665094,0.03993808,0.03670349,0.06228753,0.06792907,0.02949508,0.13410805,0.01590653,0.03154938,0.03589812,0.17837685,0.02583827,0.13567755,0.11396220,0.07661660,0.07325483,0.02384641,0.02629500,0.03305646,0.05837318,0.07370400,0.05154600,0.16518958,0.04667970,0.05233043,0.14545214,0.03887969,0.06407788,0.08063926,0.17667389,0.16675058,0.06843702,0.09400408,0.06779684,0.06746855,0.03210220,0.04126649,0.05183481,0.04089752,0.13357298,0.04831339,0.03014886,0.08590160,0.03419156,0.05915073,0.21594515,0.06247235,0.05579576,0.02418735,0.19303137,0.17039785,0.05831547,0.03982290,0.09028599,0.02906119,0.04352243,0.02236196,1.00000000,0.05618271,0.12975717,0.05854313,0.05998974,0.22264457,0.07020074,0.02617016,0.16225263,0.04223472,0.07873952,0.05126695,0.10917987,0.03302843,0.06229781,0.05458530,0.04591041,0.10153930,0.14268327,0.06750985,0.08224551,0.21668100,0.09336216,0.09387067,0.02748970,0.16493016,0.05064975,0.05091492,0.10685202,0.10069543,0.16537026,0.11091621,0.06409136,0.07506904,0.04524162,0.11151968,0.08033513,0.09804238,0.05036495,0.03772372,0.13847445,0.07555415,0.07370275,0.09153721,0.05710316,0.10943761,0.21144044,0.02929977,0.03789711,0.02497349,0.08468094,0.08191551,0.07109191,0.13257813,0.16973475,0.08711173,0.25090069,0.08392332,0.04117499,0.13870576,0.08500843,0.07226995
67,0.04757455,0.04876874,0.02552573,0.12665091,0.04073753,0.08834615,0.02525268,0.17941710,0.13996860,0.03491373,0.12128774,0.11582287,0.04097382,0.09294830,0.25601310,0.27183807,0.07984777,0.05880467,0.21577394,0.04148820,0.03934341,0.09057505,0.03173629,0.12927467,0.04346224,0.04261390,0.03342257,0.09018956,0.10086543,0.18567871,0.08622209,0.09762779,0.11035033,0.04343709,0.02334716,0.06752251,0.08364122,0.03558096,0.03188734,0.06293502,0.21454844,0.32295907,0.18481395,0.02777054,0.07066058,0.10020357,0.03298055,0.09240858,0.23389073,0.03908170,0.03022058,0.11895513,0.04679248,0.03864622,0.10421980,0.08502274,0.03964858,0.02476882,0.07721052,0.13466772,0.28063840,0.12277011,0.05807129,0.03312963,0.08655678,0.06511880,0.05618271,1.00000000,0.02841974,0.23598474,0.04410213,0.02571811,0.14544027,0.08909519,0.05580234,0.06010626,0.14511082,0.03183161,0.02794816,0.12847145,0.04061078,0.06819596,0.05320594,0.24664435,0.26200968,0.20662658,0.04699245,0.07446546,0.08158742,0.08076457,0.02974073,0.01731477,0.04392412,0.11179402,0.03260022,0.03820743,0.09257744,0.07189803,0.10350043,0.05396124,0.04108932,0.03599239,0.09088857,0.16830015,0.03872342,0.29889435,0.08348007,0.04152501,0.17419618,0.35852730,0.03336933,0.09513302,0.03124649,0.02991146,0.05463260,0.06511392,0.02100976,0.06144371,0.16881588,0.10310242,0.05990294,0.17082977,0.06426367,0.04994167,0.02128292,0.01615873,0.06163555,0.03838354
68,0.07939240,0.10162150,0.14695811,0.12133476,0.03992213,0.16817996,0.09289036,0.02661669,0.06327455,0.06024342,0.03102471,0.06646727,0.03894415,0.13912942,0.03303350,0.12499052,0.01909375,0.03367577,0.17934161,0.11608416,0.02020917,0.08471843,0.16281119,0.02865347,0.24703115,0.08920420,0.02497171,0.02390449,0.12665647,0.02360365,0.09250487,0.03861305,0.07765530,0.07631305,0.08275986,0.04195209,0.08808020,0.10282543,0.04891910,0.04300787,0.10097539,0.13529144,0.06052039,0.16245615,0.13065782,0.05422803,0.07844673,0.21525255,0.09758987,0.07155859,0.08584355,0.13543138,0.02805073,0.14929646,0.04980731,0.06580926,0.05530942,0.03303703,0.12059140,0.12462573,0.13887313,0.05659930,0.06469072,0.02118409,0.05059300,0.15909915,0.12975717,0.02841974,1.00000000,0.05949815,0.19001533,0.11577666,0.05430516,0.02567604,0.05520295,0.12196991,0.15761879,0.11255959,0.08343223,0.19723737,0.04401459,0.08185253,0.07192969,0.10178846,0.04141930,0.05108872,0.05848480,0.05040010,0.12678614,0.02664641,0.01820170,0.02069501,0.09071033,0.09341884,0.04695949,0.14785919,0.13418758,0.13747925,0.07900787,0.21747437,0.02970666,0.30242044,0.11260346,0.02965013,0.03453415,0.04312536,0.07757953,0.04755305,0.20458330,0.03654983,0.03909314,0.15843299,0.06666608,0.03044842,0.04945046,0.13069326,0.03733239,0.10523504,0.02993914,0.03403807,0.03765167,0.05247491,0.15095538,0.03687230,0.02102202,0.03946602,0.03567171,0.16776557
69,0.03199988,0.02347334,0.07698061,0.03124996,0.05290669,0.02093086,0.14880536,0.04657255,0.03267764,0.04921164,0.05393443,0.01874776,0.02196554,0.11402750,0.07408193,0.04419235,0.11749956,0.03200302,0.02234896,0.12193100,0.02389220,0.03557196,0.02451191,0.01784801,0.03241399,0.05109035,0.03946730,0.04691242,0.03151915,0.11680204,0.08417128,0.12340825,0.07359222,0.01976756,0.05850650,0.04494829,0.06126328,0.01877037,0.02541793,0.03092106,0.03496701,0.10913686,0.02604008,0.03568221,0.02924746,0.07368131,0.03119098,0.05693648,0.11794539,0.09755312,0.05176649,0.07350885,0.16891065,0.02118388,0.15972248,0.03043242,0.09830856,0.02452536,0.04167456,0.14162239,0.15709415,0.02004119,0.02846716,0.11298604,0.02821382,0.02444635,0.05854313,0.23598474,0.05949815,1.00000000,0.08907657,0.01141675,0.06952059,0.02607756,0.03346376,0.02698433,0.05518903,0.31131619,0.01918493,0.02364431,0.03098407,0.02535029,0.04748581,0.11595564,0.06782113,0.03552494,0.13023111,0.04881142,0.09914094,0.03377614,0.03169030,0.02356120,0.04667811,0.10173386,0.07397954,0.06892417,0.03691716,0.05222666,0.07470696,0.10590433,0.01622885,0.02050126,0.02255140,0.11425743,0.03463541,0.05990304,0.03284765,0.15025342,0.35924160,0.11134775,0.09043309,0.02752234,0.03455287,0.02574740,0.01933013,0.04033161,0.07477453,0.02053970,0.16774341,0.03829022,0.05141635,0.04740862,0.06023470,0.03747464,0.06221457,0.01500759,0.04074475,0.03056274
70,0.03033629,0.04483193,0.10333590,0.12225956,0.02987142,0.16914530,0.11219002,0.05986199,0.02442244,0.03693420,0.06339721,0.07112558,0.03715502,0.02234215,0.02921383,0.14146236,0.11188877,0.04700691,0.16098128,0.05308726,0.04294993,0.03427164,0.08369011,0.02434303,0.12857777,0.04222609,0.02458800,0.02706282,0.09472837,0.04224198,0.02970429,0.04428890,0.02754508,0.03394453,0.05970409,0.02372005,0.02523751,0.03352651,0.02839639,0.05035791,0.02608346,0.14702612,0.03462630,0.15465799,0.05492551,0.07510194,0.13831635,0.25002837,0.10913666,0.14663520,0.12285081,0.08078884,0.04548252,0.08949584,0.04837010,0.07236210,0.11775991,0.04505409,0.08055309,0.09840293,0.10933174,0.03164233,0.03397272,0.08108316,0.03139952,0.05762749,0.05998974,0.04410213,0.19001533,0.08907657,1.00000000,0.05045786,0.08800493,0.05576188,0.05226305,0.03751822,0.07519559,0.10339464,0.05517206,0.09326859,0.01892845,0.05395083,0.03265185,0.14195080,0.03090870,0.03542256,0.03322001,0.02392608,0.03109672,0.02844959,0.02980778,0.02972070,0.02469799,0.04103856,0.03966236,0.08323862,0.06926619,0.16636258,0.11590207,0.08329712,0.02440140,0.14428042,0.02869425,0.07445210,0.03194510,0.03437274,0.10650995,0.05606451,0.04615144,0.08032925,0.02439664,0.04415843,0.11046131,0.10128797,0.08455208,0.05066491,0.04238304,0.05925926,0.05262289,0.06602141,0.03728097,0.12128309,0.09782184,0.03581443,0.01456568,0.06778890,0.07777424,0.13336340
71,0.04935955,0.24059412,0.06836056,0.27375275,0.09300162,0.03538939,0.04293733,0.02768239,0.14046188,0.04398865,0.13058260,0.02066486,0.08485804,0.06559148,0.06144537,0.17273942,0.04804734,0.03083814,0.15517756,0.19894269,0.02133669,0.09176576,0.19238934,0.07739155,0.12433878,0.02353444,0.03208121,0.09565647,0.04442368,0.03904809,0.01579015,0.03426438,0.03925139,0.10968599,0.16767399,0.06940947,0.01976115,0.16413799,0.09550270,0.03299921,0.10803375,0.03479774,0.26640999,0.08210614,0.20337242,0.01475906,0.09094402,0.01729442,0.06403317,0.01018900,0.06358968,0.15307754,0.01775872,0.07449305,0.03677903,0.11954735,0.11350918,0.03499429,0.13902475,0.14875820,0.07146996,0.09456645,0.01432416,0.09426588,0.06838512,0.03635704,0.22264457,0.02571811,0.11577666,0.01141675,0.05045786,1.00000000,0.04566009,0.03755970,0.21648200,0.07728023,0.02139091,0.10872635,0.11254527,0.01971945,0.12430592,0.06073784,0.17936257,0.24398541,0.02320721,0.17375088,0.10759218,0.02842356,0.02346746,0.15899657,0.09650911,0.36527854,0.18443274,0.07743673,0.16364735,0.02544226,0.13809156,0.16641586,0.07558322,0.05671187,0.03500820,0.16417119,0.02676466,0.04915223,0.10741302,0.08308257,0.02995121,0.10070854,0.01788830,0.04866231,0.03514775,0.14216560,0.13509268,0.10954721,0.06825416,0.04998725,0.02804228,0.02479166,0.08174158,0.05310081,0.06523839,0.23114230,0.33814996,0.12776394,0.23228115,0.18031076,0.04099584,0.02121489
72,0.09440964,0.02129798,0.14269057,0.11414772,0.02804820,0.05858225,0.05717923,0.06610972,0.13080615,0.06776752,0.07472344,0.04679024,0.04589997,0.07232574,0.03161905,0.24261764,0.02890720,0.04589937,0.22150967,0.03732596,0.01801573,0.10292483,0.05208992,0.09892896,0.08337723,0.15433055,0.10597618,0.10600147,0.05960256,0.06707942,0.13898131,0.04508204,0.06577732,0.03462797,0.02916624,0.03072009,0.19928518,0.11069588,0.04629714,0.20108606,0.17211509,0.14492655,0.17378113,0.04875989,0.07001119,0.06269042,0.09380221,0.14471596,0.28596443,0.04301444,0.04424305,0.17249781,0.01924583,0.02828446,0.19000997,0.10016890,0.03062645,0.02535003,0.02743974,0.13647316,0.22902063,0.08826168,0.04020517,0.22948906,0.24149719,0.08050811,0.07020074,0.14544027,0.05430516,0.06952059,0.08800493,0.04566009,1.00000000,0.02907948,0.05046700,0.10007278,0.17371845,0.11152156,0.05272862,0.34192348,0.02006574,0.07481431,0.09518752,0.11727515,0.05825251,0.07839309,0.09506068,0.12261502,0.01853126,0.03355577,0.03986962,0.03267822,0.05861720,0.03252235,0.06237191,0.08761613,0.02123470,0.15109788,0.09527893,0.06803314,0.04983961,0.08506434,0.14581716,0.02257125,0.03461407,0.14679411,0.03087556,0.04324916,0.10959627,0.14673480,0.04185460,0.04094060,0.06127185,0.03891516,0.09638923,0.03568828,0.10999434,0.03508357,0.02189454,0.14433292,0.15651584,0.22951227,0.20091671,0.07188489,0.06251969,0.02970824,0.05999652,0.27219099
73,0.09017256,0.15464368,0.02544399,0.04758745,0.04312274,0.04682562,0.09479112,0.07378943,0.01980027,0.03669800,0.13084485,0.25342214,0.09106585,0.13634810,0.10666007,0.03211392,0.06013282,0.10407166,0.08206228,0.03269398,0.06914018,0.01809295,0.16809908,0.03105943,0.22484714,0.19305804,0.09463313,0.06184222,0.17451417,0.18209250,0.03158934,0.11272695,0.27002320,0.13612130,0.08559330,0.03173464,0.16847731,0.14010379,0.05773197,0.06117313,0.01766807,0.09740226,0.05097830,0.13863492,0.08440371,0.10250798,0.09888694,0.02844533,0.02808443,0.07379133,0.18049221,0.02791634,0.01158430,0.12709145,0.13974790,0.08199693,0.17801219,0.10542747,0.07710257,0.09506549,0.05519064,0.05622619,0.11790635,0.14767289,0.02911146,0.01087392,0.02617016,0.08909519,0.02567604,0.02607756,0.05576188,0.03755970,0.02907948,1.00000000,0.02802643,0.06609233,0.05481523,0.09995468,0.14173193,0.04069666,0.05267643,0.02024678,0.06757489,0.09223783,0.15195242,0.02382333,0.08680043,0.02208678,0.04234229,0.09515748,0.03868650,0.19912675,0.04742887,0.04315491,0.08788866,0.04539479,0.07963468,0.08525287,0.06138784,0.09298453,0.16111213,0.06334810,0.03572949,0.10767928,0.12483285,0.17631029,0.07753800,0.05309183,0.03264117,0.07688809,0.15885164,0.13217273,0.14620548,0.03358974,0.06194200,0.06655993,0.12293723,0.06772691,0.07209356,0.03817170,0.03314483,0.09139769,0.09341554,0.08641345,0.02039863,0.18142723,0.03948056,0.02713602
74,0.05019244,0.18158162,0.14059216,0.16144261,0.05023481,0.09783731,0.04221367,0.08861322,0.10134949,0.09362042,0.09575456,0.09303275,0.05807756,0.02852069,0.17539650,0.07913026,0.05449425,0.03430434,0.05682400,0.07097892,0.04315439,0.13620052,0.19960028,0.12643197,0.07003763,0.03545573,0.05822609,0.05573259,0.11741112,0.07697386,0.09798099,0.02590379,0.09737119,0.16387990,0.12753570,0.07676733,0.13313365,0.03877957,0.05355912,0.10727868,0.18516344,0.05815937,0.20722988,0.10124187,0.13607880,0.08042543,0.12289239,0.05018314,0.03612960,0.04728235,0.03157515,0.07395668,0.20275989,0.05258249,0.08099259,0.06544057,0.09667847,0.05182897,0.14842074,0.10077649,0.06996821,0.11703581,0.09885284,0.06586391,0.15795057,0.13931540,0.16225263,0.05580234,0.05520295,0.03346376,0.05226305,0.21648200,0.05046700,0.02802643,1.00000000,0.03701948,0.08953415,0.06219121,0.11338742,0.04088099,0.19739869,0.05637164,0.08401465,0.28631616,0.08104878,0.11821540,0.06140680,0.12230651,0.09124732,0.07073380,0.20389786,0.20541716,0.19910499,0.09612272,0.06816679,0.06250122,0.04274510,0.12169600,0.10187174,0.10009927,0.06003501,0.15382832,0.05856029,0.05284748,0.08174157,0.07663770,0.05044689,0.15153539,0.04884414,0.06445336,0.06159163,0.19566646,0.19776259,0.10185013,0.07527967,0.09420537,0.03933236,0.07553518,0.11806887,0.06568929,0.07033378,0.25499421,0.20791575,0.09218226,0.15355903,0.14260240,0.07070071,0.03881433
75,0.01796212,0.07479041,0.05292726,0.01592415,0.03433526,0.07377341,0.02901091,0.07000969,0.01568733,0.05804987,0.02595593,0.15803632,0.02777932,0.02152241,0.03749781,0.07662115,0.16928913,0.11118104,0.04393455,0.08992385,0.00906665,0.26282859,0.02618418,0.07566077,0.04303174,0.03816038,0.03531726,0.02894430,0.06665073,0.09367575,0.02197205,0.06512308,0.02341772,0.05550405,0.01672171,0.02671251,0.37048000,0.09909663,0.01529449,0.05741886,0.07183806,0.10121173,0.04189937,0.03798802,0.01711178,0.02882479,0.01621753,0.11395863,0.05090527,0.13604695,0.02532501,0.16727430,0.04124741,0.01916359,0.03751008,0.03783016,0.09622084,0.03679571,0.03382318,0.02338881,0.04225279,0.03722776,0.02671572,0.03122075,0.03090642,0.06206001,0.04223472,0.06010626,0.12196991,0.02698433,0.03751822,0.07728023,0.10007278,0.06609233,0.03701948,1.00000000,0.12431013,0.08793232,0.01619730,0.11131279,0.06244209,0.03933075,0.06051546,0.03543448,0.13306731,0.02769541,0.04543204,0.02709283,0.07833400,0.04701193,0.06425667,0.05488535,0.04071619,0.09184138,0.04279247,0.06924407,0.07496941,0.03984256,0.08781273,0.09108959,0.02118057,0.02812389,0.03401750,0.02675739,0.02419628,0.15772295,0.13149649,0.05320399,0.05009019,0.06336880,0.05167925,0.04843466,0.04907150,0.12803534,0.02688560,0.02206220,0.07861808,0.02682186,0.01437392,0.04923579,0.02910372,0.04731435,0.02861748,0.09254374,0.05643139,0.06957212,0.06397978,0.12221774
76,0.06660704,0.01904997,0.23567283,0.05172474,0.02342485,0.14039829,0.01963274,0.05979891,0.13601388,0.06433535,0.05310198,0.06449212,0.02718611,0.03150637,0.06465580,0.14919463,0.01928769,0.05145814,0.20022354,0.11127540,0.01739334,0.17269546,0.05981403,0.02669599,0.07351531,0.10255164,0.07221551,0.07476962,0.03006526,0.07983154,0.06649294,0.05708668,0.04038050,0.02485148,0.06143239,0.04481109,0.28183126,0.07784972,0.03912648,0.03418690,0.03012686,0.20308386,0.11589134,0.06626308,0.05603670,0.03821239,0.07066332,0.08680618,0.16343360,0.02672502,0.05820235,0.04913304,0.03290312,0.02334242,0.06088300,0.04461015,0.02491302,0.01757116,0.06459937,0.07998878,0.11355284,0.02707366,0.01913753,0.08695270,0.04458690,0.09715013,0.07873952,0.14511082,0.15761879,0.05518903,0.07519559,0.02139091,0.17371845,0.05481523,0.08953415,0.12431013,1.00000000,0.04909993,0.06828812,0.32326442,0.03152707,0.08162995,0.05345735,0.15605223,0.11310815,0.12771231,0.03056591,0.06570476,0.11129595,0.03385776,0.02328382,0.01540203,0.06776787,0.28553593,0.03112157,0.13094629,0.02230566,0.09518386,0.17077520,0.21566841,0.03081478,0.14992714,0.03042388,0.03979148,0.02074471,0.13862389,0.07301635,0.08653946,0.09097809,0.20425361,0.02443993,0.08472860,0.03561363,0.08279539,0.06496035,0.07089175,0.02353919,0.02680175,0.12668601,0.06958775,0.03323520,0.14693849,0.16580243,0.08725578,0.01634415,0.02885588,0.03049993,0.17162588
77,0.03732850,0.03203447,0.08462621,0.04612007,0.03894045,0.04724199,0.17762718,0.09357625,0.06141067,0.05239268,0.04893110,0.04868289,0.10584865,0.09606571,0.06951155,0.07987099,0.14542958,0.04433183,0.05190725,0.06757484,0.05781512,0.06027757,0.16880453,0.04424101,0.13455349,0.15432999,0.05319440,0.02482881,0.07545657,0.18993616,0.11990283,0.02714511,0.18167010,0.03271993,0.04053649,0.02359477,0.05833999,0.12016627,0.09329338,0.06981623,0.11237098,0.02657654,0.03988054,0.07355011,0.04799744,0.04386148,0.05396006,0.02799783,0.04086248,0.14591289,0.08336350,0.10716560,0.15283588,0.04774379,0.07717617,0.09962330,0.19970272,0.03586609,0.05086909,0.11033390,0.05669546,0.05573146,0.11690597,0.13946022,0.04819907,0.09115817,0.05126695,0.03183161,0.11255959,0.31131619,0.10339464,0.10872635,0.11152156,0.09995468,0.06219121,0.08793232,0.04909993,1.00000000,0.08394450,0.04363383,0.08293094,0.12720774,0.04205129,0.18266301,0.11848126,0.07872635,0.17550236,0.03897068,0.02957732,0.06480093,0.04894118,0.10136833,0.07566814,0.15466082,0.04531466,0.13298234,0.03952108,0.11271888,0.14073239,0.05377027,0.08436176,0.13726637,0.09724633,0.06491063,0.10269063,0.19974124,0.08582266,0.13549829,0.21301523,0.05000836,0.06843279,0.04896158,0.07516879,0.11906378,0.07689628,0.03500666,0.07606082,0.07314788,0.11698040,0.06433985,0.10223268,0.07740105,0.02869616,0.09075692,0.03523768,0.06252849,0.04753689,0.12314037
78,0.02882428,0.13411188,0.09797113,0.11744175,0.06601012,0.04045093,0.12008294,0.04201878,0.08791868,0.02966030,0.10554636,0.10156891,0.11971420,0.03976504,0.04835609,0.10912551,0.07713859,0.10180648,0.16453972,0.11260450,0.36012506,0.10726974,0.32213861,0.07420041,0.22563443,0.05917659,0.12803334,0.14899775,0.15997374,0.07857077,0.06264226,0.02102179,0.24037415,0.18412855,0.15458004,0.13746126,0.02667167,0.14899835,0.17741826,0.05531991,0.08168338,0.06673696,0.15944646,0.31711787,0.15588747,0.06904408,0.12576333,0.08375666,0.03683429,0.04439777,0.11642343,0.05102815,0.03855462,0.04900360,0.12124023,0.27793184,0.16606678,0.09103820,0.02523771,0.25801218,0.10737394,0.08630623,0.06890008,0.08831626,0.05082292,0.02274632,0.10917987,0.02794816,0.08343223,0.01918493,0.05517206,0.11254527,0.05272862,0.14173193,0.11338742,0.01619730,0.06828812,0.08394450,1.00000000,0.08613215,0.22670540,0.02473041,0.14062695,0.21376894,0.08597203,0.07829881,0.09370653,0.04963506,0.05567639,0.15280408,0.22351994,0.19315833,0.11956849,0.15485443,0.25793093,0.07931422,0.10994248,0.34366006,0.05400029,0.03941737,0.17838104,0.19311836,0.04972234,0.18142006,0.03338069,0.03927792,0.10226579,0.04144714,0.05768981,0.07766391,0.03588634,0.03106249,0.16637422,0.05233829,0.51355886,0.17286645,0.04662061,0.09435748,0.03747865,0.08384018,0.04017594,0.26083863,0.16392457,0.08765794,0.08301598,0.16173571,0.09273819,0.10347676
79,0.09834650,0.02688293,0.18914104,0.13855654,0.07979074,0.06347899,0.02899629,0.10321375,0.09902059,0.06982438,0.08790772,0.06832469,0.02565807,0.10035208,0.08684389,0.20230246,0.04258626,0.04269178,0.22769938,0.02760737,0.01909626,0.09824095,0.09966247,0.09016192,0.09966221,0.09865309,0.03427690,0.09896112,0.07847963,0.06299105,0.08371221,0.14001535,0.04994336,0.06866142,0.01673478,0.10453767,0.21387234,0.03914317,0.09090859,0.26574183,0.05636868,0.17651188,0.13355741,0.07671671,0.13137728,0.06374262,0.06195270,0.17175978,0.16538912,0.03733256,0.04833859,0.22397763,0.08149357,0.02838762,0.17001702,0.10323429,0.04129119,0.02770460,0.06957440,0.17878115,0.17482084,0.01498062,0.03487394,0.14835906,0.17389694,0.09424822,0.03302843,0.12847145,0.19723737,0.02364431,0.09326859,0.01971945,0.34192348,0.04069666,0.04088099,0.11131279,0.32326442,0.04363383,0.08613215,1.00000000,0.04151426,0.30279624,0.07924406,0.15776989,0.10797723,0.06254818,0.03776060,0.06470874,0.03479627,0.05455055,0.04908646,0.03258868,0.06369951,0.09862703,0.06096662,0.14233232,0.07050481,0.11037710,0.14170252,0.26476693,0.01906173,0.30652177,0.03992900,0.04877000,0.03104290,0.13179825,0.05758414,0.03190300,0.11177954,0.06752400,0.02781135,0.10068894,0.07552938,0.02965190,0.10805704,0.05127839,0.05652625,0.03640705,0.02592942,0.11598563,0.14102557,0.16359463,0.18833414,0.08118673,0.07015114,0.02304837,0.04434090,0.39238352
80,0.12835437,0.16718154,0.03867453,0.17490521,0.03221370,0.02840969,0.03169404,0.04263610,0.06421400,0.04409335,0.14702362,0.02857576,0.07429038,0.05204663,0.16094416,0.13036387,0.02675630,0.06457397,0.09188792,0.12198181,0.03964618,0.06046176,0.34791258,0.05801683,0.05554018,0.04182809,0.04113982,0.09827082,0.05058068,0.08542411,0.06668641,0.03331239,0.04573647,0.23800194,0.19102153,0.22360075,0.10151333,0.12030418,0.04740690,0.03839482,0.14809769,0.13683781,0.21728848,0.09041706,0.10891902,0.08438662,0.07164317,0.02635934,0.02801595,0.05387460,0.05732062,0.04184319,0.03613559,0.04582396,0.08535403,0.15392967,0.16874067,0.11305469,0.05789196,0.20421481,0.08537798,0.16062877,0.05454028,0.06935179,0.05290171,0.06917237,0.06229781,0.04061078,0.04401459,0.03098407,0.01892845,0.12430592,0.02006574,0.05267643,0.19739869,0.06244209,0.03152707,0.08293094,0.22670540,0.04151426,1.00000000,0.04554201,0.17117339,0.24816574,0.08839059,0.06130140,0.12541783,0.08391653,0.22427171,0.13653421,0.34232378,0.29021311,0.35270512,0.11065114,0.21685758,0.04089984,0.15612829,0.18582822,0.04672543,0.08016712,0.10335115,0.19621098,0.02084826,0.06482576,0.17229205,0.06664452,0.10011232,0.06628317,0.02455255,0.09580165,0.02923518,0.04044043,0.21872395,0.01725150,0.12021779,0.06289835,0.04988839,0.07053900,0.07784022,0.11500018,0.04147418,0.42071459,0.03581253,0.07910001,0.26465952,0.17298335,0.05238767,0.08613610
81,0.04490432,0.04914718,0.03479739,0.06468344,0.03870128,0.06996267,0.02701901,0.06600350,0.13087875,0.07890290,0.04317909,0.03668192,0.02177168,0.06423751,0.06400767,0.10143335,0.03932552,0.06140479,0.12907930,0.03144047,0.01018544,0.05045089,0.04407194,0.17317760,0.04843976,0.02227186,0.10182478,0.03865040,0.07246185,0.12362924,0.08484494,0.15184024,0.06580656,0.05359976,0.03860624,0.03334661,0.03801875,0.04443341,0.05959599,0.28003022,0.29513052,0.14099930,0.12380570,0.02878546,0.07405743,0.06956340,0.04576511,0.09386298,0.23025183,0.08414853,0.02306068,0.05748520,0.03984611,0.03690505,0.10354684,0.02794001,0.05043437,0.04270472,0.04904161,0.04903184,0.15967903,0.16200182,0.13420942,0.05998504,0.15410337,0.03687739,0.05458530,0.06819596,0.08185253,0.02535029,0.05395083,0.06073784,0.07481431,0.02024678,0.05637164,0.03933075,0.08162995,0.12720774,0.02473041,0.30279624,0.04554201,1.00000000,0.05251361,0.04434752,0.08442359,0.11771955,0.06979073,0.09519334,0.02580547,0.03921296,0.03985374,0.03042430,0.03469828,0.04660640,0.03015700,0.19533069,0.05750819,0.04570967,0.03997283,0.15046726,0.02101767,0.09092560,0.08177888,0.18417592,0.03801893,0.18070200,0.03203541,0.02979359,0.03968644,0.09579081,0.17409825,0.02157206,0.09743802,0.15543678,0.03320708,0.06524572,0.17545587,0.02953872,0.04567744,0.07242373,0.04836964,0.12274519,0.02786586,0.02661883,0.05878948,0.03979475,0.05365275,0.18021457
