channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_120,ch_121,ch_122,ch_123,ch_124,ch_125,ch_126,ch_127
97,0.03561453,0.03656531,0.12636077,0.03847119,0.07893173,0.12099655,0.03959013,0.03471620,0.22243109,0.09252746,0.06496275,0.11823176,0.19544488,0.03793342,0.10769143,0.10856572,0.04135261,0.03507422,0.17531250,0.13264942,0.13524270,0.04713586,0.31999993,0.06688881,0.33165359,0.03171787,0.25817090,0.24110165,0.23362693,0.02948206,0.08783308,0.03683062,0.17659266,0.20477274,0.15441296,0.07399459,0.04664867,0.06537298,0.12315651,0.04230203,0.12166199,0.12324870,0.12431790,0.32994425,0.10626379,0.06691119,0.10509273,0.11942368,0.07630523,0.08014723,0.05724166,0.13426267,0.03793421,0.14554296,0.06196038,0.27304155,0.04359405,0.06447092,0.03208331,0.27743569,0.15728435,0.10279825,0.03605893,0.14295056,0.04889267,0.01838327,0.11091621,0.05303816,0.13747925,0.03971513,0.15538567,0.16101721,0.14740014,0.08525287,0.05523989,0.03883068,0.08865570,0.10396689,0.34366006,0.10903891,0.17442936,0.04570967,0.19083643,0.05348387,0.06786111,0.10755263,0.16764078,0.03931662,0.08067781,0.03891601,0.15974350,0.10851717,0.07497079,0.04627689,0.06916875,0.04300163,0.32567292,1.00000000,0.11806569,0.04324398,0.07898057,0.13642177,0.02967536,0.09650455,0.06130541,0.02762697,0.01650660,0.08721296,0.06844240,0.04784741,0.09547573,0.04459801,0.15612292,0.04909713,0.25302827,0.14638802,0.09854588,0.06743230,0.03090140,0.03563668,0.04136202,0.25340664,0.10626061,0.03637421,0.12060861,0.13142549,0.09703727,0.08991045
98,0.05065900,0.02107919,0.09736985,0.08761324,0.04393229,0.15381423,0.03975873,0.12848781,0.09536961,0.13299704,0.07271943,0.07660133,0.04846025,0.04603126,0.04079038,0.20452671,0.07957289,0.09346415,0.17769805,0.08808896,0.01096663,0.13142058,0.07040156,0.10426636,0.13921830,0.03005807,0.09046611,0.12237678,0.07093236,0.06557712,0.04125914,0.04467401,0.04172015,0.13055825,0.06906537,0.09301818,0.23386467,0.05806349,0.04759115,0.03072261,0.06558363,0.27934614,0.12384177,0.11141282,0.12202917,0.04850685,0.02780135,0.11662345,0.11919299,0.12683131,0.04857646,0.10476896,0.05877274,0.04116096,0.05059177,0.10889691,0.03924536,0.01874460,0.03188907,0.12114893,0.07664587,0.10804890,0.07919128,0.06979656,0.07065733,0.02801939,0.06409136,0.10118759,0.04045653,0.06894082,0.07770264,0.05383516,0.07072416,0.03848270,0.06864886,0.08781273,0.14220101,0.09290783,0.03286936,0.11799705,0.03380749,0.03737138,0.07404865,0.12425314,0.13792312,0.07926200,0.04251341,0.07549004,0.08055800,0.05262163,0.09594035,0.03975157,0.02608515,0.15784058,0.02099045,0.06033158,0.07714142,0.11806569,1.00000000,0.04336291,0.03809423,0.05965994,0.02453694,0.05214814,0.03467030,0.03496856,0.12393473,0.09434663,0.08094821,0.18084367,0.02358819,0.02214924,0.08088963,0.11529206,0.04277334,0.01954450,0.03153010,0.04065836,0.06131341,0.12191096,0.04642049,0.15103450,0.03108322,0.05135943,0.08345885,0.05082574,0.02904986,0.07018526
99,0.05669279,0.01749511,0.27643311,0.13781020,0.11124604,0.23480041,0.09705648,0.08790690,0.04039504,0.06549229,0.08746129,0.09457003,0.05026859,0.12010892,0.23871997,0.11247583,0.02275237,0.08698201,0.16181961,0.05073627,0.01422915,0.04035889,0.12034933,0.14470330,0.03779966,0.07575041,0.05308899,0.03707532,0.09239697,0.22392438,0.22530589,0.22107363,0.14242618,0.26589170,0.04172485,0.17991775,0.25509724,0.05188126,0.06949221,0.10751880,0.16429253,0.14268023,0.08313776,0.06541327,0.09787226,0.06008086,0.03532155,0.14153300,0.09543014,0.12846288,0.04805961,0.11720283,0.03468543,0.02190240,0.06665159,0.04485669,0.07097532,0.03127746,0.14539593,0.04456640,0.12329704,0.12452352,0.11175269,0.05897452,0.05645475,0.14239618,0.07454604,0.03301016,0.21704908,0.09259419,0.06843548,0.04381672,0.06803314,0.08863240,0.09415696,0.09108959,0.21566841,0.04913606,0.03941737,0.26476693,0.08016712,0.12864804,0.06289235,0.17248261,0.16939011,0.08898208,0.11593528,0.21502684,0.11797518,0.05044863,0.04211399,0.05541787,0.07497258,0.03895244,0.03498245,0.13921922,0.09202270,0.04324398,0.04336291,1.00000000,0.06831673,0.40031010,0.08013567,0.05183613,0.05654147,0.14212090,0.16214634,0.08215156,0.06252631,0.04284619,0.07508622,0.40949464,0.08297060,0.13792452,0.06458408,0.03257266,0.11148107,0.04624495,0.03249507,0.07450269,0.12463181,0.13759355,0.11252198,0.03678514,0.07357939,0.02868296,0.07311849,0.24297729
100,0.10829273,0.05026674,0.01826952,0.02732592,0.05797651,0.02342389,0.19938046,0.14216527,0.06855302,0.06021007,0.14417782,0.15459633,0.02002501,0.21299332,0.06392587,0.05960160,0.03254613,0.20578414,0.07759126,0.04025856,0.08554059,0.09012133,0.11727459,0.05289202,0.19099954,0.02256620,0.07558594,0.11242504,0.20505624,0.11023597,0.05042334,0.01869909,0.32290232,0.06775221,0.06832076,0.02781987,0.06302440,0.19782330,0.14564937,0.02176306,0.06521347,0.04407907,0.02109754,0.12062864,0.06900346,0.24570808,0.03072492,0.02334366,0.03108658,0.01367303,0.09837188,0.02284309,0.05614740,0.09855662,0.03460540,0.06968147,0.02246638,0.12562694,0.05608228,0.07633028,0.04347702,0.04193030,0.02244528,0.13585123,0.02699863,0.01734774,0.04524162,0.03354552,0.02233854,0.01563398,0.02440140,0.02650317,0.04983961,0.15432614,0.05732109,0.01794074,0.02800587,0.06211603,0.16659120,0.01458756,0.06771769,0.02101767,0.05756555,0.06481543,0.16255668,0.05318702,0.06493913,0.04102463,0.01771126,0.17305674,0.04562384,0.06827703,0.07936863,0.09206051,0.09989840,0.05333389,0.04880757,0.07898057,0.03809423,0.06831673,1.00000000,0.07911628,0.08512247,0.12193585,0.13502654,0.19804171,0.13660693,0.06845254,0.23232371,0.03580496,0.03688136,0.11803922,0.08208165,0.01857265,0.06216865,0.07385880,0.02643147,0.05024878,0.08759344,0.17149611,0.10189623,0.03584652,0.03140860,0.09057468,0.01860892,0.07703300,0.08315018,0.03765411
101,0.18914589,0.02952814,0.23278959,0.18137857,0.05753916,0.18527269,0.02533374,0.02099019,0.06303966,0.05960602,0.18841904,0.03010766,0.09620494,0.07308553,0.11485650,0.11906058,0.06251504,0.02044733,0.27338308,0.08210197,0.04846527,0.01824226,0.33111304,0.06731628,0.15307948,0.04689385,0.04718954,0.10197280,0.10450767,0.02979557,0.08899860,0.17275612,0.03834233,0.16544372,0.22149815,0.23252633,0.08751093,0.13814422,0.14286357,0.08372696,0.10932600,0.09177443,0.16184923,0.15203848,0.24489585,0.06642118,0.09652954,0.18421307,0.09129372,0.20307192,0.08439931,0.16460896,0.04551367,0.13994834,0.07327345,0.18121818,0.09183362,0.07931378,0.12176125,0.09727015,0.07984503,0.11981482,0.07168461,0.11757182,0.05476341,0.12416665,0.08390741,0.03599239,0.30242044,0.02050126,0.12368651,0.14892837,0.08090325,0.06016427,0.07419873,0.02812389,0.14506906,0.10834210,0.17761049,0.29325026,0.17563099,0.07321189,0.09993348,0.26048136,0.05776839,0.11433318,0.04542971,0.10182088,0.04929956,0.06924376,0.12143123,0.07567596,0.11853392,0.08837475,0.09019540,0.16755545,0.14168188,0.13642177,0.05965994,0.40031010,0.07911628,1.00000000,0.06030492,0.04278076,0.10970119,0.06879850,0.09513500,0.03680546,0.16410233,0.05194838,0.02853159,0.18034838,0.13466279,0.08964897,0.09661750,0.14074267,0.03097885,0.04689424,0.01062794,0.04261760,0.05193164,0.22878498,0.12251978,0.05063941,0.04172516,0.11034729,0.03977939,0.23523048
102,0.06294918,0.17727101,0.04319351,0.14594540,0.02876515,0.02732885,0.01517910,0.15895577,0.13928656,0.10342726,0.21745947,0.02725278,0.03385399,0.10895859,0.04476638,0.06218199,0.02453268,0.05268445,0.13027546,0.06795111,0.03127987,0.02588503,0.08355036,0.02821216,0.07601449,0.10700847,0.07548189,0.11210409,0.05486146,0.06970292,0.06909697,0.02550647,0.01778090,0.03306960,0.01891670,0.01495690,0.02824572,0.08455209,0.01814749,0.05718315,0.07626490,0.06272809,0.02145666,0.02955614,0.03946242,0.36277348,0.01587724,0.06471781,0.05815280,0.06414589,0.10987909,0.02289446,0.02212005,0.02583295,0.05277004,0.08150313,0.06898280,0.14050932,0.05125476,0.02823146,0.08771739,0.03220260,0.07428035,0.18530065,0.04906674,0.10023537,0.08033513,0.09088857,0.11260346,0.01988378,0.02177386,0.02676466,0.13286269,0.02130443,0.05856029,0.03175712,0.03025467,0.09724633,0.04972234,0.03924485,0.01696747,0.08097473,0.03542854,0.06961446,0.02366144,0.12795623,0.09296373,0.06209528,0.06832349,0.03782181,0.02138554,0.05827996,0.03290990,0.03450848,0.02063404,0.08358185,0.04971011,0.02967536,0.02453694,0.08013567,0.08512247,0.06030492,1.00000000,0.03381561,0.05178636,0.06334960,0.03945099,0.05932612,0.03397299,0.07282302,0.08711427,0.14512908,0.03348864,0.03955922,0.07089634,0.04738794,0.08215605,0.03793596,0.01620487,0.03539868,0.02857161,0.14247121,0.02278735,0.03780867,0.04890646,0.03282890,0.07406573,0.04928029
103,0.06084483,0.06602094,0.03509884,0.06323841,0.03212122,0.03792503,0.07352887,0.21098402,0.04343780,0.05421364,0.04648212,0.03881729,0.13280925,0.06118967,0.17826004,0.14266238,0.04117725,0.27152449,0.05118602,0.03114440,0.05453023,0.07120281,0.14035560,0.01699199,0.18123546,0.07475716,0.15492612,0.01582738,0.10631178,0.16633666,0.03183416,0.05261705,0.23182896,0.06371157,0.07852918,0.02510436,0.05170474,0.12119661,0.29110128,0.03634059,0.15682197,0.26336735,0.07195579,0.03152904,0.05316203,0.04186970,0.03025456,0.08583668,0.06809290,0.07370333,0.02617017,0.05970215,0.03143560,0.04942419,0.14742208,0.12163614,0.01838493,0.02372932,0.07131754,0.03821104,0.06007051,0.05749953,0.01666997,0.03172353,0.03806890,0.06114472,0.08060552,0.16830015,0.02662921,0.10746831,0.07445210,0.03979649,0.02257125,0.08251251,0.02779652,0.02403856,0.03979148,0.05332292,0.15465102,0.04614376,0.04092712,0.18020147,0.09530118,0.08444714,0.24963550,0.02845382,0.08763859,0.04860261,0.09182921,0.15956007,0.03553153,0.08967061,0.02360235,0.07832076,0.10328689,0.03057226,0.02352713,0.09650455,0.05214814,0.05183613,0.12193585,0.04278076,0.03381561,1.00000000,0.07660557,0.19732681,0.18642700,0.03618596,0.03138903,0.16562231,0.03696285,0.09698996,0.05171389,0.06412849,0.07118738,0.05222839,0.03101060,0.07117589,0.03779127,0.16258271,0.08875328,0.08653159,0.06903389,0.08597708,0.03406256,0.04607953,0.12590089,0.02440407
104,0.50179940,0.15961874,0.02211535,0.14192751,0.02641482,0.01594039,0.02778515,0.01939437,0.02737436,0.03100410,0.13592780,0.08452608,0.32395416,0.10963607,0.03742798,0.03721493,0.03765815,0.10129970,0.10710539,0.03550830,0.03451307,0.06016526,0.17798677,0.08686282,0.14303979,0.02958285,0.06123384,0.12398298,0.14814720,0.15132204,0.07398584,0.02126136,0.12331248,0.15946087,0.14668606,0.09620929,0.04334749,0.12362134,0.07109389,0.01212269,0.05843242,0.02801559,0.25703594,0.05780485,0.15953515,0.07755717,0.03285939,0.02230212,0.04068897,0.02506740,0.10390852,0.03923419,0.00932478,0.07483631,0.04024927,0.03929066,0.11154719,0.44190660,0.02724117,0.16043949,0.04020354,0.09345336,0.04868655,0.06047080,0.02454428,0.01928425,0.04204652,0.01394921,0.03151527,0.03463541,0.01644629,0.09132385,0.02234167,0.11882214,0.04542452,0.02419628,0.01559469,0.08324832,0.03338069,0.01683458,0.17229205,0.02054258,0.04683380,0.15049516,0.06383616,0.04263675,0.07401390,0.05810465,0.06049043,0.22492446,0.09647765,0.19487730,0.14118057,0.10544530,0.16158617,0.03991484,0.07268132,0.06130541,0.03467030,0.05654147,0.13502654,0.10970119,0.05178636,0.07660557,1.00000000,0.02660615,0.07185249,0.05664347,0.06206440,0.04613130,0.02090266,0.04547627,0.16949293,0.01479080,0.12386647,0.17655219,0.04582069,0.03400964,0.03205580,0.05125384,0.05609835,0.26594013,0.10704364,0.04315635,0.15277937,0.09629899,0.03850118,0.01917081
105,0.04194045,0.01762020,0.13913415,0.14694619,0.07811557,0.15462157,0.08363314,0.11707519,0.22120321,0.04646067,0.08038501,0.18538699,0.03070835,0.08429885,0.26583064,0.30502751,0.02959554,0.05825537,0.24779245,0.08584346,0.03555773,0.07393923,0.02137483,0.08455741,0.03800698,0.02056943,0.11469641,0.10457295,0.06440514,0.40857333,0.02595107,0.03781774,0.35565257,0.03398102,0.01961867,0.05065696,0.30097356,0.03380261,0.03355181,0.02845978,0.27125591,0.40041310,0.19825529,0.04248076,0.07084725,0.06627473,0.08633287,0.07034178,0.07233138,0.05060475,0.01538355,0.07599092,0.02780741,0.05596814,0.05953515,0.03854638,0.03929812,0.03166622,0.03645616,0.03024782,0.20115042,0.06880946,0.10679875,0.05120402,0.07299109,0.04225602,0.03772372,0.29889435,0.04312536,0.04455703,0.02792031,0.08308257,0.14679411,0.16932854,0.03608938,0.15772295,0.13862389,0.18257777,0.01348242,0.13179825,0.03014474,0.18070200,0.04491441,0.13152874,0.39255139,0.18186983,0.25849858,0.06572889,0.03150162,0.10084135,0.02597456,0.03085132,0.02506391,0.08520564,0.04201719,0.04988650,0.02260941,0.02762697,0.03496856,0.14212090,0.19804171,0.06879850,0.06334960,0.19732681,0.02660615,1.00000000,0.05842352,0.02499698,0.05451148,0.24095614,0.06450626,0.21126527,0.04036495,0.10095701,0.07750694,0.04418183,0.07197550,0.08432932,0.08259636,0.18255270,0.10779691,0.24109170,0.15639299,0.06060302,0.07758126,0.01089496,0.07496537,0.05928757
106,0.02376784,0.09625805,0.13041657,0.08329152,0.01556993,0.22433960,0.06129032,0.02925386,0.04458112,0.03856637,0.02829840,0.02691123,0.02537912,0.08053659,0.07801835,0.17505258,0.10213907,0.14148104,0.13215664,0.08048514,0.01430503,0.18179974,0.05015003,0.02136396,0.03022537,0.06130002,0.01250010,0.01695179,0.01671147,0.13129385,0.07722943,0.07239491,0.15859136,0.04888315,0.01935469,0.03594456,0.17201900,0.10237576,0.09057779,0.02972012,0.04099207,0.23981678,0.05070867,0.07657232,0.05667387,0.03533083,0.02941814,0.18426231,0.05607245,0.18028010,0.01329620,0.02251631,0.08061048,0.04332341,0.06811199,0.02228399,0.13049965,0.02099402,0.05777181,0.03304057,0.03400287,0.03449618,0.01991409,0.02023805,0.01848835,0.02472559,0.10793987,0.07444875,0.07237925,0.02572119,0.08323273,0.02292970,0.03087556,0.07747219,0.04355148,0.13149649,0.07066369,0.08125325,0.10226579,0.05349504,0.09423616,0.03203541,0.07830054,0.05841283,0.15439367,0.11547171,0.12387469,0.05858555,0.03176406,0.10177486,0.00929889,0.10508633,0.03930105,0.21604319,0.02461261,0.04766870,0.08767144,0.01650660,0.12393473,0.16214634,0.13660693,0.09513500,0.03945099,0.18642700,0.07185249,0.05842352,1.00000000,0.02366206,0.09459115,0.19241376,0.11166982,0.12856743,0.01780332,0.06860822,0.01119980,0.01126739,0.02682893,0.01583912,0.03956252,0.07571008,0.08703591,0.03518773,0.02106954,0.05331323,0.01242945,0.06244333,0.02919428,0.06921378
107,0.01759485,0.09844466,0.05315496,0.02899835,0.03068627,0.11316317,0.07572624,0.03878817,0.07398013,0.11277719,0.04451121,0.05432644,0.06084238,0.01758169,0.11933453,0.06530794,0.10358149,0.10636242,0.04722792,0.02405045,0.01528057,0.03827336,0.01518888,0.07948810,0.02666685,0.08839357,0.02110372,0.03162032,0.14786048,0.14396334,0.03765754,0.03990781,0.13105139,0.06682357,0.07468334,0.02172100,0.02492638,0.02858607,0.01952561,0.04779944,0.03232874,0.03408044,0.04829414,0.03839869,0.04084631,0.04156343,0.06723884,0.02160726,0.04707738,0.02968051,0.07179325,0.02184542,0.07338347,0.08117263,0.04607406,0.05601221,0.03104873,0.02426936,0.04838477,0.03183988,0.11437210,0.04040084,0.03620232,0.12033054,0.05436181,0.03230119,0.06526656,0.02660685,0.03852184,0.14051580,0.05221035,0.07618177,0.03471084,0.04875005,0.09248491,0.03820054,0.07441168,0.11155167,0.02489148,0.02904388,0.05570120,0.02330415,0.08047789,0.05961809,0.17351934,0.07062677,0.13482100,0.04726221,0.03862148,0.06510144,0.03434540,0.09267302,0.04408085,0.11066429,0.04441698,0.03554368,0.06998163,0.08721296,0.09434663,0.08215156,0.06845254,0.03680546,0.05932612,0.03618596,0.05664347,0.02499698,0.02366206,1.00000000,0.11426791,0.02985192,0.07082419,0.02623555,0.09338112,0.08880761,0.02301271,0.08242582,0.02265491,0.02836115,0.08163349,0.03839556,0.03013927,0.04352581,0.06838758,0.04715503,0.06479187,0.08134338,0.10933761,0.02610172
108,0.02036506,0.04117997,0.11139732,0.02634374,0.03177738,0.01821582,0.26050681,0.10354152,0.05405691,0.04669025,0.07504389,0.08096357,0.01644046,0.03559917,0.04166073,0.05935834,0.08250116,0.11455743,0.05531462,0.03782253,0.02870740,0.15204012,0.06870536,0.11665359,0.06624219,0.08793139,0.15236181,0.04759963,0.04625415,0.12741646,0.01852966,0.10919535,0.23867743,0.04452568,0.10133304,0.01915636,0.03726636,0.10944895,0.08857653,0.02970269,0.09387988,0.04889202,0.02023299,0.04588544,0.04644964,0.04878524,0.02936802,0.06412114,0.08629186,0.08042531,0.11958697,0.13947815,0.02598731,0.04022563,0.14720324,0.03293566,0.13144335,0.05392201,0.11018886,0.13264617,0.15084732,0.01153121,0.07520679,0.09559999,0.03095010,0.01857944,0.07345837,0.17419618,0.18753873,0.35095394,0.04549009,0.01788830,0.10959627,0.03074501,0.04884414,0.05009019,0.08961169,0.19343251,0.04946984,0.11177954,0.02455255,0.03852484,0.06667799,0.18995219,0.05715166,0.03504094,0.10908070,0.01798270,0.03272033,0.02365846,0.02151415,0.04869010,0.12554514,0.18319970,0.05255908,0.11367527,0.04756014,0.06844240,0.08094821,0.06252631,0.23232371,0.16410233,0.03397299,0.03138903,0.06206440,0.05451148,0.09459115,0.11426791,1.00000000,0.03412026,0.17651460,0.04294019,0.04575159,0.02103870,0.02003764,0.02464984,0.15933537,0.02422667,0.10305261,0.06679947,0.07470450,0.05193025,0.01763126,0.03579348,0.05816030,0.05510545,0.03767533,0.01826643
109,0.03092745,0.06161271,0.11926395,0.09194498,0.11939000,0.15922996,0.01706271,0.12146910,0.09689640,0.05524036,0.07471079,0.07909861,0.02494776,0.12353823,0.03497169,0.30234092,0.06480040,0.04369915,0.30532211,0.04658052,0.04113722,0.04523722,0.03844962,0.12772565,0.04740748,0.02047346,0.05323501,0.05827922,0.05074573,0.21076223,0.05073588,0.03666608,0.05953732,0.02872760,0.01311712,0.11882108,0.18661615,0.14739835,0.08104385,0.03049230,0.07532103,0.39646745,0.12321930,0.04317477,0.02961417,0.06775713,0.05470898,0.07246868,0.16463953,0.04597658,0.06310876,0.10889269,0.02637697,0.03159706,0.08625891,0.03075077,0.04012983,0.04218530,0.04830343,0.02670506,0.24303854,0.06173717,0.06852589,0.05923031,0.04755538,0.09481190,0.09153721,0.33677059,0.03281961,0.11134775,0.07381479,0.04866231,0.14673480,0.06176590,0.03892318,0.05446306,0.20425361,0.04341185,0.06823932,0.06752400,0.06422837,0.09579081,0.03591536,0.05329791,0.24524456,0.18664244,0.15702046,0.05326330,0.16443886,0.07785350,0.08542891,0.06026720,0.10233949,0.07757105,0.06058728,0.04038794,0.02603827,0.04784741,0.18084367,0.04284619,0.03580496,0.05194838,0.07282302,0.16562231,0.04613130,0.24095614,0.19241376,0.02985192,0.03412026,1.00000000,0.12743606,0.04537524,0.05391369,0.10760596,0.03417889,0.02800672,0.09310733,0.06884433,0.09224676,0.10325772,0.04290220,0.12780929,0.03932919,0.12747739,0.07173847,0.02741605,0.07212667,0.03321262
110,0.04760870,0.05218778,0.13657343,0.05427186,0.05148018,0.02276788,0.07628828,0.01430894,0.06398562,0.06096052,0.03723111,0.02529510,0.01180099,0.02847865,0.09919406,0.09520839,0.04918893,0.04502257,0.12349835,0.03999753,0.02784440,0.02540534,0.04023993,0.03707770,0.07045700,0.24732545,0.11515042,0.03200089,0.12226729,0.02012809,0.09974150,0.12247863,0.02101537,0.05371825,0.05543122,0.01375176,0.02537239,0.08732377,0.01937934,0.13945681,0.05775332,0.04198268,0.06973611,0.03178765,0.02201704,0.08405773,0.04964823,0.02706240,0.10411489,0.03514720,0.07908703,0.07528470,0.05473413,0.06518811,0.01943373,0.03307555,0.04191699,0.07736966,0.12249608,0.02090381,0.18923709,0.10149027,0.12611951,0.30247390,0.09874944,0.02951378,0.05710316,0.02285982,0.02856356,0.08437920,0.01851164,0.03514775,0.03586796,0.15696734,0.03706285,0.04412188,0.02443993,0.06843279,0.01885001,0.02651362,0.02527156,0.16260311,0.11046779,0.02385364,0.02226523,0.04955069,0.03285398,0.14284968,0.04062489,0.02200528,0.02167882,0.01434323,0.07887166,0.03177612,0.02386913,0.04596308,0.11371058,0.09547573,0.02358819,0.07508622,0.03688136,0.02853159,0.08711427,0.03696285,0.02090266,0.06450626,0.11166982,0.07082419,0.17651460,0.12743606,1.00000000,0.10243395,0.08533581,0.06068643,0.03965279,0.03068329,0.31197593,0.03548723,0.02223530,0.14378071,0.02769015,0.12452601,0.02554083,0.02018880,0.01560077,0.01392764,0.02753263,0.03333182
111,0.02408598,0.04249528,0.13600641,0.11113079,0.14962122,0.12697762,0.08996449,0.10229449,0.06750442,0.14573668,0.03775735,0.10601608,0.02170806,0.15837972,0.21781582,0.13765500,0.02862003,0.07482980,0.11509988,0.09082727,0.03186986,0.07061192,0.08949107,0.12003078,0.05522800,0.10997038,0.04766389,0.02099462,0.16312906,0.19128120,0.14695507,0.07171594,0.23211125,0.11768533,0.01539962,0.07713307,0.13692391,0.11676960,0.08183539,0.04263854,0.06720826,0.11962492,0.09280638,0.07964121,0.08847047,0.07411237,0.04594128,0.07326779,0.03613590,0.03969669,0.06403476,0.11357629,0.02920170,0.03290004,0.03900698,0.05410445,0.03886352,0.07897852,0.10983983,0.05076103,0.06153873,0.09006692,0.06847933,0.05154292,0.11599472,0.11749518,0.10943761,0.08323698,0.15843299,0.02510212,0.03931236,0.14216560,0.04094060,0.13217273,0.19566646,0.04843466,0.08472860,0.04090623,0.02335218,0.10068894,0.03396173,0.02157206,0.02304134,0.17382985,0.22285831,0.05191075,0.02719364,0.14261605,0.07710189,0.02778214,0.01638780,0.01711536,0.06726638,0.03661321,0.03856992,0.03730387,0.06627528,0.04459801,0.02214924,0.40949464,0.11803922,0.18034838,0.14512908,0.09698996,0.04547627,0.21126527,0.12856743,0.02623555,0.04294019,0.04537524,0.10243395,1.00000000,0.03766523,0.09875520,0.03479180,0.06519452,0.15726939,0.03305995,0.08555941,0.03255790,0.17248166,0.07121926,0.15428324,0.02106537,0.05325983,0.05599000,0.04079634,0.08135905
112,0.15433666,0.13958734,0.18679059,0.12546286,0.02337402,0.20700714,0.04961925,0.02452195,0.11574633,0.07610174,0.13796359,0.03528637,0.11472615,0.02622181,0.09342308,0.18576583,0.06059279,0.09900686,0.31447935,0.08628072,0.03955547,0.02894281,0.26057780,0.27195010,0.17153259,0.03041539,0.06021044,0.05915345,0.12003103,0.04338973,0.08393519,0.28028741,0.07248732,0.21066847,0.05878817,0.12129661,0.03493458,0.09800818,0.03452246,0.29409623,0.11675039,0.07752271,0.12801529,0.17776841,0.16121441,0.05715369,0.12419447,0.08071265,0.03051233,0.03915099,0.07479888,0.03286238,0.02867890,0.27753493,0.09409776,0.21607134,0.08342412,0.13584375,0.02502171,0.09899084,0.12244217,0.11585437,0.12539756,0.15430942,0.11288570,0.05577616,0.21144044,0.02601591,0.06666608,0.02746952,0.09125745,0.10536300,0.05460973,0.13814211,0.17100412,0.04907150,0.02764857,0.05870465,0.14295918,0.07552938,0.21812728,0.09743802,0.16325177,0.15928334,0.04217649,0.11898832,0.09293363,0.21430635,0.06259719,0.10950483,0.18051249,0.08623032,0.12941495,0.15773416,0.04904043,0.18903582,0.13075522,0.15612292,0.08088963,0.08297060,0.08208165,0.13466279,0.03348864,0.05171389,0.16949293,0.04036495,0.01780332,0.09338112,0.04575159,0.05391369,0.08533581,0.03766523,1.00000000,0.10702698,0.07281189,0.10069953,0.02517370,0.03209723,0.03292155,0.09044795,0.03564379,0.29671019,0.08146577,0.09381270,0.17974557,0.09998626,0.03915381,0.06957239
113,0.02040930,0.03082904,0.24317649,0.05887049,0.02636905,0.30654225,0.05928190,0.07378103,0.05935049,0.06385082,0.07221204,0.03376847,0.01564243,0.07156813,0.07849886,0.12740579,0.09858869,0.06548525,0.20930278,0.04418684,0.01724867,0.11764426,0.07055771,0.02019890,0.03205328,0.07698753,0.06206062,0.01524008,0.01088176,0.04827413,0.08557267,0.27110666,0.03399069,0.03822083,0.01652124,0.01804475,0.11183081,0.02089761,0.03322493,0.07654348,0.16761407,0.20171165,0.07971109,0.09187212,0.04066361,0.01705911,0.04462963,0.02598048,0.03291306,0.13518719,0.01727564,0.11484425,0.17645133,0.05626366,0.03119027,0.05995145,0.19246314,0.02420698,0.21886936,0.02999071,0.10891698,0.01007662,0.16462784,0.08159392,0.10701613,0.08491719,0.02929977,0.02076723,0.03044842,0.02453736,0.09396211,0.10122924,0.03829957,0.02820379,0.05737465,0.12803534,0.06659415,0.11254448,0.04629276,0.02965190,0.01540010,0.15543678,0.05772157,0.18542558,0.07244173,0.07642756,0.03232072,0.04991313,0.02979876,0.03378260,0.05249848,0.01201960,0.02674735,0.14905263,0.04400264,0.04350191,0.05889551,0.04909713,0.11529206,0.13792452,0.01857265,0.08964897,0.03955922,0.06412849,0.01479080,0.10095701,0.06860822,0.08880761,0.02103870,0.10760596,0.06068643,0.09875520,0.10702698,1.00000000,0.01507317,0.01521466,0.09628406,0.03985019,0.07135233,0.04742940,0.04211938,0.17383522,0.06850621,0.02570538,0.06945886,0.05659904,0.02166703,0.02794736
