dataset_order,dataset_key,dataset_family,dataset_condition,source,standard_label,kind,id,label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine03_coarse04,c2f,19,resnet_c2f_a_fine03_coarse04,Step-R full-grid C2F-A; F3 × C4,"resnet:c2f:A:fine15,20,26,34,45,53:coarse67,108,121","[15, 20, 26, 34, 45, 53, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,181.4603859899944,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.4273925842318567,0.34564205083914107,0.2800731457321652,0.9120178387303234,0.25138813366604507,16.406986831530585,15.454366509146867,27.028501979559703,0.00623805217470365,0.13515232345446182,0.29751774038599993,3.65578064606055,0.415473696268818,0.36024491238713924,0.9447051384517695,0.09287703487422092,0.057233770449537084,1.1087752494779248,469,0.092865,0.055403,0.059194,2891,11.250151,12.9981765,0,0.906,1.0,4676.0,0.006652,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine03_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine03_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine03_coarse04/replicate_0.log,2026-08-26T12:35:04.769065+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine03_coarse05,c2f,20,resnet_c2f_a_fine03_coarse05,Step-R full-grid C2F-A; F3 × C5,"resnet:c2f:A:fine15,20,26,34,45,53:coarse108,121","[15, 20, 26, 34, 45, 53, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,183.80846144999668,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.42612036605880393,0.34343787120699937,0.2794030051289511,0.9075468887878858,0.25224788401668236,16.55956166573165,15.606647150350087,26.755478563998732,0.0061672801095819215,0.12621919750983696,0.2952301673683924,3.494638831172625,0.4147126498828987,0.3582317414764832,0.945906280133206,0.09471800373010375,0.05801213466208104,1.1021640486164477,469,0.093958,0.055208,0.059505,2891,11.247595,13.0159505,0,0.9,1.0,4698.0,0.00576,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine03_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine03_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine03_coarse05/replicate_0.log,2026-08-26T12:38:09.488007+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine04_coarse01,c2f,21,resnet_c2f_a_fine04_coarse01,Step-R full-grid C2F-A; F4 × C1,"resnet:c2f:A:fine33,52:coarse41,60,67,108,121","[33, 52, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,178.9100238890096,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.7695453931358962,0.643699653329056,0.5571943712945356,1.5886511046092355,0.4217236872654109,28.949503266565532,27.13822506300471,42.36400805003173,0.01108354171225884,0.35078784692435955,0.3292859749773725,6.226108469357043,0.7337120997400917,0.6585063084464102,0.8734619679609713,0.1528752728926601,0.07428233949705004,1.153872333159205,469,0.152885,0.069529,0.117127,2891,1.962167,2.4064785000000004,0,0.9,1.0,5596.0,0.024032,63,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse01/replicate_0.log,2026-08-26T12:41:09.296849+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine04_coarse02,c2f,22,resnet_c2f_a_fine04_coarse02,Step-R full-grid C2F-A; F4 × C2,"resnet:c2f:A:fine33,52:coarse60,67,108,121","[33, 52, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,178.13696212499053,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.7862125555015058,0.6595224528181276,0.5755511591864741,1.6285362227337086,0.42797233164886844,29.248540157153062,27.390314310431247,42.85469865495342,0.011414316941726519,0.36299054837022127,0.3326757417918628,5.948168495935423,0.746819258528269,0.6714660121364567,0.8665694798033654,0.15511471298347224,0.07519984883548077,1.1529180182530219,469,0.155148,0.070406,0.119624,2891,1.962658,2.4029685,0,0.898,1.0,5599.0,0.025453,62,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse02/replicate_0.log,2026-08-26T12:44:08.342811+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine04_coarse03,c2f,23,resnet_c2f_a_fine04_coarse03,Step-R full-grid C2F-A; F4 × C3,"resnet:c2f:A:fine33,52:coarse41,60,67,95,108,121","[33, 52, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,179.16350452599,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.7885575181003307,0.6649375382539072,0.5861593903845053,1.6311166420983063,0.42388799177776526,29.60934852224693,27.8378753261457,42.462583462277465,0.01136911844599862,0.36470925351370004,0.3306975674927063,6.209562760264631,0.750404449805606,0.6765827223397357,0.8680665758256819,0.1551379660311619,0.07629755682781234,1.1536172393667354,470,0.155281,0.07168,0.118606,2891,1.962378,2.3500674999999998,0,0.898,1.0,5609.0,0.020927,62,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse03/replicate_0.log,2026-08-26T12:47:08.407908+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine04_coarse04,c2f,24,resnet_c2f_a_fine04_coarse04,Step-R full-grid C2F-A; F4 × C4,"resnet:c2f:A:fine33,52:coarse67,108,121","[33, 52, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,177.69007291398884,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.794197676722776,0.6657680322918254,0.5819465333700068,1.6490068482011808,0.4330160238260543,29.43176796871998,27.58168034004711,42.793774017097526,0.01146230164464846,0.3611278897663208,0.3363353641380758,6.619585980705466,0.7530924421766079,0.6772123715418338,0.8633281733539446,0.1566144635795683,0.07580252377204416,1.1539029472470566,469,0.156745,0.071082,0.121253,2891,1.961127,2.3978465,0,0.901,1.0,5743.0,0.02585,62,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse04/replicate_0.log,2026-08-26T12:50:07.012922+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine04_coarse05,c2f,25,resnet_c2f_a_fine04_coarse05,Step-R full-grid C2F-A; F4 × C5,"resnet:c2f:A:fine33,52:coarse108,121","[33, 52, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,180.96335606000503,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.7641174249703009,0.6401913728939319,0.5500196087739689,1.5850180877513316,0.4171695641048447,28.850141733075866,27.09305730581743,42.15899475330869,0.01098593881111328,0.34460517075362923,0.3314278688529368,6.144712825423106,0.7286783303390503,0.6540942882609165,0.874612989170674,0.15253757181041333,0.0755449296971315,1.1528717976197327,469,0.153293,0.071985,0.115032,2891,1.960518,2.3534414999999997,0,0.903,1.0,5680.0,0.027945,62,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine04_coarse05/replicate_0.log,2026-08-26T12:53:08.885969+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine05_coarse01,c2f,26,resnet_c2f_a_fine05_coarse01,Step-R full-grid C2F-A; F5 × C1,"resnet:c2f:A:fine5,6,24,29:coarse41,60,67,108,121","[5, 6, 24, 29, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,180.85703916499915,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.6572132972840637,0.5440940919617531,0.4458752193220892,1.401748739432751,0.368633879641178,24.430762312289442,22.589755254801457,39.61443723646997,0.010042078340445544,0.25921150712444163,0.3407070145671652,5.2678569451164545,0.6283157504937289,0.5554397762708457,0.8951935914644823,0.13915580126460153,0.08216583985222307,1.1571735420582254,468,0.139975,0.079998,0.099559,2891,5.653502,7.04864,0,0.904,1.0,6228.0,0.017885,9,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse01/replicate_0.log,2026-08-26T12:56:10.673435+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine05_coarse02,c2f,27,resnet_c2f_a_fine05_coarse02,Step-R full-grid C2F-A; F5 × C2,"resnet:c2f:A:fine5,6,24,29:coarse60,67,108,121","[5, 6, 24, 29, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,182.8456467549986,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.6378769278759261,0.5270921006713649,0.4442403079515759,1.3778100648470246,0.35925045932646676,24.291322837575624,22.346566224816854,39.61973454574608,0.009924222187584932,0.25386748766689293,0.3410860529744516,4.912761276827807,0.6118443278989812,0.5381878024049441,0.9015891607099706,0.13830065563984742,0.08390245028222301,1.159682855508616,467,0.139,0.081715,0.09775,2891,5.656056,7.056321,0,0.904,1.0,6308.0,0.021345,12,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse02/replicate_0.log,2026-08-26T12:59:14.437508+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine05_coarse03,c2f,28,resnet_c2f_a_fine05_coarse03,Step-R full-grid C2F-A; F5 × C3,"resnet:c2f:A:fine5,6,24,29:coarse41,60,67,95,108,121","[5, 6, 24, 29, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,180.83989207699778,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.6273103057766911,0.5226444307827688,0.44813913767191604,1.3585082343528452,0.3469308557989636,24.483152493358936,22.664597474343832,39.56606723598186,0.009760837101755262,0.2540696699739466,0.3346572557747702,4.865662024143028,0.6034586145665025,0.5341838842276244,0.9062138859406079,0.13350031379634442,0.08041496616089877,1.1569774983610894,466,0.134311,0.078628,0.094205,2891,5.65259,7.0627785,0,0.899,1.0,6263.0,0.019067,13,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse03/replicate_0.log,2026-08-26T13:02:16.200899+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine05_coarse04,c2f,29,resnet_c2f_a_fine05_coarse04,Step-R full-grid C2F-A; F5 × C4,"resnet:c2f:A:fine5,6,24,29:coarse67,108,121","[5, 6, 24, 29, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,180.97632567801338,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.6319713630856068,0.5257767976350127,0.4546522766421395,1.3771390423502368,0.35063736656116773,24.80174054421164,22.89110650518548,40.01157650867084,0.01005573035050409,0.2581602437741236,0.3493118452379947,6.052306579207348,0.6076865950250208,0.5366230281511161,0.9050576024389362,0.13615179371359049,0.0804485715886727,1.1571886278475259,465,0.13718,0.078709,0.098435,2891,5.668368,6.9874125,0,0.904,1.0,6249.0,0.00875,12,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse04/replicate_0.log,2026-08-26T13:05:18.076521+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine05_coarse05,c2f,30,resnet_c2f_a_fine05_coarse05,Step-R full-grid C2F-A; F5 × C5,"resnet:c2f:A:fine5,6,24,29:coarse108,121","[5, 6, 24, 29, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,183.7080218159972,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.5958616366910879,0.4905564539174609,0.3934663055636743,1.3169182562787927,0.3382387553195346,23.369736616853626,21.602278874468105,37.61280592687139,0.009432509378412507,0.21317697174145303,0.3478652276921333,5.586247037451197,0.5741487864595625,0.5035388540151188,0.9126798933416307,0.132879603350061,0.08124434220125298,1.1528389959392498,467,0.133553,0.078981,0.091693,2891,5.658112,6.9795155,0,0.899,1.0,6226.0,0.01597,14,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine05_coarse05/replicate_0.log,2026-08-26T13:08:22.686600+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine06_coarse01,c2f,31,resnet_c2f_a_fine06_coarse01,Step-R full-grid C2F-A; F6 × C1,"resnet:c2f:A:fine29,33,52:coarse41,60,67,108,121","[29, 33, 52, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,178.523974368989,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.63165381892782,0.5183944493109183,0.40741137061417987,1.347303113487723,0.36090683270025387,22.762211861176,21.164158380617014,36.0166255319718,0.008802776414564856,0.2570238878360125,0.3041430536035062,4.06474226932823,0.6025090561466105,0.5318281315655767,0.8972356891586294,0.12779923553494452,0.06861885452949296,1.1336750094758727,469,0.127368,0.064622,0.090982,2891,3.590986,4.3649755,0,0.903,1.0,4527.0,0.018841,23,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse01/replicate_0.log,2026-08-26T13:11:22.113617+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine06_coarse02,c2f,32,resnet_c2f_a_fine06_coarse02,Step-R full-grid C2F-A; F6 × C2,"resnet:c2f:A:fine29,33,52:coarse60,67,108,121","[29, 33, 52, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,180.3602930049965,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.6222711031230169,0.5093130287077339,0.39767412152647347,1.3329512633896492,0.35752141833810647,22.554552205504123,21.00030252593266,36.075278116314344,0.008747417050499228,0.253294557944636,0.3074922164649885,4.316414578330738,0.5940344339878642,0.5230453970229244,0.8995143854339351,0.1272839892268223,0.0685223761311407,1.140245149908345,467,0.126675,0.064702,0.090465,2891,3.58947,4.362864500000001,0,0.896,1.0,4517.0,0.029748,23,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.log,2026-08-26T13:14:23.395014+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine06_coarse03,c2f,33,resnet_c2f_a_fine06_coarse03,Step-R full-grid C2F-A; F6 × C3,"resnet:c2f:A:fine29,33,52:coarse41,60,67,95,108,121","[29, 33, 52, 41, 60, 67, 95, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,180.30418773400015,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.6366001558489528,0.5241113145385252,0.41263033129188564,1.3557803983203736,0.3613406819050549,22.844199215824958,21.328977077297356,36.16331928647476,0.008886855088505381,0.262748389085733,0.3041575379644375,4.114014296024674,0.6068818471720039,0.5369517901179615,0.8958937524595899,0.12829204789211165,0.06859217428815387,1.1351271864768646,469,0.127897,0.064582,0.091412,2891,3.599283,4.363011500000001,0,0.903,1.0,4705.0,0.019647,23,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse03/replicate_0.log,2026-08-26T13:17:24.601915+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_a_fine06_coarse04,c2f,34,resnet_c2f_a_fine06_coarse04,Step-R full-grid C2F-A; F6 × C4,"resnet:c2f:A:fine29,33,52:coarse67,108,121","[29, 33, 52, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,177.4973989620048,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.6332016685957516,0.5203406245404112,0.4123399163100425,1.3507549713248637,0.36081849670622324,22.824994884643175,21.217582122978786,35.979029593118206,0.008888861272105355,0.257059088843555,0.30512937135721535,3.8817153410607474,0.6043987867001647,0.5329841234197631,0.8976124739608486,0.12705445589592512,0.06742519957081267,1.1375126097234853,469,0.127106,0.064128,0.091845,2891,3.586124,4.361459,0,0.903,1.0,4519.0,0.020289,23,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_fine06_coarse04/replicate_0.log,2026-08-26T13:20:22.999756+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-Q:resnet_c2f_a_f6_c5_positive_synergy,resnet_c2f_a_fine06_coarse05,c2f,10,resnet_c2f_a_f6_c5_positive_synergy,C2F-A positive synergy case: 32.9% lower fr1-lightswitch ATE than direct F6.,"resnet:c2f:A:fine29,33,52:coarse108,121","[29, 33, 52, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,190.62936581700342,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.6210707164865042,0.507998083779418,0.3940458762752236,1.324950351986751,0.35730488627151336,22.608937856649572,21.02447241150409,35.53530238112236,0.008672753783404286,0.24772399056927172,0.30737990229513007,4.181084301580432,0.5936921312909567,0.5220322276167904,0.9009637477923272,0.1266114343103136,0.0679169690377244,1.1350253960674854,470,0.12605,0.063833,0.090134,2891,3.583837,4.3629375,0,0.902,1.0,4513.0,0.024016,23,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_f6_c5_positive_synergy/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_f6_c5_positive_synergy/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_q_c2f_multi_dataset_evaluation/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_a_f6_c5_positive_synergy/replicate_0.log,2026-08-23T14:09:25.048406+00:00
6,fr2_desk_flashlight,fr2_desk,flashlight,Step-R:new,resnet_c2f_b_fine01_coarse01,c2f,35,resnet_c2f_b_fine01_coarse01,Step-R full-grid C2F-B; F1 × C1,"resnet:c2f:B:fine15,20,26,34:coarse41,60,67,108,121","[15, 20, 26, 34, 41, 60, 67, 108, 121]",0,PASS,Completed the full matched RGB-D sequence,179.09860341000604,0,,,1311868263.1855,2891,2221,2893,0.9993086761147598,0.3602204323475806,0.28882589364392786,0.23871448624855357,0.7605209713157766,0.21526347354222547,13.63147821472701,12.956623764755344,21.64872150079452,0.005191720047612885,0.11318456260102215,0.2826654121535003,2.703471885429195,0.34795779731385246,0.30133437263439194,0.9488139321991057,0.0790588186517949,0.04960309473172199,1.0728419602080586,469,0.077805,0.046733,0.047809,2891,8.50734,10.094144499999999,0,0.899,1.0,9714.0,0.007248,0,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_b_fine01_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_b_fine01_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_r_c2f_grid_completion/resnet/per_dataset/fr2_desk_flashlight/artifacts/resnet_c2f_b_fine01_coarse01/replicate_0.log,2026-08-26T13:23:23.011731+00:00
