dataset_order,dataset_key,dataset_family,dataset_condition,standard_label,source_label,source,kind,variant,fine_rank,coarse_rank,configuration,status,reason,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,translation_rpe_max_cm,rotation_rpe_max_deg,coverage_ratio,elapsed_seconds,dataset_rank
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_direct_fine05,resnet_direct_fine05,Step-R:new,direct_fine,,5,,"direct conv1[d5,d6,d24,d29]",PASS,Completed the full matched RGB-D sequence,6.337,11.1707,8.1999,54.40343280135418,44.94767642654324,23.038176178582532,3.60096443071354,0.9993086761147598,156.43448424199596,35
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_direct_fine06,resnet_conv1_direct_f6_d29_d33_d52,Step-Q:resnet_conv1_direct_f6_d29_d33_d52,direct_fine,,6,,"direct conv1[d29,d33,d52]",PASS,Completed the full matched RGB-D sequence,6.1388,12.3711,9.1514,62.507898397654884,51.6752023715228,27.736859525560632,3.4299018982749443,0.9993086761147598,160.52222814399283,33
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_direct_coarse01,resnet_direct_coarse01,Step-R:new,direct_coarse,,,1,"direct layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,16.7406,25.5291,15.67,89.68825172710487,75.71503172542347,32.055221413638755,10.29832132239932,0.9993086761147598,166.14854997600196,69
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_direct_coarse02,resnet_direct_coarse02,Step-R:new,direct_coarse,,,2,"direct layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,17.8252,25.7531,15.2975,87.69485543858423,75.15886174034026,32.46538292707283,9.516210281263342,0.9993086761147598,166.44130402100564,71
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_direct_coarse03,resnet_direct_coarse03,Step-R:new,direct_coarse,,,3,"direct layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,16.6129,25.489099999999997,15.044099999999998,89.3879752046075,75.08558356159229,29.76961179051755,9.987378922811297,0.9993086761147598,166.82526240900916,67
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_direct_coarse04,resnet_layer2_direct_c4_d67_d108_d121,Step-Q:resnet_layer2_direct_c4_d67_d108_d121,direct_coarse,,,4,"direct layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,17.0487,25.609700000000004,15.6608,89.83100768370339,75.86541341872304,34.18879274371117,10.245267905263008,0.9993086761147598,167.27476465399377,70
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_direct_coarse05,resnet_layer2_direct_c5_d108_d121,Step-Q:resnet_layer2_direct_c5_d108_d121,direct_coarse,,,5,"direct layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,16.6514,23.743100000000002,13.4321,80.50005458759661,68.89138853922621,27.51145719405899,7.971673019621687,0.9993086761147598,171.03648258800968,68
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine01_coarse01,resnet_c2f_a_fine01_coarse01,Step-R:new,c2f,A,1,1,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.3049,8.7898,5.300400000000001,40.257544410620675,32.351486262005544,11.85053329474482,3.2978811712195886,0.9993086761147598,185.55586287099868,15
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine01_coarse02,resnet_c2f_a_fine01_coarse02,Step-R:new,c2f,A,1,2,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.4214,8.8974,5.3663,40.653691933402314,32.52518118131999,11.701491351139008,3.4723940611722117,0.9993086761147598,185.96150777600997,16
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine01_coarse03,resnet_c2f_a_fine01_coarse03,Step-R:new,c2f,A,1,3,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.2646,8.801499999999999,5.2916,40.40278506108103,32.394036564521485,11.457152302742998,3.359033431083316,0.9993086761147598,186.39602320900303,14
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine01_coarse04,resnet_c2f_a_fine01_coarse04,Step-R:new,c2f,A,1,4,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.4624,8.8867,5.3015,39.776065727405765,31.852416829288483,11.1995013221187,3.3562749760788537,0.9993086761147598,183.68172877100005,17
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine01_coarse05,resnet_c2f_a_fine01_coarse05,Step-R:new,c2f,A,1,5,"C2F-A; fine conv1[d15,d20,d26,d34]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,5.210299999999999,8.6256,5.1721,39.20989971230497,31.60284864426312,11.562603805353737,3.401168468050832,0.9993086761147598,186.61808025999926,13
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine02_coarse01,resnet_c2f_a_fine02_coarse01,Step-R:new,c2f,A,2,1,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.769699999999999,10.601199999999999,6.3684,44.32249960311866,35.07261684319568,10.211544862932032,3.8646904565636797,0.9993086761147598,188.04141297200113,50
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine02_coarse02,resnet_c2f_a_fine02_coarse02,Step-R:new,c2f,A,2,2,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.6943,10.0457,5.7635,43.027883763190125,34.297169968167076,10.391129369267048,3.9998205775958713,0.9993086761147598,188.34644990500237,49
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine02_coarse03,resnet_c2f_a_fine02_coarse03,Step-R:new,c2f,A,2,3,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.4219,10.0539,6.0355,43.430636755461535,34.54369398658185,10.576953320467197,3.808135667642614,0.9993086761147598,188.21790504000091,38
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine02_coarse04,resnet_c2f_a_f2_c4_variant_negative,Step-Q:resnet_c2f_a_f2_c4_variant_negative,c2f,A,2,4,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.5081,9.9701,5.7753,43.26796464897231,34.54748968278925,10.102982161360892,3.721909652666847,0.9993086761147598,189.05610159097705,43
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine02_coarse05,resnet_c2f_a_fine02_coarse05,Step-R:new,c2f,A,2,5,"C2F-A; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,6.6567,9.961,5.6687,42.20476877509804,33.74736369976156,10.294295604511765,3.8779940496035508,0.9993086761147598,188.70430872599536,48
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine03_coarse01,resnet_c2f_a_fine03_coarse01,Step-R:new,c2f,A,3,1,"C2F-A; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.589,9.5862,6.1545000000000005,43.16821110308886,34.61689952044223,13.018483517080949,3.5619404666697703,0.9993086761147598,184.31479538699205,21
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine03_coarse02,resnet_c2f_a_fine03_coarse02,Step-R:new,c2f,A,3,2,"C2F-A; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.646199999999999,9.586,6.1337,43.04148419122928,34.56787411788614,13.288829716780748,3.600887670851233,0.9993086761147598,182.99833207999473,22
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine03_coarse03,resnet_c2f_a_fine03_coarse03,Step-R:new,c2f,A,3,3,"C2F-A; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.4995,9.2441,5.7898,42.38372585344938,34.26855636599396,12.761231448141139,3.3314139629368134,0.9993086761147598,184.03211228900182,18
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine03_coarse04,resnet_c2f_a_fine03_coarse04,Step-R:new,c2f,A,3,4,"C2F-A; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.5403,9.2865,5.9193999999999996,42.739258423185674,34.5642050839141,13.515232345446183,3.65578064606055,0.9993086761147598,181.4603859899944,20
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine03_coarse05,resnet_c2f_a_fine03_coarse05,Step-R:new,c2f,A,3,5,"C2F-A; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,5.5208,9.3958,5.9505,42.61203660588039,34.343787120699936,12.621919750983695,3.494638831172625,0.9993086761147598,183.80846144999668,19
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine04_coarse01,resnet_c2f_a_fine04_coarse01,Step-R:new,c2f,A,4,1,"C2F-A; fine conv1[d33,d52]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.9529,15.288499999999999,11.7127,76.95453931358962,64.3699653329056,35.07878469243595,6.226108469357043,0.9993086761147598,178.9100238890096,57
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine04_coarse02,resnet_c2f_a_fine04_coarse02,Step-R:new,c2f,A,4,2,"C2F-A; fine conv1[d33,d52]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,7.0405999999999995,15.514800000000001,11.962399999999999,78.62125555015058,65.95224528181276,36.299054837022126,5.948168495935423,0.9993086761147598,178.13696212499053,58
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine04_coarse03,resnet_c2f_a_fine04_coarse03,Step-R:new,c2f,A,4,3,"C2F-A; fine conv1[d33,d52]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,7.167999999999999,15.5281,11.8606,78.85575181003307,66.49375382539073,36.470925351370006,6.209562760264631,0.9993086761147598,179.16350452599,60
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine04_coarse04,resnet_c2f_a_fine04_coarse04,Step-R:new,c2f,A,4,4,"C2F-A; fine conv1[d33,d52]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,7.108200000000001,15.6745,12.1253,79.4197676722776,66.57680322918253,36.11278897663208,6.619585980705466,0.9993086761147598,177.69007291398884,59
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine04_coarse05,resnet_c2f_a_fine04_coarse05,Step-R:new,c2f,A,4,5,"C2F-A; fine conv1[d33,d52]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,7.198499999999999,15.329300000000002,11.5032,76.41174249703009,64.01913728939319,34.46051707536292,6.144712825423106,0.9993086761147598,180.96335606000503,61
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine05_coarse01,resnet_c2f_a_fine05_coarse01,Step-R:new,c2f,A,5,1,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,7.9998,13.997499999999999,9.9559,65.72132972840637,54.409409196175304,25.921150712444163,5.2678569451164545,0.9993086761147598,180.85703916499915,65
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine05_coarse02,resnet_c2f_a_fine05_coarse02,Step-R:new,c2f,A,5,2,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,8.1715,13.900000000000002,9.775,63.78769278759261,52.70921006713649,25.386748766689294,4.912761276827807,0.9993086761147598,182.8456467549986,66
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine05_coarse03,resnet_c2f_a_fine05_coarse03,Step-R:new,c2f,A,5,3,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,7.8628,13.4311,9.4205,62.73103057766911,52.26444307827688,25.406966997394658,4.865662024143028,0.9993086761147598,180.83989207699778,62
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine05_coarse04,resnet_c2f_a_fine05_coarse04,Step-R:new,c2f,A,5,4,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,7.8709,13.718,9.843499999999999,63.19713630856067,52.57767976350127,25.81602437741236,6.052306579207348,0.9993086761147598,180.97632567801338,63
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine05_coarse05,resnet_c2f_a_fine05_coarse05,Step-R:new,c2f,A,5,5,"C2F-A; fine conv1[d5,d6,d24,d29]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,7.8980999999999995,13.3553,9.1693,59.58616366910879,49.05564539174609,21.3176971741453,5.586247037451197,0.9993086761147598,183.7080218159972,64
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine06_coarse01,resnet_c2f_a_fine06_coarse01,Step-R:new,c2f,A,6,1,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.4622,12.7368,9.098199999999999,63.165381892782,51.839444931091826,25.70238878360125,4.06474226932823,0.9993086761147598,178.523974368989,41
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine06_coarse02,resnet_c2f_a_fine06_coarse02,Step-R:new,c2f,A,6,2,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.470199999999999,12.6675,9.0465,62.22711031230169,50.931302870773386,25.329455794463602,4.316414578330738,0.9993086761147598,180.3602930049965,42
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine06_coarse03,resnet_c2f_a_fine06_coarse03,Step-R:new,c2f,A,6,3,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.4582,12.789700000000002,9.1412,63.66001558489528,52.41113145385252,26.2748389085733,4.114014296024674,0.9993086761147598,180.30418773400015,40
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine06_coarse04,resnet_c2f_a_fine06_coarse04,Step-R:new,c2f,A,6,4,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.412800000000001,12.7106,9.1845,63.32016685957515,52.03406245404112,25.705908884355498,3.8817153410607474,0.9993086761147598,177.4973989620048,37
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_a_fine06_coarse05,resnet_c2f_a_f6_c5_positive_synergy,Step-Q:resnet_c2f_a_f6_c5_positive_synergy,c2f,A,6,5,"C2F-A; fine conv1[d29,d33,d52]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,6.3833,12.605,9.0134,62.107071648650425,50.7998083779418,24.77239905692717,4.181084301580432,0.9993086761147598,190.62936581700342,36
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine01_coarse01,resnet_c2f_b_fine01_coarse01,Step-R:new,c2f,B,1,1,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,4.673299999999999,7.7805,4.7809,36.02204323475806,28.882589364392786,11.318456260102215,2.703471885429195,0.9993086761147598,179.09860341000604,3
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine01_coarse02,resnet_c2f_b_fine01_coarse02,Step-R:new,c2f,B,1,2,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,4.6956999999999995,7.7831,4.755800000000001,35.888860463047955,28.771745272362715,11.124883725310378,2.714257259778361,0.9993086761147598,178.59374591900269,4
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine01_coarse03,resnet_c2f_b_fine01_coarse03,Step-R:new,c2f,B,1,3,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,4.7013,7.8057,4.7918,36.11503514875642,28.98189085478837,11.411947463311535,2.712247216144287,0.9993086761147598,180.4926192510029,6
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine01_coarse04,resnet_c2f_b_f1_c4_negative_high_parent,Step-Q:resnet_c2f_b_f1_c4_negative_high_parent,c2f,B,1,4,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,4.7003,7.8042,4.788,36.08774882498156,28.950919408767177,11.410357037399425,2.720808397426072,0.9993086761147598,181.2189330069814,5
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine01_coarse05,resnet_c2f_b_fine01_coarse05,Step-R:new,c2f,B,1,5,"C2F-B; fine conv1[d15,d20,d26,d34]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,4.6414,7.7193,4.725300000000001,35.77685596023791,28.706853011557254,11.168438385461643,2.6998137682255163,0.9993086761147598,179.1362371790019,1
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine02_coarse01,resnet_c2f_b_fine02_coarse01,Step-R:new,c2f,B,2,1,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.9131,8.977300000000001,5.2052000000000005,38.280301280640494,30.262942253635945,9.37516755272683,3.3512497778102124,0.9993086761147598,177.55097722400387,28
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine02_coarse02,resnet_c2f_b_fine02_coarse02,Step-R:new,c2f,B,2,2,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.8608,8.8742,5.180400000000001,38.062967785080716,30.117921647013198,9.315220801420269,3.3468443553866676,0.9993086761147598,177.77544598799432,25
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine02_coarse03,resnet_c2f_b_fine02_coarse03,Step-R:new,c2f,B,2,3,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.854299999999999,8.881400000000001,5.1914,38.230907204162634,30.270543608767262,9.383454627772979,3.340783038116304,0.9993086761147598,178.64226126599533,24
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine02_coarse04,resnet_c2f_b_f2_c4_global_best,Step-Q:resnet_c2f_b_f2_c4_global_best,c2f,B,2,4,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,5.8665,8.8704,5.178,38.00103145438365,30.04488525415916,9.245055077030498,3.3001638577104586,0.9993086761147598,178.68760442902567,26
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine02_coarse05,resnet_c2f_b_fine02_coarse05,Step-R:new,c2f,B,2,5,"C2F-B; fine conv1[d23,d24,d26,d51,d63]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,5.7978000000000005,8.784,5.118,37.74298795384569,29.849600364346347,9.309082378558774,3.2312837498186764,0.9993086761147598,176.26542320400767,23
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine03_coarse01,resnet_c2f_b_fine03_coarse01,Step-R:new,c2f,B,3,1,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,4.9401,8.3967,5.4016,39.018748207737545,31.454132988747023,12.662754306410115,3.1396229336952497,0.9993086761147598,170.1836101559893,12
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine03_coarse02,resnet_c2f_b_fine03_coarse02,Step-R:new,c2f,B,3,2,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,4.9244,8.4167,5.4496,39.20444936557007,31.614047423410547,12.9677037400949,3.1399241745932325,0.9993086761147598,170.78304927199497,11
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine03_coarse03,resnet_c2f_b_fine03_coarse03,Step-R:new,c2f,B,3,3,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,4.9098999999999995,8.4139,5.439,39.31815589345935,31.718612333604884,13.036201674669307,3.143875898575007,0.9993086761147598,171.1895836289914,10
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine03_coarse04,resnet_c2f_b_fine03_coarse04,Step-R:new,c2f,B,3,4,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,4.8998,8.379399999999999,5.4273,39.04532383665297,31.498389044148574,12.694828005544206,3.1164053888736114,0.9993086761147598,170.0837737210095,9
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine03_coarse05,resnet_c2f_b_fine03_coarse05,Step-R:new,c2f,B,3,5,"C2F-B; fine conv1[d15,d20,d26,d34,d45,d53]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,4.8672,8.3357,5.3903,38.875920812073616,31.349421857565645,12.640540888648216,3.1453213867327836,0.9993086761147598,171.49577997799497,7
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine04_coarse01,resnet_c2f_b_fine04_coarse01,Step-R:new,c2f,B,4,1,"C2F-B; fine conv1[d33,d52]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.917,15.460199999999999,12.1798,79.83196853593493,67.48238159382842,38.833623184860286,5.509923680517953,0.9993086761147598,174.53102250999655,55
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine04_coarse02,resnet_c2f_b_fine04_coarse02,Step-R:new,c2f,B,4,2,"C2F-B; fine conv1[d33,d52]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.797899999999999,15.340699999999998,12.139,79.73988068161754,67.46285895889532,39.05110375995048,5.5211900516825265,0.9993086761147598,173.50474104301247,51
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine04_coarse03,resnet_c2f_b_fine04_coarse03,Step-R:new,c2f,B,4,3,"C2F-B; fine conv1[d33,d52]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.919300000000001,15.437100000000001,12.1493,79.58762356586689,67.22970359868098,38.78370985359652,5.5768726269389415,0.9993086761147598,174.0538280920009,56
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine04_coarse04,resnet_c2f_b_fine04_coarse04,Step-R:new,c2f,B,4,4,"C2F-B; fine conv1[d33,d52]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.8016,15.3189,12.0989,79.68622740548575,67.3691214598157,38.767401413543986,5.366541598149127,0.9993086761147598,172.73810721999325,52
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine04_coarse05,resnet_c2f_b_fine04_coarse05,Step-R:new,c2f,B,4,5,"C2F-B; fine conv1[d33,d52]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,6.826899999999999,15.399799999999999,12.1657,79.70405211432814,67.27695836937349,38.931592847326975,5.355103504825479,0.9993086761147598,174.21142013400095,53
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine05_coarse01,resnet_c2f_b_fine05_coarse01,Step-R:new,c2f,B,5,1,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.4236,11.0418,7.8345,52.91472292010797,43.57988163100351,21.0187651281257,3.5922534222831537,0.9993086761147598,175.91942110699893,39
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine05_coarse02,resnet_c2f_b_fine05_coarse02,Step-R:new,c2f,B,5,2,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.6034999999999995,11.1262,7.799200000000001,52.7010507226895,43.39566511202557,20.82271426425942,3.568947429032155,0.9993086761147598,175.74563592400227,46
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine05_coarse03,resnet_c2f_b_fine05_coarse03,Step-R:new,c2f,B,5,3,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d41,d60,d67,d95,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.544899999999999,11.0746,7.7515,52.51116107779451,43.17762025094377,20.942964804085733,3.7303850167718027,0.9993086761147598,175.02598984799988,45
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine05_coarse04,resnet_c2f_b_fine05_coarse04,Step-R:new,c2f,B,5,4,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.5257,11.0629,7.7484,52.90677133436758,43.55295861496836,21.01878708479317,3.81681039138447,0.9993086761147598,173.1756001689937,44
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine05_coarse05,resnet_c2f_b_fine05_coarse05,Step-R:new,c2f,B,5,5,"C2F-B; fine conv1[d5,d6,d24,d29]; coarse layer2[d108,d121]",PASS,Completed the full matched RGB-D sequence,6.6539,11.224,7.8622,52.7280875444044,43.33601019762469,20.872723110287325,3.7532598040498346,0.9993086761147598,176.4568982399942,47
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine06_coarse01,resnet_c2f_b_fine06_coarse01,Step-R:new,c2f,B,6,1,"C2F-B; fine conv1[d29,d33,d52]; coarse layer2[d41,d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.1431,12.2642,9.0144,61.88690454793071,51.138755834611395,27.088783126554883,3.4935655703851753,0.9993086761147598,173.37892129200918,34
6,fr2_desk_flashlight,fr2_desk,flashlight,resnet_c2f_b_fine06_coarse02,resnet_c2f_b_fine06_coarse02,Step-R:new,c2f,B,6,2,"C2F-B; fine conv1[d29,d33,d52]; coarse layer2[d60,d67,d108,d121]",PASS,Completed the full matched RGB-D sequence,6.1095999999999995,12.2609,9.031,61.88079986568217,51.05269875320776,26.755396617927545,3.629143466871887,0.9993086761147598,173.62176153599285,30
