label,role,candidate_key,channels_json,replicate,status,reason,elapsed_seconds,exit_code,failure_timestamp,failure_frame_index,last_timestamp,trajectory_poses,associated_poses,expected_matched_frames,coverage_ratio,se3_ate_rmse_m,se3_ate_mean_m,se3_ate_median_m,se3_ate_max_m,se3_ate_std_m,rotation_ape_rmse_deg,rotation_ape_mean_deg,rotation_ape_max_deg,translation_rpe_rmse_m,translation_rpe_max_m,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_rmse_m,allframe_sim3_mean_m,allframe_sim3_scale,keyframe_sim3_rmse_m,keyframe_sim3_mean_m,keyframe_sim3_scale,keyframe_associated_poses,historical_evo_ape_rmse_m,historical_evo_ape_mean_m,historical_evo_rpe_rmse_m,diagnostic_frames,photo_mse_median,photo_mse_p95,photo_mse_nonfinite_count,valid_ratio_min,valid_ratio_median,h_cond_max,delta_norm_max,crazy_affine_count,trajectory_path,keyframe_trajectory_path,log_path,created_at
resnet_c2f_a_fine05_coarse06,"fine rank 5 (historical-correlation H4, source 14.0623cm) + coarse rank 6 (R4+Rstar, source 20.3798cm)","resnet|A|fine:5,6,24,29|coarse:37,74,119,121","{""architecture"": ""resnet"", ""variant"": ""A"", ""fine_layer"": ""conv1"", ""fine"": [5, 6, 24, 29], ""coarse_layer"": ""layer2"", ""coarse"": [37, 74, 119, 121]}",0,PASS,Completed the full matched RGB-D sequence,49.79913517201203,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.23006020337804953,0.2212681606881249,0.21378865694672292,0.4101184467874859,0.06299284280014379,11.189751022345131,10.869048204462239,17.023664541736007,0.011500770441841985,0.1419353148088073,0.7260666201166303,10.639286020405121,0.21565826480932848,0.20388473195806844,1.1049616733931154,0.21478004590368727,0.20321825140937408,1.1219579890858433,426,0.21468,0.203158,0.014488,571,7.722938,905.540009,0,0.898,0.993,6895.0,0.005269,0,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse06/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse06/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine05_coarse06/replicate_0.log,2026-08-23T05:42:04.581609+00:00
resnet_c2f_a_fine06_coarse01,"fine rank 6 (G3, source 14.6721cm) + coarse rank 1 (G5+Lstar, source 12.6100cm)","resnet|A|fine:29,33,52|coarse:41,60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""A"", ""fine_layer"": ""conv1"", ""fine"": [29, 33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 108, 121]}",0,FAIL_TRACKING_NAN,Tracking emitted non-finite affine/pose diagnostics,43.92754700500518,-15,1305031472.3636,547,,,,573,,,,,,,,,,,,,,,,,,,,,,,,546,4.588562,648.2858149999994,1,0.0,0.993,51050.0,0.005792,17,,,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse01/replicate_0.log,2026-08-23T05:42:48.551331+00:00
resnet_c2f_a_fine06_coarse02,"fine rank 6 (G3, source 14.6721cm) + coarse rank 2 (G4, source 12.6714cm)","resnet|A|fine:29,33,52|coarse:60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""A"", ""fine_layer"": ""conv1"", ""fine"": [29, 33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [60, 67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,50.73521548899589,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1706107496207315,0.16543149626904144,0.17318043468812439,0.25202266400060774,0.04171867601367604,9.690457013709805,9.13612297999509,15.635019260784848,0.009520359097020476,0.0668402174299953,0.5836563927524209,4.2376196958869246,0.14312498632986295,0.13568361307134452,1.121249290484537,0.13760102352576967,0.1287644065082991,1.133574137117499,429,0.137566,0.128748,0.011904,571,4.551989,646.0411985000001,0,0.897,0.993,46620.0,0.006294,17,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse02/replicate_0.log,2026-08-23T05:43:39.924713+00:00
resnet_c2f_a_fine06_coarse03,"fine rank 6 (G3, source 14.6721cm) + coarse rank 3 (G6, source 12.7413cm)","resnet|A|fine:29,33,52|coarse:41,60,67,95,108,121","{""architecture"": ""resnet"", ""variant"": ""A"", ""fine_layer"": ""conv1"", ""fine"": [29, 33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 95, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,51.175505690975115,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.17497278198479005,0.1667508519001404,0.17347424509581194,0.2964882285808042,0.05300592255658134,9.863418608582542,9.01764542839405,19.81119105761518,0.013089553226290723,0.22122067021025896,0.9681612612342326,18.965454994993983,0.15021081244950127,0.13648502521268274,1.116873167303069,0.13305993502378574,0.12155587787583857,1.1358924834670066,429,0.133007,0.121517,0.01726,571,4.542451,619.9822995,0,0.897,0.992,49190.0,0.996197,20,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse03/replicate_0.log,2026-08-23T05:44:31.743654+00:00
resnet_c2f_a_fine06_coarse04,"fine rank 6 (G3, source 14.6721cm) + coarse rank 4 (G3, source 15.9524cm)","resnet|A|fine:29,33,52|coarse:67,108,121","{""architecture"": ""resnet"", ""variant"": ""A"", ""fine_layer"": ""conv1"", ""fine"": [29, 33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,50.74468906299444,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1666673169105654,0.15960168627818197,0.16350298960046036,0.24645953271749216,0.048013500844321065,9.457280970909135,8.76243412223617,15.884898267983019,0.009262945884150912,0.0721828619646339,0.5516294163668461,3.7297824669990263,0.13405027002856335,0.12432628818218991,1.1301145687823002,0.12607683409446996,0.11586689875605828,1.1421018850069582,429,0.125956,0.115763,0.011573,571,4.53704,547.0859985,0,0.898,0.992,73380.0,0.008081,17,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse04/replicate_0.log,2026-08-23T05:45:23.151521+00:00
resnet_c2f_a_fine06_coarse05,"fine rank 6 (G3, source 14.6721cm) + coarse rank 5 (G2, source 16.6202cm)","resnet|A|fine:29,33,52|coarse:108,121","{""architecture"": ""resnet"", ""variant"": ""A"", ""fine_layer"": ""conv1"", ""fine"": [29, 33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [108, 121]}",0,PASS,Completed the full matched RGB-D sequence,52.68745854400913,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1523907269842859,0.14446522640706722,0.15289398681116184,0.25260816616675563,0.048504969126409954,10.520375728079324,10.060963437805608,16.946322325774265,0.010390755663400943,0.11226150134778837,0.5704622316864034,2.564659874186816,0.11875754276737621,0.10501917544822308,1.1245153516868036,0.11143919984357696,0.09874535124366896,1.1341004449933847,428,0.111185,0.09849,0.013358,571,4.55183,450.016525,0,0.896,0.992,56040.0,0.006121,17,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse05/replicate_0.log,2026-08-23T05:46:16.474585+00:00
resnet_c2f_a_fine06_coarse06,"fine rank 6 (G3, source 14.6721cm) + coarse rank 6 (R4+Rstar, source 20.3798cm)","resnet|A|fine:29,33,52|coarse:37,74,119,121","{""architecture"": ""resnet"", ""variant"": ""A"", ""fine_layer"": ""conv1"", ""fine"": [29, 33, 52], ""coarse_layer"": ""layer2"", ""coarse"": [37, 74, 119, 121]}",0,PASS,Completed the full matched RGB-D sequence,49.53659606099245,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1790274038642544,0.17126397659512588,0.16218746510859602,0.2773334183824127,0.05214845784104286,10.476369044414731,9.687883041754674,16.303934109590323,0.011360934851587167,0.1326166012835525,0.6120938700283935,6.699026787432447,0.14264299520684356,0.13562084472735297,1.1441242170417967,0.14079923410777548,0.13538358541647003,1.157258291357557,428,0.140606,0.135216,0.014216,571,4.53216,935.3839109999999,0,0.897,0.992,64210.0,0.006005,17,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse06/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse06/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_a_fine06_coarse06/replicate_0.log,2026-08-23T05:47:06.664950+00:00
resnet_c2f_b_fine01_coarse01,"fine rank 1 (G4+Lstar, source 10.3758cm) + coarse rank 1 (G5+Lstar, source 12.6100cm)","resnet|B|fine:15,20,26,34|coarse:41,60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,49.86478229399654,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.17065173816823415,0.16440682641892543,0.16647177467332402,0.29180640929554685,0.045742881049370625,8.354162689769767,7.838519051276428,13.199213872057568,0.009928035152323319,0.11736211589958831,0.5562917478904278,4.947092709709458,0.15286038275416203,0.14447074313775587,1.0971167032120999,0.1454300930665563,0.13405325911706653,1.1105043202377587,430,0.145505,0.134174,0.012359,571,7.926751,3415.451294,0,0.895,0.993,1186000.0,0.988334,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse01/replicate_0.log,2026-08-23T05:47:57.191712+00:00
resnet_c2f_b_fine01_coarse02,"fine rank 1 (G4+Lstar, source 10.3758cm) + coarse rank 2 (G4, source 12.6714cm)","resnet|B|fine:15,20,26,34|coarse:60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34], ""coarse_layer"": ""layer2"", ""coarse"": [60, 67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,50.277788143983344,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.18548340850912726,0.17902459441089735,0.17485400938974882,0.3346727698079626,0.048521020477495014,8.722766580986164,8.357001700079215,13.656267154518202,0.009586780170236975,0.07372246563715497,0.6295590381385535,7.488658842788725,0.17177269220043626,0.16274106190747545,1.0893290936989914,0.16877683399280496,0.15804013707576597,1.1016732775453113,430,0.168778,0.158085,0.011835,571,7.929764,3239.1909180000002,0,0.895,0.993,1426000.0,0.898057,19,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse02/replicate_0.log,2026-08-23T05:48:48.121534+00:00
resnet_c2f_b_fine01_coarse03,"fine rank 1 (G4+Lstar, source 10.3758cm) + coarse rank 3 (G6, source 12.7413cm)","resnet|B|fine:15,20,26,34|coarse:41,60,67,95,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 95, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,50.300479870988056,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.20304755206909156,0.19303274884848245,0.18855597053891548,0.3908870456247533,0.06298147563569102,9.214665534674708,8.940357995432564,13.3666686850706,0.009484200610578478,0.08078536047975167,0.7022821499273482,10.274449438303348,0.19081269428285472,0.17901450608792113,1.0889978168499608,0.1878383865974168,0.17476370822413118,1.101854417753289,430,0.187841,0.174822,0.011688,571,7.906489,3999.695679,0,0.895,0.993,308800.0,0.00748,19,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse03/replicate_0.log,2026-08-23T05:49:39.066482+00:00
resnet_c2f_b_fine01_coarse04,"fine rank 1 (G4+Lstar, source 10.3758cm) + coarse rank 4 (G3, source 15.9524cm)","resnet|B|fine:15,20,26,34|coarse:67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34], ""coarse_layer"": ""layer2"", ""coarse"": [67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,49.91254790898529,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.1543438093354079,0.1483085538976866,0.16056394353929737,0.23479137200816294,0.04273855777798003,8.51020761017561,7.936130171800574,13.961626214261747,0.009118534916658858,0.07703832672175648,0.5535457658379334,4.8213132707313004,0.12744370140767883,0.11967046798547128,1.1124656268969906,0.11912009927915282,0.11035817802314456,1.1251935325992235,429,0.119056,0.110315,0.011463,571,7.928446,3643.347412,0,0.895,0.993,711100.0,0.01834,10,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse04/replicate_0.log,2026-08-23T05:50:29.637843+00:00
resnet_c2f_b_fine01_coarse05,"fine rank 1 (G4+Lstar, source 10.3758cm) + coarse rank 5 (G2, source 16.6202cm)","resnet|B|fine:15,20,26,34|coarse:108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34], ""coarse_layer"": ""layer2"", ""coarse"": [108, 121]}",0,PASS,Completed the full matched RGB-D sequence,50.83395628302242,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.14537441722354963,0.13906024824987892,0.15207089020026263,0.2183459714227202,0.04237886902418146,9.005090507539895,8.274233037245839,15.234616678553596,0.00909533948705574,0.05169614032318504,0.584296928286737,5.811653195090891,0.12073606870604267,0.11231164441483113,1.1036519307060575,0.11103480144267085,0.10128624562799275,1.11630370901345,429,0.110924,0.101203,0.011841,571,7.929047,3940.0736085,0,0.895,0.993,561600.0,0.01673,10,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse05/replicate_0.log,2026-08-23T05:51:21.120557+00:00
resnet_c2f_b_fine01_coarse06,"fine rank 1 (G4+Lstar, source 10.3758cm) + coarse rank 6 (R4+Rstar, source 20.3798cm)","resnet|B|fine:15,20,26,34|coarse:37,74,119,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [15, 20, 26, 34], ""coarse_layer"": ""layer2"", ""coarse"": [37, 74, 119, 121]}",0,PASS,Completed the full matched RGB-D sequence,49.244303343992215,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.18826760349223243,0.1813476382646827,0.18093078866498194,0.32446805137671614,0.050573951996360986,9.074892408884633,8.737387157304589,13.902002566082919,0.010433906964837177,0.12975813257448787,0.5475608592788046,2.222701000477351,0.1742661111024789,0.16379784371897577,1.0911409420381142,0.16532923893637733,0.1515074777910842,1.1068444517436826,429,0.165435,0.151664,0.012694,571,7.911316,4093.1049805000002,0,0.895,0.993,416300.0,0.008708,11,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse06/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse06/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine01_coarse06/replicate_0.log,2026-08-23T05:52:11.008357+00:00
resnet_c2f_b_fine02_coarse01,"fine rank 2 (G5, source 10.4535cm) + coarse rank 1 (G5+Lstar, source 12.6100cm)","resnet|B|fine:23,24,26,51,63|coarse:41,60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [23, 24, 26, 51, 63], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,52.1122571050073,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.19337554864180131,0.16219622820258492,0.1578047163408175,0.6008350504701122,0.105292385144286,13.006156777362364,9.83114044655147,47.408287352762166,0.03104997183242179,0.6796243196105645,2.5081666629366137,56.46883349109665,0.17897819497820258,0.13882401072680628,1.0940183144493099,0.12619890038218695,0.10546222611560314,1.115713643131625,426,0.126214,0.105499,0.040017,571,9.806342,1028.623718,0,0.753,0.993,4378000.0,0.999956,68,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse01/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse01/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse01/replicate_0.log,2026-08-23T05:53:03.754134+00:00
resnet_c2f_b_fine02_coarse02,"fine rank 2 (G5, source 10.4535cm) + coarse rank 2 (G4, source 12.6714cm)","resnet|B|fine:23,24,26,51,63|coarse:60,67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [23, 24, 26, 51, 63], ""coarse_layer"": ""layer2"", ""coarse"": [60, 67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,52.45341604301939,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.17942636938888185,0.17113663775370225,0.16756812649632144,0.33303948379316245,0.053908007294219025,9.648706220338637,9.368403444801057,14.388855350615417,0.011444506735914383,0.14117353481087266,0.804234081567348,9.52334276259895,0.16481984896679144,0.15451520410439426,1.090455118080562,0.1600342332661413,0.14853019609449802,1.1072799912864244,425,0.159985,0.148506,0.014259,571,9.786018,748.588806,0,0.895,0.993,786400.0,0.010236,77,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse02/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse02/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse02/replicate_0.log,2026-08-23T05:53:56.843974+00:00
resnet_c2f_b_fine02_coarse03,"fine rank 2 (G5, source 10.4535cm) + coarse rank 3 (G6, source 12.7413cm)","resnet|B|fine:23,24,26,51,63|coarse:41,60,67,95,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [23, 24, 26, 51, 63], ""coarse_layer"": ""layer2"", ""coarse"": [41, 60, 67, 95, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,51.93733911900199,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.182966484371147,0.17351670029223318,0.17285915048717254,0.35362717452312187,0.0580404093958037,9.56280463655593,9.346037334751376,13.771084117055242,0.00990038909181011,0.0773987902296303,0.7224162740830622,10.512152358278907,0.16652643621778734,0.154273766535827,1.0973414949149836,0.16077837242762522,0.1478573186162681,1.1119696443652414,425,0.160731,0.147839,0.012112,571,9.817255,833.4348755,0,0.895,0.993,614900.0,0.013556,76,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse03/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse03/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse03/replicate_0.log,2026-08-23T05:54:49.423071+00:00
resnet_c2f_b_fine02_coarse04,"fine rank 2 (G5, source 10.4535cm) + coarse rank 4 (G3, source 15.9524cm)","resnet|B|fine:23,24,26,51,63|coarse:67,108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [23, 24, 26, 51, 63], ""coarse_layer"": ""layer2"", ""coarse"": [67, 108, 121]}",0,PASS,Completed the full matched RGB-D sequence,52.006156975985505,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.14451528981027661,0.13571812705768938,0.14905692976400275,0.23350334412817136,0.049651374370717344,8.697546381637224,8.119422485656694,14.461842340200064,0.009229500875106147,0.0710230135896043,0.5637489053789725,5.43917174701419,0.11509530832710743,0.10281139699437555,1.1126875258441533,0.10406898770121309,0.09343882724420105,1.1257866919531718,425,0.103918,0.093293,0.011472,571,9.780146,479.8577115,0,0.895,0.993,517900.0,0.011558,68,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse04/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse04/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse04/replicate_0.log,2026-08-23T05:55:42.084351+00:00
resnet_c2f_b_fine02_coarse05,"fine rank 2 (G5, source 10.4535cm) + coarse rank 5 (G2, source 16.6202cm)","resnet|B|fine:23,24,26,51,63|coarse:108,121","{""architecture"": ""resnet"", ""variant"": ""B"", ""fine_layer"": ""conv1"", ""fine"": [23, 24, 26, 51, 63], ""coarse_layer"": ""layer2"", ""coarse"": [108, 121]}",0,PASS,Completed the full matched RGB-D sequence,53.5911660209822,0,,,1305031473.1961,571,571,573,0.9965095986038395,0.14609625679935825,0.13713410604160978,0.1480519036445443,0.23619044229613653,0.05038207231697163,8.816501177358429,8.181835690141982,15.20830303567201,0.00934478097794482,0.04861809175106575,0.5996089591083318,6.356754509578101,0.12260122449763367,0.11240311954321948,1.1015461909136541,0.11283802881355896,0.10291666311996028,1.114470398624731,425,0.112698,0.102787,0.011952,571,9.747039,470.3786625,0,0.895,0.993,430200.0,0.014514,67,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse05/replicate_0.all_frames.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse05/replicate_0.keyframes.tum.txt,/home/melody/code/individual_project/channel_selection_results/step_p_c2f_best_channels_evaluation/resnet_fr1_desk_lightswitch/artifacts/resnet_c2f_b_fine02_coarse05/replicate_0.log,2026-08-23T05:56:36.327087+00:00
