channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63
34,0.10775732,0.14323828,0.26746738,0.07826055,0.19718692,0.48150346,0.16580409,0.08985561,0.06426157,0.04300788,0.23889901,0.02877589,0.08928244,0.23037755,0.06194908,0.31768867,0.09919226,0.06193788,0.13697775,0.19450873,0.23353440,0.03963163,0.13006276,0.23263645,0.24427712,0.19595259,0.06252753,0.09841499,0.04494275,0.20641926,0.11153252,0.05451604,0.07081856,0.09018761,1.00000000,0.07962517,0.19218341,0.18778618,0.02668638,0.06445798,0.20292851,0.07978354,0.06458264,0.03752911,0.05169281,0.08467691,0.09115721,0.11543946,0.04042606,0.04983579,0.02952166,0.10902788,0.03058260,0.04180812,0.04113492,0.03057444,0.06241182,0.21959254,0.04910840,0.03068385,0.24191785,0.24884933,0.18433437,0.03472581
35,0.08835801,0.02395849,0.11483681,0.28943819,0.11726649,0.19943899,0.09572566,0.04325203,0.03414985,0.07109456,0.03426566,0.12613079,0.15892935,0.04061759,0.04706354,0.04379473,0.18682015,0.03687495,0.40587017,0.18460819,0.06904775,0.16107771,0.01169409,0.23876256,0.23794264,0.20383093,0.05863527,0.05157937,0.18069535,0.13262460,0.06448634,0.02871107,0.26422688,0.06083846,0.07962517,1.00000000,0.04232120,0.06248582,0.08784932,0.03208207,0.02566168,0.10264137,0.06365466,0.07463786,0.10559322,0.07181196,0.11968010,0.04267331,0.02419636,0.21116376,0.05863515,0.12596600,0.13946417,0.02165794,0.11954547,0.22409588,0.04740205,0.04755630,0.03152463,0.07713270,0.09148088,0.54427254,0.08393358,0.04001087
36,0.16953287,0.03124745,0.15105614,0.10100301,0.35075206,0.10587052,0.16179061,0.01495625,0.13401079,0.05142114,0.24530575,0.03531230,0.47236824,0.25246060,0.10485332,0.30525923,0.08441793,0.21827941,0.12132925,0.05911168,0.08408411,0.03602085,0.16961649,0.23242316,0.08600822,0.04000325,0.06176737,0.02412591,0.09229320,0.20198330,0.13518897,0.02170335,0.02455286,0.03508504,0.19218341,0.04232120,1.00000000,0.05856618,0.04955517,0.10584740,0.03767129,0.15258047,0.20100915,0.21903214,0.24072555,0.08578314,0.17152679,0.12469074,0.11090104,0.05291478,0.08369696,0.09885162,0.03899089,0.02799802,0.27038032,0.14682779,0.14946112,0.28083119,0.12695447,0.02346845,0.13676324,0.07712127,0.06879301,0.05438304
37,0.04348124,0.14002109,0.05616778,0.05883685,0.03297316,0.21398732,0.34542388,0.11427034,0.04378966,0.05168234,0.12823248,0.03663395,0.06620812,0.04169416,0.11352755,0.04302764,0.10827085,0.17704782,0.12975705,0.26465261,0.09274273,0.03033074,0.04124286,0.09641723,0.05880157,0.09934384,0.10806005,0.12635025,0.14060584,0.22380395,0.02461983,0.16863941,0.16006628,0.16575596,0.18778618,0.06248582,0.05856618,1.00000000,0.04083065,0.03283990,0.06412860,0.04508916,0.18318745,0.08524197,0.10926598,0.05800909,0.10626447,0.04394961,0.03344942,0.01556902,0.09703709,0.11954102,0.17462516,0.04360081,0.04007322,0.04463327,0.05841869,0.17365977,0.16308346,0.04960394,0.02370521,0.14603639,0.03875664,0.03490580
38,0.02948175,0.01309659,0.13004741,0.04209504,0.06344880,0.01715705,0.02309005,0.04790941,0.03423321,0.01200732,0.02858398,0.07814071,0.09515488,0.02060468,0.10742340,0.02667003,0.04357965,0.08980291,0.04409222,0.04852066,0.01937168,0.02805370,0.03659811,0.04287407,0.04419465,0.05338167,0.13058540,0.01769822,0.03311258,0.01418471,0.10832042,0.07680120,0.02315039,0.05429034,0.02668638,0.08784932,0.04955517,0.04083065,1.00000000,0.01947317,0.10582869,0.11546114,0.03533886,0.06657212,0.09122090,0.01583591,0.18227300,0.08306253,0.05868486,0.10987167,0.09064645,0.01762090,0.01277579,0.04747795,0.19275834,0.09082508,0.12811962,0.03867266,0.08659711,0.10125253,0.05497607,0.08852345,0.03634658,0.06739369
39,0.07002694,0.06008171,0.18247271,0.10553488,0.06914920,0.08721362,0.02075708,0.04420884,0.08156814,0.07099134,0.05932088,0.07654299,0.06770252,0.02927043,0.03525020,0.09060542,0.05070257,0.04103237,0.03113556,0.08049211,0.14196883,0.03622755,0.02640244,0.04548812,0.05190082,0.03451905,0.13287342,0.06285554,0.07801072,0.04649220,0.09039827,0.02257689,0.06693967,0.04357594,0.06445798,0.03208207,0.10584740,0.03283990,0.01947317,1.00000000,0.10103418,0.15769289,0.05780665,0.24721040,0.07279187,0.02586516,0.10484814,0.27524921,0.07449656,0.07906154,0.07802521,0.22779702,0.02997241,0.24113880,0.07880582,0.04638652,0.13314581,0.06217013,0.03630881,0.04218178,0.29946625,0.09136726,0.22700068,0.06187722
40,0.08346683,0.03437877,0.41470769,0.01456504,0.02616350,0.01607105,0.06105607,0.09969647,0.05136310,0.03444640,0.11099905,0.06055477,0.08286688,0.04890906,0.05101797,0.07969724,0.02331910,0.01696984,0.01523244,0.07816963,0.06630335,0.14568624,0.02094965,0.03393774,0.02360419,0.16948661,0.06466068,0.07718217,0.03629432,0.07144652,0.14096779,0.01641566,0.04565182,0.04847259,0.20292851,0.02566168,0.03767129,0.06412860,0.10582869,0.10103418,1.00000000,0.03844010,0.04919384,0.02710679,0.02302372,0.06261349,0.12156775,0.11361754,0.03870685,0.12039007,0.10730439,0.09527703,0.06668453,0.03230230,0.08417982,0.12263142,0.05587371,0.07494252,0.03259055,0.08776735,0.07198906,0.06919786,0.15159449,0.13949496
41,0.13609898,0.03805662,0.11496240,0.07535695,0.17309794,0.04995258,0.08933854,0.13656414,0.02661738,0.05870940,0.10014406,0.03001297,0.02243802,0.28270891,0.12773678,0.08853132,0.03075523,0.12437397,0.13522181,0.12600718,0.19497684,0.22999012,0.09091796,0.09850952,0.06586376,0.20390832,0.12985972,0.05147820,0.14118043,0.10628630,0.11788099,0.04094481,0.05958655,0.03591552,0.07978354,0.10264137,0.15258047,0.04508916,0.11546114,0.15769289,0.03844010,1.00000000,0.21804655,0.04008387,0.50079560,0.14327377,0.09572641,0.08165820,0.07328594,0.04965541,0.10183038,0.08294369,0.04493813,0.16283524,0.04918252,0.26429677,0.05180987,0.05927893,0.06168529,0.07493715,0.19106779,0.21226114,0.08794127,0.03334993
42,0.32708916,0.07884490,0.13785148,0.07824490,0.13847850,0.04900597,0.07254826,0.06662532,0.08428428,0.02192397,0.33458173,0.02785496,0.05826087,0.27593040,0.05971538,0.11137857,0.02454517,0.18473938,0.03875634,0.12000135,0.07027929,0.16614369,0.04841628,0.08136146,0.05659524,0.30616814,0.18126923,0.04432263,0.02295070,0.11175656,0.14997822,0.07120934,0.05869567,0.03619572,0.06458264,0.06365466,0.20100915,0.18318745,0.03533886,0.05780665,0.04919384,0.21804655,1.00000000,0.15422246,0.39212102,0.09742835,0.06217624,0.22592214,0.04956998,0.07886997,0.03178244,0.06370005,0.03378480,0.18126127,0.03671647,0.21890588,0.06398611,0.09157868,0.05625927,0.03975431,0.10276336,0.17710751,0.08743387,0.04092760
43,0.08184698,0.03838844,0.05115600,0.12732252,0.11234646,0.01733724,0.03241542,0.04060095,0.15323277,0.04107016,0.08515257,0.22862573,0.18446784,0.03299106,0.07881260,0.19753355,0.02307390,0.08688022,0.06565329,0.10589661,0.06261054,0.06867757,0.18147151,0.03447063,0.15998617,0.06546408,0.05237409,0.07951732,0.01811891,0.03100339,0.09116855,0.02317025,0.08821771,0.03592266,0.03752911,0.07463786,0.21903214,0.08524197,0.06657212,0.24721040,0.02710679,0.04008387,0.15422246,1.00000000,0.09402106,0.05420788,0.03661220,0.28778589,0.18402702,0.02762292,0.06084759,0.48107952,0.02021717,0.33746493,0.01333230,0.24245474,0.04188278,0.04142521,0.11677642,0.05916103,0.39342335,0.17285159,0.03661473,0.14310166
44,0.08519757,0.04460601,0.08311865,0.03805215,0.11832628,0.08596314,0.05761548,0.17138967,0.06339900,0.12840632,0.32073247,0.08847971,0.03424440,0.24371114,0.04542613,0.06075716,0.06744179,0.25236565,0.05643769,0.05241941,0.13133866,0.39785272,0.09432726,0.09469850,0.06165735,0.39997634,0.06186604,0.02209003,0.05253600,0.04299289,0.04929226,0.03332646,0.06466162,0.05594803,0.05169281,0.10559322,0.24072555,0.10926598,0.09122090,0.07279187,0.02302372,0.50079560,0.39212102,0.09402106,1.00000000,0.09467687,0.08619541,0.05832223,0.12532602,0.04804719,0.04651690,0.10995360,0.03430724,0.11625873,0.01915936,0.13651472,0.11930533,0.04150761,0.12420857,0.11180265,0.15214762,0.05060085,0.17092794,0.11684208
45,0.05830197,0.02608270,0.03359687,0.03603000,0.10504101,0.01914205,0.03799143,0.03356891,0.08078382,0.06110255,0.06792306,0.04980420,0.05691510,0.05088357,0.15775299,0.04508118,0.01764267,0.11032170,0.39248446,0.28405136,0.23289576,0.06569707,0.12744966,0.07651228,0.13297567,0.05293972,0.25798184,0.38556153,0.52095115,0.13658497,0.02085074,0.08484624,0.25699943,0.12468582,0.08467691,0.07181196,0.08578314,0.05800909,0.01583591,0.02586516,0.06261349,0.14327377,0.09742835,0.05420788,0.09467687,1.00000000,0.03973114,0.03212646,0.17835498,0.03205905,0.05194966,0.11378176,0.05448528,0.05175079,0.12804736,0.09577432,0.13090813,0.16187841,0.16540158,0.11889067,0.07569224,0.19839886,0.04466702,0.07704715
46,0.04960368,0.04443959,0.29869813,0.14363548,0.15179163,0.03737414,0.10353731,0.03481730,0.26020736,0.02061606,0.06778105,0.04182933,0.12819582,0.10392706,0.05558760,0.10429084,0.06763822,0.17226046,0.05335976,0.03604664,0.22624281,0.17272893,0.30152231,0.15633982,0.15637493,0.14659137,0.03983578,0.08922119,0.03614587,0.19814207,0.04089527,0.08608645,0.09636029,0.01830807,0.09115721,0.11968010,0.17152679,0.10626447,0.18227300,0.10484814,0.12156775,0.09572641,0.06217624,0.03661220,0.08619541,0.03973114,1.00000000,0.03184617,0.02484465,0.15257797,0.06031716,0.08157449,0.09689142,0.09295826,0.15276486,0.12096646,0.04689619,0.03323642,0.14111659,0.02355434,0.17186648,0.02501247,0.17325217,0.07970870
47,0.04649577,0.10313573,0.08929852,0.04638086,0.10420898,0.03273355,0.09500743,0.04689424,0.05569613,0.03598965,0.06472999,0.04127621,0.01856215,0.11643413,0.04576122,0.05444877,0.02273933,0.02110451,0.05765487,0.06584214,0.11224773,0.06858613,0.10890003,0.07085216,0.23280522,0.06159862,0.05925214,0.02470119,0.06236210,0.02121291,0.06052517,0.06025989,0.01904891,0.04452996,0.11543946,0.04267331,0.12469074,0.04394961,0.08306253,0.27524921,0.11361754,0.08165820,0.22592214,0.28778589,0.05832223,0.03212646,0.03184617,1.00000000,0.03616262,0.07459442,0.04141783,0.26948521,0.08847476,0.05291861,0.07518365,0.24284568,0.15714025,0.06833805,0.03853870,0.04020356,0.38854653,0.15444396,0.14314157,0.16045892
48,0.10716061,0.13561620,0.03818193,0.09747596,0.04511834,0.02054541,0.09974526,0.21386221,0.07201970,0.06302977,0.05364449,0.10787211,0.15507931,0.03425709,0.16764545,0.04607415,0.03975474,0.22834799,0.05514819,0.37522289,0.14120069,0.10241027,0.34992698,0.03203191,0.02518311,0.09744226,0.29900822,0.11863610,0.18453377,0.49697185,0.08543704,0.05176006,0.11413185,0.05988625,0.04042606,0.02419636,0.11090104,0.03344942,0.05868486,0.07449656,0.03870685,0.07328594,0.04956998,0.18402702,0.12532602,0.17835498,0.02484465,0.03616262,1.00000000,0.21643165,0.21464184,0.07175060,0.12166736,0.05223402,0.39696574,0.03484338,0.25439984,0.35204393,0.16800740,0.15378405,0.01899126,0.05001712,0.04611706,0.08114035
49,0.05730940,0.08862749,0.09622576,0.02989940,0.03957539,0.09543045,0.02835656,0.14167379,0.03255790,0.01541343,0.12868407,0.21498878,0.20827973,0.08379032,0.02500771,0.10169482,0.14690799,0.47970077,0.11567821,0.14150760,0.16804013,0.20242833,0.16034119,0.11616947,0.05362479,0.02079971,0.08635552,0.03596446,0.08425777,0.25175869,0.04856662,0.16081509,0.04477970,0.07435600,0.04983579,0.21116376,0.05291478,0.01556902,0.10987167,0.07906154,0.12039007,0.04965541,0.07886997,0.02762292,0.04804719,0.03205905,0.15257797,0.07459442,0.21643165,1.00000000,0.15857980,0.04543419,0.05921522,0.02566417,0.03880217,0.10400259,0.12559283,0.22773728,0.01552076,0.02002787,0.05560436,0.21292718,0.03354510,0.03904826
50,0.02402711,0.02209770,0.13970266,0.04443414,0.04315984,0.12170384,0.02899072,0.13788792,0.03926740,0.01437972,0.10232478,0.03000437,0.02185081,0.06712919,0.02428850,0.14857493,0.03161283,0.13907588,0.04678337,0.03487645,0.19448814,0.12740105,0.20339856,0.02607592,0.02463287,0.09527960,0.03587464,0.03898602,0.03804891,0.13043413,0.13223711,0.05069642,0.01622505,0.02844991,0.02952166,0.05863515,0.08369696,0.09703709,0.09064645,0.07802521,0.10730439,0.10183038,0.03178244,0.06084759,0.04651690,0.05194966,0.06031716,0.04141783,0.21464184,0.15857980,1.00000000,0.14147004,0.07107140,0.09395952,0.02801806,0.12642340,0.35679901,0.04499748,0.16045848,0.05723659,0.14740679,0.05443180,0.06424029,0.04720943
51,0.09996579,0.05771079,0.12172217,0.02083183,0.13395311,0.15236872,0.06687428,0.14317128,0.03845158,0.02910673,0.06333239,0.07946944,0.13782203,0.10724241,0.12472981,0.23699673,0.13467495,0.04297373,0.12033390,0.13012765,0.16256711,0.07770619,0.02794435,0.09706515,0.12735885,0.16304031,0.06912729,0.04037692,0.02965573,0.02799303,0.09361445,0.09641522,0.02236606,0.07485804,0.10902788,0.12596600,0.09885162,0.11954102,0.01762090,0.22779702,0.09527703,0.08294369,0.06370005,0.48107952,0.10995360,0.11378176,0.08157449,0.26948521,0.07175060,0.04543419,0.14147004,1.00000000,0.03298052,0.43797743,0.03918514,0.28208402,0.03471550,0.08984276,0.12450126,0.04456321,0.43763655,0.12116043,0.04382715,0.34702361
52,0.02885246,0.11494592,0.07796931,0.02367462,0.11321408,0.03706447,0.47258636,0.02490547,0.02667924,0.06554879,0.09217390,0.07311831,0.03309666,0.08124320,0.07063740,0.12785777,0.07508223,0.03964857,0.14301813,0.10652848,0.10501288,0.08115163,0.16677144,0.11746491,0.03058118,0.02650247,0.11714643,0.37866479,0.21642113,0.05348982,0.02786570,0.09737506,0.22990695,0.50746763,0.03058260,0.13946417,0.03899089,0.17462516,0.01277579,0.02997241,0.06668453,0.04493813,0.03378480,0.02021717,0.03430724,0.05448528,0.09689142,0.08847476,0.12166736,0.05921522,0.07107140,0.03298052,1.00000000,0.02558234,0.09155546,0.10858136,0.12571052,0.10132995,0.05282778,0.02350778,0.05899108,0.06620807,0.09586494,0.02455139
53,0.11853821,0.03084616,0.09567377,0.03231938,0.12430790,0.06816283,0.03894574,0.09688115,0.04286472,0.03334266,0.15897356,0.11945039,0.12645547,0.23174398,0.03323440,0.17803481,0.04796790,0.02745093,0.03375337,0.07160246,0.04610202,0.19828236,0.03767589,0.08312479,0.05663107,0.15761226,0.06924407,0.03265077,0.02818278,0.05088764,0.06810035,0.02949349,0.03264958,0.03264342,0.04180812,0.02165794,0.02799802,0.04360081,0.04747795,0.24113880,0.03230230,0.16283524,0.18126127,0.33746493,0.11625873,0.05175079,0.09295826,0.05291861,0.05223402,0.02566417,0.09395952,0.43797743,0.02558234,1.00000000,0.10937578,0.05945834,0.06521464,0.05417057,0.09638631,0.04247223,0.47803676,0.07632526,0.05724992,0.05458984
54,0.09988479,0.10248762,0.02265786,0.24987952,0.04859374,0.02866540,0.11496083,0.03322720,0.07907142,0.02538843,0.03783377,0.02692414,0.27863950,0.11352551,0.20503595,0.04266159,0.02152664,0.13610651,0.12801029,0.27995476,0.17321891,0.16901630,0.06113588,0.09325860,0.10108912,0.07819500,0.41736877,0.08793107,0.07007988,0.30378675,0.20142883,0.02514956,0.02409765,0.12000042,0.04113492,0.11954547,0.27038032,0.04007322,0.19275834,0.07880582,0.08417982,0.04918252,0.03671647,0.01333230,0.01915936,0.12804736,0.15276486,0.07518365,0.39696574,0.03880217,0.02801806,0.03918514,0.09155546,0.10937578,1.00000000,0.16396233,0.04765183,0.31354094,0.22032490,0.05851135,0.05787775,0.15299961,0.03539134,0.12021735
55,0.13307162,0.07980260,0.17910606,0.02686309,0.30782396,0.04763872,0.07939563,0.15537556,0.03817568,0.03204466,0.26860303,0.12203268,0.07692495,0.25966763,0.07232199,0.20399547,0.07145654,0.05514358,0.21338290,0.06192486,0.03713687,0.30395502,0.09924850,0.04847462,0.28721029,0.11719485,0.18918712,0.09200346,0.07854360,0.07160612,0.03034939,0.06615485,0.03903173,0.15425128,0.03057444,0.22409588,0.14682779,0.04463327,0.09082508,0.04638652,0.12263142,0.26429677,0.21890588,0.24245474,0.13651472,0.09577432,0.12096646,0.24284568,0.03484338,0.10400259,0.12642340,0.28208402,0.10858136,0.05945834,0.16396233,1.00000000,0.20496866,0.07000828,0.10584038,0.11368594,0.11859737,0.31532013,0.05223276,0.08743674
56,0.06611534,0.01864728,0.23069972,0.27877450,0.31725037,0.02354719,0.07250959,0.05450349,0.09408824,0.12369463,0.16184139,0.03670157,0.02340198,0.11516223,0.09947884,0.21456173,0.06938137,0.10411923,0.08905969,0.12791915,0.29052889,0.05569033,0.33014026,0.18709597,0.02641777,0.40266901,0.10964570,0.09307642,0.19566357,0.10984504,0.26329786,0.04537813,0.02715261,0.08256307,0.06241182,0.04740205,0.14946112,0.05841869,0.12811962,0.13314581,0.05587371,0.05180987,0.06398611,0.04188278,0.11930533,0.13090813,0.04689619,0.15714025,0.25439984,0.12559283,0.35679901,0.03471550,0.12571052,0.06521464,0.04765183,0.20496866,1.00000000,0.07374023,0.41104487,0.13852298,0.06075945,0.06549526,0.11271717,0.03073254
57,0.06292265,0.13388625,0.16535886,0.10273846,0.09789272,0.06210718,0.32587063,0.11871234,0.02052952,0.04738945,0.05628097,0.10009394,0.27664998,0.12471097,0.14649384,0.22137433,0.03717267,0.21846242,0.04450785,0.48663366,0.06158971,0.07590255,0.06635898,0.16092458,0.13063404,0.13298424,0.49951786,0.19005042,0.04015604,0.25391957,0.17261080,0.04824175,0.18191490,0.03356130,0.21959254,0.04755630,0.28083119,0.17365977,0.03867266,0.06217013,0.07494252,0.05927893,0.09157868,0.04142521,0.04150761,0.16187841,0.03323642,0.06833805,0.35204393,0.22773728,0.04499748,0.08984276,0.10132995,0.05417057,0.31354094,0.07000828,0.07374023,1.00000000,0.05858268,0.03642603,0.12260599,0.03525971,0.11110096,0.05502842
58,0.02647362,0.02624955,0.12106547,0.39496228,0.20814312,0.03088113,0.02792026,0.11846066,0.03550167,0.02335242,0.06635944,0.12996933,0.06567968,0.12507828,0.30052918,0.13272730,0.03332256,0.04286780,0.05194981,0.03811712,0.38994193,0.18573472,0.24005345,0.11309387,0.02109924,0.37949657,0.13195492,0.13783059,0.10846445,0.09293738,0.05008063,0.02875984,0.03662344,0.01407674,0.04910840,0.03152463,0.12695447,0.16308346,0.08659711,0.03630881,0.03259055,0.06168529,0.05625927,0.11677642,0.12420857,0.16540158,0.14111659,0.03853870,0.16800740,0.01552076,0.16045848,0.12450126,0.05282778,0.09638631,0.22032490,0.10584038,0.41104487,0.05858268,1.00000000,0.19470659,0.05973079,0.12426001,0.02528254,0.21541849
59,0.03032145,0.02918252,0.14329550,0.13600162,0.02985737,0.02617455,0.05724634,0.12203635,0.18846491,0.05255271,0.03076406,0.04569200,0.03933124,0.03085071,0.12739676,0.02798806,0.01485576,0.04055221,0.02780451,0.02221574,0.02832154,0.07359274,0.13172555,0.04756275,0.04757857,0.13902372,0.03294020,0.02547924,0.08594820,0.08830327,0.09304321,0.02081827,0.05940272,0.08036207,0.03068385,0.07713270,0.02346845,0.04960394,0.10125253,0.04218178,0.08776735,0.07493715,0.03975431,0.05916103,0.11180265,0.11889067,0.02355434,0.04020356,0.15378405,0.02002787,0.05723659,0.04456321,0.02350778,0.04247223,0.05851135,0.11368594,0.13852298,0.03642603,0.19470659,1.00000000,0.03765382,0.01542129,0.04924171,0.07151410
60,0.16882199,0.03582771,0.23710147,0.11214852,0.32599723,0.04359021,0.21627751,0.04802035,0.03050724,0.01735109,0.23678252,0.09685941,0.02343984,0.21424466,0.05405272,0.15540859,0.10544866,0.19410826,0.06570482,0.14881185,0.15141340,0.05662358,0.10498628,0.26554674,0.28268659,0.06200669,0.06184946,0.12311215,0.02555119,0.19436833,0.02816858,0.03116094,0.01931766,0.01987826,0.24191785,0.09148088,0.13676324,0.02370521,0.05497607,0.29946625,0.07198906,0.19106779,0.10276336,0.39342335,0.15214762,0.07569224,0.17186648,0.38854653,0.01899126,0.05560436,0.14740679,0.43763655,0.05899108,0.47803676,0.05787775,0.11859737,0.06075945,0.12260599,0.05973079,0.03765382,1.00000000,0.11633234,0.16164649,0.16529769
61,0.13669400,0.10494209,0.09991788,0.17475966,0.31515366,0.12879056,0.06054638,0.02679930,0.08336350,0.03222293,0.10079790,0.09443915,0.07298303,0.05615658,0.06886528,0.06607410,0.37113267,0.02292370,0.45607966,0.22522795,0.06073957,0.10169343,0.02757980,0.36712593,0.31444678,0.14563872,0.26696658,0.13796550,0.06168049,0.06459111,0.11415561,0.05963364,0.02796806,0.09603355,0.24884933,0.54427254,0.07712127,0.14603639,0.08852345,0.09136726,0.06919786,0.21226114,0.17710751,0.17285159,0.05060085,0.19839886,0.02501247,0.15444396,0.05001712,0.21292718,0.05443180,0.12116043,0.06620807,0.07632526,0.15299961,0.31532013,0.06549526,0.03525971,0.12426001,0.01542129,0.11633234,1.00000000,0.05195087,0.12337896
62,0.05379263,0.04565733,0.23766603,0.10726778,0.13840958,0.04141153,0.02337369,0.02590564,0.03487226,0.07755258,0.06256184,0.15287572,0.06728006,0.08215234,0.02403688,0.20149198,0.02201692,0.02104690,0.06101507,0.08712171,0.28488898,0.06842780,0.08489662,0.21729311,0.18164630,0.27283856,0.03434608,0.19651023,0.04425262,0.06965075,0.28388137,0.01895283,0.12539750,0.18098700,0.18433437,0.08393358,0.06879301,0.03875664,0.03634658,0.22700068,0.15159449,0.08794127,0.08743387,0.03661473,0.17092794,0.04466702,0.17325217,0.14314157,0.04611706,0.03354510,0.06424029,0.04382715,0.09586494,0.05724992,0.03539134,0.05223276,0.11271717,0.11110096,0.02528254,0.04924171,0.16164649,0.05195087,1.00000000,0.02204884
63,0.11470935,0.02175495,0.02592098,0.03480719,0.19803691,0.05335071,0.07769133,0.02948541,0.07631315,0.04723738,0.05781175,0.02695981,0.02298226,0.07961852,0.04440527,0.04301144,0.02784037,0.12647736,0.05986599,0.03902693,0.06893449,0.13262019,0.15528907,0.10873025,0.05850895,0.02908500,0.08956404,0.01753420,0.07720627,0.03990469,0.05448857,0.03831620,0.03356985,0.02793167,0.03472581,0.04001087,0.05438304,0.03490580,0.06739369,0.06187722,0.13949496,0.03334993,0.04092760,0.14310166,0.11684208,0.07704715,0.07970870,0.16045892,0.08114035,0.03904826,0.04720943,0.34702361,0.02455139,0.05458984,0.12021735,0.08743674,0.03073254,0.05502842,0.21541849,0.07151410,0.16529769,0.12337896,0.02204884,1.00000000
