channel,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_120,ch_121,ch_122,ch_123,ch_124,ch_125,ch_126,ch_127
65,0.02363839,0.21986596,0.07699195,0.06836227,0.21242672,0.08002958,0.06594113,0.05092306,0.05984475,0.05365023,0.07910355,0.12100650,0.03813924,0.15392390,0.08401118,0.11619116,0.06346191,0.11425819,0.13027456,0.04786050,0.10616679,0.01867293,0.02518284,0.02168729,0.03379793,0.04630828,0.07060027,0.07794692,0.02535537,0.04014690,0.01675347,0.06697617,0.05153535,0.02918233,0.01510337,0.02964352,0.11859769,0.01895751,0.12035538,0.02882222,0.06999491,0.13885744,0.07072089,0.03022785,0.03233420,0.09336420,0.09021018,0.01837180,0.03715587,0.05679291,0.04528546,0.06788056,0.03086602,0.09549954,0.04445215,0.02910519,0.09123520,0.02177248,0.04595475,0.03856921,0.05763445,0.02498758,0.02162283,0.03779970,0.04688183,1.00000000,0.03020365,0.06486224,0.14350089,0.02213645,0.04114271,0.02971408,0.07290961,0.01463567,0.06398050,0.04742816,0.08092099,0.05805541,0.01759804,0.07218796,0.06469720,0.02444087,0.03838369,0.14147574,0.05831290,0.19809838,0.08217239,0.02993457,0.06719296,0.02302929,0.02205376,0.04226615,0.02288132,0.13386981,0.07231585,0.07812563,0.06143375,0.01838327,0.02801939,0.14239618,0.01734774,0.12416665,0.10187797,0.06114472,0.01928425,0.04225602,0.02841108,0.03230119,0.01857944,0.10611473,0.02951378,0.11902371,0.05577616,0.08491719,0.05725907,0.05747933,0.02432388,0.02945223,0.05721705,0.21465015,0.07548733,0.12652533,0.03121944,0.12779805,0.04184951,0.08069769,0.09500626,0.05797488
66,0.04894482,0.04675231,0.05340019,0.08036824,0.03611416,0.09911321,0.04557920,0.06649653,0.04220938,0.03960267,0.04825734,0.04205835,0.04336891,0.07074136,0.02937254,0.17883623,0.02132653,0.04056948,0.06536915,0.16100302,0.02593267,0.13579026,0.11611444,0.11024627,0.06275450,0.01992290,0.04113576,0.02740130,0.07868387,0.05668798,0.06195085,0.16469568,0.04385076,0.05778811,0.14191298,0.03454462,0.06693460,0.06826240,0.16907638,0.15755394,0.06275488,0.07839850,0.06023588,0.08281754,0.03443509,0.10107535,0.05718261,0.04727245,0.14337474,0.05273029,0.03237920,0.09274296,0.03665981,0.12148613,0.22318938,0.10424347,0.04970466,0.02060739,0.20057148,0.17165715,0.08010639,0.03453083,0.09921700,0.04079884,0.05601066,0.03020365,1.00000000,0.03442135,0.13197729,0.06638674,0.05560917,0.21773666,0.09277552,0.02444034,0.15459719,0.03920919,0.08745595,0.02785650,0.10878375,0.05143264,0.04146050,0.04579997,0.04305555,0.10424953,0.15702900,0.06648128,0.08475429,0.23583275,0.06667501,0.09141263,0.01191780,0.15693162,0.04970290,0.05718318,0.09315225,0.10877899,0.15130430,0.12645943,0.06759966,0.07454604,0.05367004,0.08390741,0.09915265,0.08060552,0.04204652,0.04823859,0.10793987,0.06526656,0.07345837,0.13480428,0.06746779,0.14155671,0.25007531,0.04193741,0.04023933,0.02454276,0.06746119,0.09519864,0.06844962,0.10032673,0.14284754,0.09919441,0.23348299,0.09641188,0.04770113,0.12992351,0.08430231,0.06790175
67,0.06165448,0.03732390,0.02199765,0.12491101,0.02061318,0.08392269,0.01823687,0.15516694,0.14481407,0.04061504,0.12188768,0.09036466,0.04305670,0.09036393,0.26891714,0.28588438,0.09609821,0.04423401,0.22956043,0.04719605,0.02050401,0.10354884,0.02014248,0.12639758,0.03259260,0.03233355,0.05075619,0.10749587,0.09720130,0.15455303,0.10739556,0.10288710,0.09671197,0.05534736,0.02697216,0.06506059,0.08398401,0.02253777,0.02387427,0.08022419,0.19004941,0.27895790,0.20221972,0.03938707,0.06250583,0.06513297,0.03037525,0.10521483,0.24517757,0.03628615,0.02859991,0.13197288,0.06969166,0.02103767,0.08377685,0.10455889,0.08122602,0.02144551,0.08844316,0.13972475,0.29662421,0.12937185,0.06499536,0.03461961,0.06252997,0.06486224,0.03442135,1.00000000,0.02819404,0.22986302,0.04932725,0.04179475,0.14647713,0.08049648,0.04553285,0.04728469,0.14597863,0.03863391,0.03284238,0.14212921,0.01935612,0.04252445,0.02966934,0.25094742,0.27844447,0.22099906,0.02991332,0.09361754,0.06829562,0.07436626,0.02211618,0.01545308,0.03602093,0.09268397,0.04171865,0.04491043,0.09428027,0.05303816,0.10118759,0.03301016,0.03354552,0.04354934,0.09244253,0.17439494,0.01394921,0.30374175,0.07444875,0.02660685,0.17693304,0.33677059,0.02285982,0.08323698,0.02601591,0.02076723,0.06443012,0.05221659,0.02563461,0.06249981,0.17274460,0.06234739,0.05265511,0.19140610,0.06813049,0.03382443,0.02611834,0.01585732,0.05512020,0.05531465
68,0.06627654,0.10955979,0.12963644,0.10391439,0.03966087,0.15744790,0.07352769,0.05198634,0.05196849,0.06721415,0.03542372,0.07191007,0.04296979,0.15121427,0.02547950,0.10292557,0.01630913,0.02205182,0.16040190,0.09486680,0.01742350,0.07328904,0.15623733,0.02022892,0.22401413,0.09839895,0.02681535,0.01364612,0.11620852,0.01490927,0.10807244,0.02998174,0.07815582,0.07437213,0.08212310,0.04624031,0.07146770,0.12130493,0.05063264,0.04187317,0.15477091,0.14042568,0.05797510,0.17435479,0.15499654,0.05476593,0.07861756,0.20273343,0.09360676,0.06743143,0.08091916,0.12447128,0.02472848,0.14772409,0.04880485,0.04890599,0.04206295,0.02504964,0.10637097,0.11272920,0.11552337,0.06435743,0.08390440,0.01610324,0.05239395,0.14350089,0.13197729,0.02819404,1.00000000,0.06265823,0.17934555,0.12117630,0.03812594,0.02588700,0.03998114,0.12212773,0.14644453,0.08471057,0.08708961,0.18741259,0.04250934,0.07230660,0.05579579,0.09187680,0.03905529,0.05934953,0.08313382,0.05887681,0.14020824,0.01713156,0.01718709,0.01278184,0.08536573,0.08193193,0.03273704,0.13236055,0.15146692,0.13890803,0.04045653,0.21704908,0.02233854,0.30645740,0.11570172,0.02662921,0.03151527,0.05158057,0.07237925,0.03852184,0.18753873,0.03281961,0.02856356,0.16393903,0.06741145,0.03181005,0.04208671,0.12819222,0.02770310,0.06872600,0.01975265,0.02378343,0.04049233,0.04315095,0.12867485,0.02703891,0.02229674,0.04158254,0.03283015,0.16556865
69,0.03365674,0.01815220,0.07843928,0.02214281,0.02928679,0.02876465,0.15974331,0.02674751,0.01587676,0.03044378,0.05690403,0.01910993,0.01771961,0.11370946,0.07709598,0.04916943,0.11450650,0.02801199,0.02634421,0.09051813,0.01653650,0.03129335,0.02940677,0.01544166,0.03256264,0.04899421,0.04942352,0.04100404,0.02679681,0.12120132,0.06209864,0.09567161,0.07317421,0.02087332,0.07437223,0.04985533,0.05982610,0.02120107,0.02351926,0.03247418,0.03566018,0.11083386,0.02640019,0.02738625,0.02351566,0.07027704,0.02037788,0.05034571,0.11375696,0.10037731,0.06994388,0.06133372,0.15673266,0.02881060,0.17125213,0.02596299,0.10478568,0.01608023,0.03953361,0.14493823,0.14773481,0.02454156,0.04276194,0.11705093,0.01948306,0.02213645,0.06638674,0.22986302,0.06265823,1.00000000,0.08639389,0.01435021,0.07919662,0.03223536,0.02139831,0.02413633,0.06155497,0.30848303,0.01727699,0.02442623,0.01786970,0.02043317,0.02515009,0.12762320,0.04848333,0.03168276,0.12085979,0.05557644,0.10093644,0.04320416,0.03266325,0.02758077,0.04745624,0.10335825,0.08411962,0.07445122,0.02604984,0.03971513,0.06894082,0.09259419,0.01563398,0.02552989,0.01988378,0.10746831,0.04134210,0.04455703,0.02572119,0.14051580,0.35095394,0.12014253,0.08437920,0.02510212,0.02746952,0.02453736,0.01722399,0.05420384,0.07103569,0.03079147,0.16138607,0.02577780,0.02726484,0.05221154,0.04712652,0.02872639,0.06871641,0.01060304,0.03399706,0.03990807
70,0.02632706,0.04594048,0.10100870,0.12016819,0.02669043,0.13023508,0.10682684,0.06827635,0.02639457,0.03795897,0.03639778,0.06121639,0.03499214,0.02179709,0.02285693,0.13591149,0.11728974,0.04145836,0.15002659,0.05205767,0.03238084,0.03020926,0.06987611,0.01411337,0.11958464,0.04309559,0.01989741,0.02475682,0.09467594,0.03548411,0.03089264,0.03621704,0.03537945,0.02911133,0.06647583,0.02259586,0.02015685,0.05956744,0.02843508,0.04704731,0.02685395,0.14779927,0.02625280,0.15816289,0.05574927,0.06450225,0.14208961,0.21656072,0.11816071,0.14220920,0.11820884,0.07488362,0.04292645,0.11277950,0.02918768,0.05534848,0.11914013,0.04251660,0.06876324,0.08875132,0.09632101,0.02971367,0.02520245,0.05472494,0.03580604,0.04114271,0.05560917,0.04932725,0.17934555,0.08639389,1.00000000,0.03151798,0.08146362,0.03874120,0.03388126,0.03062505,0.07048944,0.09174498,0.02861241,0.07829919,0.02123797,0.03665459,0.03296458,0.12872960,0.03081848,0.04166166,0.02045272,0.01909293,0.02501351,0.01795408,0.02222212,0.02030723,0.01308464,0.03931251,0.01916818,0.07507148,0.06890328,0.15538567,0.07770264,0.06843548,0.02440361,0.12368651,0.02177386,0.07723676,0.01644629,0.02792031,0.08323273,0.05221035,0.04549009,0.07381479,0.01851164,0.03931236,0.09125745,0.09396211,0.07301550,0.05346689,0.04238304,0.03925918,0.02963473,0.05216923,0.01981354,0.11638048,0.06704643,0.02080327,0.01795041,0.06688794,0.08910520,0.12568603
71,0.05038150,0.24823344,0.07099451,0.24749026,0.13081154,0.02812454,0.03412016,0.02279340,0.12726444,0.03340728,0.12913665,0.01627867,0.07369573,0.05615670,0.06205281,0.19321723,0.05387693,0.02208592,0.16273110,0.22034246,0.01556949,0.08308196,0.19239591,0.06105555,0.12056702,0.02700751,0.02866287,0.10463997,0.05049105,0.03697167,0.01560726,0.03655902,0.03991937,0.08569232,0.14737359,0.06467885,0.01201919,0.17555013,0.10434085,0.02473763,0.08841316,0.02226025,0.27257258,0.08106910,0.20007688,0.01653625,0.08564875,0.01638079,0.06161601,0.00999363,0.05050351,0.14944667,0.01596282,0.06565283,0.04693803,0.11816176,0.12257551,0.02905549,0.13260004,0.13267612,0.06150020,0.07614367,0.01003986,0.08536831,0.08660829,0.02971408,0.21773666,0.04179475,0.12117630,0.01435021,0.03151798,1.00000000,0.04152877,0.03388457,0.19323313,0.06837505,0.01761111,0.10724708,0.11303762,0.01509966,0.12407269,0.06126988,0.20904392,0.23005037,0.01335302,0.17788777,0.13182154,0.03002463,0.02145168,0.15001157,0.08546689,0.35298216,0.16542935,0.07425466,0.16628774,0.03154732,0.14759365,0.16101721,0.05383516,0.04381672,0.02650317,0.14892837,0.02747880,0.03979649,0.09132385,0.09143734,0.02292970,0.07618177,0.01864745,0.05088443,0.03597733,0.14216560,0.10536300,0.10122924,0.06809913,0.06695122,0.02260156,0.02344738,0.06870326,0.05273011,0.08290248,0.22226155,0.32726532,0.14847031,0.21483576,0.16065732,0.04133284,0.01412040
72,0.08980772,0.02070783,0.12976319,0.10700023,0.02793823,0.03957953,0.07079874,0.05824213,0.12444776,0.06003533,0.05406012,0.04633400,0.05218185,0.08607738,0.02503182,0.23636389,0.02813409,0.01719243,0.19660079,0.02784691,0.01717033,0.08679464,0.05133864,0.11170699,0.07523343,0.14872169,0.10511154,0.10717119,0.05456159,0.09228508,0.12156135,0.05128513,0.07002924,0.03360295,0.02438764,0.02191066,0.18696630,0.07733779,0.03187346,0.19528496,0.15471536,0.16772518,0.15113202,0.06096176,0.06682122,0.05219242,0.08693267,0.12842667,0.28926843,0.04225757,0.03136709,0.16087329,0.01257788,0.02187239,0.16916436,0.09164463,0.02502392,0.02535003,0.02839226,0.12275453,0.21093202,0.07406460,0.03717025,0.19294111,0.19201058,0.07290961,0.09277552,0.14647713,0.03812594,0.07919662,0.08146362,0.04152877,1.00000000,0.03901660,0.02735224,0.10212757,0.19221276,0.13446310,0.05906848,0.31747952,0.01768183,0.08055092,0.12095647,0.10014006,0.05551077,0.05774558,0.08497825,0.13424799,0.02922287,0.02080959,0.02223658,0.03615886,0.07813708,0.02804532,0.04623591,0.11333679,0.01908524,0.14740014,0.07072416,0.06842288,0.05254407,0.08090325,0.13286269,0.02572984,0.02234167,0.17322014,0.03493533,0.03471084,0.12277165,0.20872933,0.03586796,0.04436136,0.05460973,0.03829957,0.09483740,0.04224372,0.10605399,0.02554597,0.02293600,0.13497719,0.12123410,0.22134474,0.18480571,0.05834699,0.04416789,0.02466734,0.07432410,0.24590345
73,0.08237202,0.13194656,0.01608676,0.04126620,0.04983416,0.05044578,0.08920322,0.07161005,0.01988786,0.04680028,0.11415588,0.25107178,0.07524171,0.11227501,0.10293975,0.03711740,0.05802803,0.08844458,0.06689754,0.02576780,0.06278841,0.01722369,0.16398025,0.04270286,0.21765372,0.18306217,0.07455416,0.04735973,0.16205354,0.15724419,0.01959185,0.11119215,0.26855779,0.12479534,0.08126570,0.02188302,0.17991161,0.17386743,0.04186466,0.06609268,0.02915820,0.08215026,0.03639068,0.14022531,0.07106255,0.07871240,0.09007365,0.02034412,0.03166005,0.06710670,0.17729636,0.02861618,0.01504333,0.14985740,0.10465801,0.05916716,0.16782534,0.10446677,0.07795079,0.07979047,0.04155325,0.05750104,0.10297661,0.13316417,0.02788374,0.01463567,0.02444034,0.08049648,0.02588700,0.03223536,0.03874120,0.03388457,0.03901660,1.00000000,0.01671313,0.07784032,0.05848164,0.09471015,0.12525325,0.04353075,0.04526236,0.02033556,0.07409887,0.09373522,0.15193905,0.02291896,0.12502357,0.01795754,0.02754664,0.07708687,0.02919288,0.20720172,0.03031566,0.03758758,0.05935631,0.04145829,0.07752684,0.08665083,0.03848270,0.08863240,0.15432614,0.06016427,0.02130443,0.08251251,0.11882214,0.16932854,0.07747219,0.04875005,0.03074501,0.06176590,0.15696734,0.13298965,0.13814211,0.02820379,0.04973910,0.06397930,0.12117136,0.06529827,0.08242463,0.03840189,0.07387138,0.07585290,0.08350509,0.10440899,0.02440625,0.19408986,0.01834010,0.02126748
74,0.04846348,0.15164581,0.10677306,0.13432515,0.06110761,0.05708691,0.03158166,0.05039688,0.06292519,0.05300770,0.07473881,0.14557776,0.02148644,0.02286240,0.19200733,0.03588564,0.03541059,0.02373290,0.03786793,0.06550391,0.02637167,0.10991162,0.16393481,0.10288757,0.05835306,0.02202920,0.02273789,0.02862714,0.13526550,0.05623034,0.09351910,0.02361751,0.08943914,0.12395246,0.09356310,0.06037932,0.09893100,0.05268449,0.03422478,0.17253131,0.11231357,0.06280142,0.17139240,0.06071505,0.07879987,0.06405137,0.07983187,0.01954701,0.03057448,0.03613202,0.02242152,0.07969026,0.14655016,0.02811066,0.04410328,0.03461851,0.03242849,0.03092004,0.16082466,0.09809541,0.03517886,0.05533150,0.07083933,0.02142937,0.20419216,0.06398050,0.15459719,0.04553285,0.03998114,0.02139831,0.03388126,0.19323313,0.02735224,0.01671313,1.00000000,0.03852823,0.05601691,0.04299404,0.06168959,0.03022435,0.13835540,0.05038582,0.09236893,0.23233470,0.06225844,0.05582314,0.05885020,0.08331113,0.04845324,0.02891397,0.16235337,0.17711860,0.16483502,0.03695961,0.03706781,0.03214599,0.04775909,0.05523989,0.06864886,0.09415696,0.05732109,0.07419873,0.05928867,0.02779652,0.04542452,0.03608938,0.04355148,0.09248491,0.05581183,0.03892318,0.03706285,0.23259163,0.17100412,0.05737465,0.02097452,0.11013585,0.01767566,0.07108162,0.05783054,0.04464194,0.02404073,0.18594055,0.16292614,0.08399104,0.11723983,0.12239885,0.06967344,0.04140919
75,0.01705538,0.07719188,0.05124339,0.01278756,0.02172710,0.05195973,0.02443435,0.06729542,0.02077448,0.05600823,0.02571370,0.15842813,0.02154110,0.02382558,0.02239999,0.05604365,0.16928913,0.09874909,0.03247059,0.07454485,0.01263187,0.27055126,0.03156332,0.07065578,0.03916123,0.04303671,0.02521622,0.02602153,0.05954684,0.09007040,0.01829017,0.06874944,0.01057210,0.06474128,0.01653509,0.01711698,0.37050843,0.08274499,0.01614954,0.07452719,0.08595525,0.07873104,0.04568790,0.02629168,0.01797405,0.02679594,0.01687246,0.12142510,0.04816739,0.14274007,0.01528577,0.17286873,0.04073396,0.01570217,0.02969457,0.03404205,0.09701950,0.02946266,0.03986206,0.02123342,0.03962687,0.03447495,0.02111727,0.04120387,0.02627573,0.04742816,0.03920919,0.04728469,0.12212773,0.02413633,0.03062505,0.06837505,0.10212757,0.07784032,0.03852823,1.00000000,0.13381571,0.10434026,0.02295140,0.11953598,0.07045295,0.04801966,0.04370785,0.03980052,0.12281106,0.02584855,0.04571526,0.02025374,0.08276948,0.03266306,0.05924811,0.04692078,0.03832421,0.09536277,0.04502810,0.06994803,0.09274897,0.03883068,0.08885480,0.09528507,0.01794074,0.02890181,0.03175712,0.02403856,0.02787905,0.15823978,0.13978761,0.03820054,0.05684467,0.05446306,0.04412188,0.05574270,0.05072886,0.13214886,0.01897107,0.02093206,0.07876992,0.02510598,0.01500158,0.05715446,0.02207909,0.05402672,0.02296124,0.08176565,0.05288639,0.06981424,0.05402984,0.12767953
76,0.05550221,0.02014106,0.24618547,0.05442990,0.02918552,0.11527221,0.01527384,0.05672286,0.13488548,0.07418561,0.05350586,0.07480039,0.02453454,0.03499807,0.05938707,0.13481358,0.01391614,0.03906484,0.19644296,0.11441325,0.01475440,0.17411935,0.05697565,0.02203637,0.06795853,0.11490141,0.05309607,0.09038477,0.01874702,0.09499814,0.07903343,0.04433382,0.04572848,0.02030215,0.06685013,0.05966933,0.28097147,0.05326746,0.02870283,0.03462592,0.03548878,0.20566289,0.10334351,0.07620460,0.06653985,0.04457154,0.06542496,0.09644207,0.16163814,0.01653484,0.04679264,0.04464982,0.02172845,0.01934295,0.06834787,0.02383058,0.01448323,0.01156059,0.06429800,0.07937977,0.09886631,0.02704960,0.01913145,0.07231814,0.05526993,0.08092099,0.08745595,0.14597863,0.14644453,0.06155497,0.07048944,0.01761111,0.19221276,0.05848164,0.05601691,0.13381571,1.00000000,0.03912504,0.06533684,0.33246243,0.03571574,0.06594539,0.07643320,0.15309492,0.12460136,0.13003337,0.02106813,0.07428513,0.11351827,0.03164946,0.01729257,0.01657547,0.07037759,0.25157300,0.01890140,0.10578115,0.01594513,0.08865570,0.14220101,0.21693186,0.02800587,0.14506906,0.03025467,0.04666140,0.01559469,0.15241662,0.07066369,0.07441168,0.08961169,0.22191294,0.02761635,0.09668434,0.02764857,0.06659415,0.06150454,0.08036262,0.02267333,0.01996588,0.11147398,0.05003815,0.02362177,0.13094544,0.15666917,0.06151498,0.01387280,0.01465277,0.02276532,0.16309129
77,0.02445557,0.02279373,0.10827367,0.05001079,0.04929551,0.02827537,0.14953242,0.11256303,0.05292888,0.05557482,0.04893110,0.03088275,0.08905120,0.12475014,0.06476759,0.08265769,0.11691006,0.03301918,0.04866866,0.05454811,0.04379351,0.04613064,0.15205407,0.02627506,0.11417621,0.16161039,0.03791691,0.02626814,0.04317310,0.17145264,0.14243726,0.01658405,0.16310066,0.02867283,0.03148402,0.02305669,0.08873369,0.13128480,0.06886956,0.06703082,0.14427376,0.02620430,0.03665791,0.04391574,0.03693207,0.03857474,0.02672882,0.02691432,0.03188969,0.10876265,0.07938023,0.08412050,0.12568107,0.06163500,0.04834925,0.08818509,0.18063265,0.02787447,0.04293153,0.08915840,0.02911937,0.05885815,0.13515115,0.15733823,0.03518943,0.05805541,0.02785650,0.03863391,0.08471057,0.30848303,0.09174498,0.10724708,0.13446310,0.09471015,0.04299404,0.10434026,0.03912504,1.00000000,0.06083907,0.03117237,0.05100934,0.13951528,0.03346417,0.15117525,0.08688629,0.04942454,0.20503458,0.05074571,0.03064007,0.03860043,0.02959830,0.08486634,0.04879874,0.11800268,0.02560771,0.10238484,0.04098301,0.10396689,0.09290783,0.04913606,0.06211603,0.10834210,0.10240421,0.05332292,0.08324832,0.18257777,0.08125325,0.11155167,0.19343251,0.04341185,0.06969512,0.04090623,0.05870465,0.11254448,0.05428268,0.03578113,0.06507086,0.05246902,0.10214268,0.04261160,0.04880539,0.07218932,0.03069760,0.09826007,0.04133107,0.05686701,0.03712862,0.10845228
78,0.03134903,0.10880651,0.09172948,0.08512856,0.06100732,0.03861780,0.11864291,0.04886525,0.08407910,0.03269114,0.07330827,0.09787254,0.10917987,0.01942590,0.04098424,0.08391690,0.06900601,0.07586771,0.16589519,0.14120346,0.34264958,0.10903259,0.31751668,0.07761469,0.19716999,0.04134594,0.12801972,0.14339119,0.16024461,0.04629368,0.02763942,0.02364413,0.23635109,0.16603693,0.15222919,0.11138035,0.02640039,0.17437634,0.16488738,0.05221970,0.05977336,0.03806842,0.12822491,0.32944530,0.15044962,0.05170442,0.10615303,0.07009230,0.04627016,0.02809502,0.09275277,0.04948731,0.03958776,0.04832856,0.10640601,0.28325099,0.13898280,0.04020611,0.03446666,0.23457521,0.07055424,0.08504924,0.06814779,0.06956594,0.03932156,0.01759804,0.10878375,0.03284238,0.08708961,0.01727699,0.02861241,0.11303762,0.05906848,0.12525325,0.06168959,0.02295140,0.06533684,0.06083907,1.00000000,0.08712351,0.21580212,0.01656102,0.14683202,0.21428114,0.08418150,0.04609396,0.10829453,0.05247167,0.03629265,0.13627398,0.21169533,0.19364595,0.08965273,0.15528294,0.24321795,0.04979341,0.09664437,0.35938162,0.03286936,0.05268592,0.16659120,0.17761049,0.06824073,0.15465102,0.05500904,0.01348242,0.11372553,0.02489148,0.04946984,0.06823932,0.01885001,0.02335218,0.14295918,0.04629276,0.50866675,0.17674488,0.04473318,0.08109719,0.03691135,0.06521074,0.06282433,0.24781233,0.15142421,0.09894024,0.08142525,0.14879414,0.10164300,0.10787374
79,0.08799015,0.02980404,0.18758482,0.11638481,0.07617946,0.04374396,0.03277473,0.09317189,0.09592558,0.08077980,0.07644102,0.07003826,0.01951048,0.11482003,0.08019862,0.15359962,0.02113410,0.03239682,0.22717533,0.02085252,0.01374988,0.09132667,0.09289584,0.10462117,0.07426345,0.10153128,0.02555335,0.09993202,0.07154635,0.06466897,0.09831817,0.14022776,0.04881425,0.07245518,0.01774121,0.10214458,0.19738412,0.01989785,0.06250822,0.26431334,0.06212175,0.19639269,0.13207008,0.07886628,0.13060522,0.05355207,0.04743797,0.13871427,0.16205084,0.03244415,0.02757617,0.21482512,0.09404542,0.02551121,0.15928054,0.09328100,0.02804029,0.02807354,0.05035876,0.16602752,0.15769789,0.02382779,0.03381902,0.13365416,0.16564788,0.07218796,0.05143264,0.14212921,0.18741259,0.02442623,0.07829919,0.01509966,0.31747952,0.04353075,0.03022435,0.11953598,0.33246243,0.03117237,0.08712351,1.00000000,0.04699969,0.28930885,0.10008754,0.14210996,0.10873050,0.06067293,0.03277627,0.06211652,0.02831612,0.04519320,0.03577144,0.03062942,0.04050021,0.07378273,0.04322545,0.15973946,0.05653710,0.10903891,0.11799705,0.26917285,0.01458756,0.29325026,0.03924485,0.04614376,0.01683458,0.14143835,0.05349504,0.02904388,0.11495556,0.11720741,0.02651362,0.11330690,0.07691444,0.03581737,0.09458283,0.05597990,0.06638817,0.03173487,0.01899175,0.07986263,0.11022469,0.15951532,0.15986736,0.05993295,0.05403837,0.01366750,0.04854774,0.38331723
80,0.13546345,0.14493971,0.03979903,0.17427887,0.05512913,0.02413663,0.02296834,0.05538733,0.05467700,0.06291411,0.12059987,0.01556052,0.06723416,0.02966353,0.17572753,0.10818492,0.02343436,0.04795775,0.11270401,0.13455743,0.02404157,0.06243857,0.34243739,0.06800838,0.03001774,0.03185182,0.02747104,0.08641034,0.04441300,0.04288942,0.05999848,0.03066500,0.02976353,0.25345013,0.19438665,0.17965087,0.08930974,0.14921130,0.03045157,0.04588319,0.13184780,0.09440996,0.22385851,0.08963151,0.09635130,0.07612283,0.06523540,0.02244174,0.02771744,0.04052656,0.03576967,0.03850561,0.03294476,0.04525058,0.04584605,0.14851211,0.15690047,0.10587840,0.05842696,0.21809150,0.07188910,0.15194541,0.05138631,0.06088566,0.03354608,0.06469720,0.04146050,0.01935612,0.04250934,0.01786970,0.02123797,0.12407269,0.01768183,0.04526236,0.13835540,0.07045295,0.03571574,0.05100934,0.21580212,0.04699969,1.00000000,0.02703845,0.16770440,0.25711647,0.05842079,0.03992356,0.14349164,0.08511893,0.21234594,0.11008309,0.33407789,0.30047202,0.31990898,0.09068249,0.20442010,0.03556374,0.14882362,0.17442936,0.03380749,0.08225032,0.06771769,0.17563099,0.01696747,0.04092712,0.17662825,0.03014474,0.09423616,0.05570120,0.02891874,0.06422837,0.02527156,0.03396173,0.21812728,0.01540010,0.09545766,0.06331795,0.05248160,0.05761188,0.09155703,0.12237869,0.03545687,0.40339896,0.02932670,0.08304614,0.27117959,0.17593570,0.05147690,0.07009631
81,0.04147090,0.04999078,0.04470401,0.06993216,0.04376465,0.08510165,0.02685626,0.03871316,0.12250368,0.06982252,0.03527102,0.04562799,0.02314508,0.08492757,0.05948522,0.13239831,0.02969510,0.05369678,0.13122056,0.03743548,0.01688499,0.05647237,0.03526275,0.16395253,0.04064090,0.02118865,0.11289527,0.03162806,0.07785440,0.10625703,0.08469556,0.15619069,0.05807187,0.06028815,0.02944301,0.02902280,0.03625105,0.05074308,0.05022604,0.28413737,0.28160638,0.15810275,0.12217430,0.05730796,0.04723422,0.06837924,0.05669836,0.07124709,0.23454200,0.06275327,0.02107070,0.05064096,0.04319169,0.02772591,0.10856044,0.02750040,0.07067515,0.04278919,0.04469027,0.06237784,0.15428272,0.16436338,0.13409631,0.04083490,0.15317407,0.02444087,0.04579997,0.04252445,0.07230660,0.02043317,0.03665459,0.06126988,0.08055092,0.02033556,0.05038582,0.04801966,0.06594539,0.13951528,0.01656102,0.28930885,0.02703845,1.00000000,0.05228116,0.03204183,0.09088065,0.09897245,0.05384475,0.08928183,0.02897201,0.02969838,0.03747540,0.02234909,0.02502540,0.04412746,0.02694036,0.20225430,0.05729920,0.05092060,0.03737138,0.12864804,0.02370093,0.07321189,0.08097473,0.18020147,0.02054258,0.19313052,0.03400913,0.02330415,0.03852484,0.11824992,0.16260311,0.02499833,0.10678862,0.15749927,0.02927249,0.07445952,0.18004447,0.03201102,0.04194044,0.06349495,0.04748987,0.12969148,0.02554865,0.02604252,0.06810337,0.03550372,0.05449017,0.18002170
