stage,label,replicate,candidate_key,channels_json,source_label,role,metadata_json,created_at
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d07,0,"7,29,31,33,52","[7, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d07,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 7, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:32:44.936007+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d08,0,"8,29,31,33,52","[8, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d08,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 8, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:33:29.329256+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d09,0,"9,29,31,33,52","[9, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d09,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 9, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:33:37.737494+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d10,0,"10,29,31,33,52","[10, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d10,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 10, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:34:21.808577+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d11,0,"11,29,31,33,52","[11, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d11,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 11, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:35:05.940128+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d12,0,"12,29,31,33,52","[12, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d12,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 12, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:35:27.447022+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d13,0,"13,29,31,33,52","[13, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d13,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 13, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:35:35.881941+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d14,0,"14,29,31,33,52","[14, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d14,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 14, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:36:20.940733+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d15,0,"15,29,31,33,52","[15, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d15,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 15, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:37:04.842979+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d16,0,"16,29,31,33,52","[16, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d16,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 16, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:37:26.304580+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d17,0,"17,29,31,33,52","[17, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d17,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 17, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:38:09.557347+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d18,0,"18,29,31,33,52","[18, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d18,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 18, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:38:52.673616+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d19,0,"19,29,31,33,52","[19, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d19,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 19, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:39:36.571209+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d20,0,"20,29,31,33,52","[20, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d20,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 20, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:40:20.546587+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d21,0,"21,29,31,33,52","[21, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d21,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 21, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:41:03.412927+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d22,0,"22,29,31,33,52","[22, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d22,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 22, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:41:47.275261+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d23,0,"23,29,31,33,52","[23, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d23,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 23, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:42:30.884598+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d24,0,"24,29,31,33,52","[24, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d24,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 24, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:43:14.869281+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d25,0,"25,29,31,33,52","[25, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d25,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 25, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:43:59.139824+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d26,0,"26,29,31,33,52","[26, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d26,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 26, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:44:42.826728+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d27,0,"27,29,31,33,52","[27, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d27,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 27, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:45:26.020167+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d28,0,"28,29,31,33,52","[28, 29, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d28,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 28, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:46:08.812092+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d30,0,"29,30,31,33,52","[29, 30, 31, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d30,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 30, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:46:53.239978+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d32,0,"29,31,32,33,52","[29, 31, 32, 33, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d32,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 32, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:47:36.214762+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d34,0,"29,31,33,34,52","[29, 31, 33, 34, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d34,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 34, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:48:19.444500+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d35,0,"29,31,33,35,52","[29, 31, 33, 35, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d35,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 35, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:48:41.177235+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d36,0,"29,31,33,36,52","[29, 31, 33, 36, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d36,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 36, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:49:01.679363+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d37,0,"29,31,33,37,52","[29, 31, 33, 37, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d37,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 37, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:49:44.679750+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d38,0,"29,31,33,38,52","[29, 31, 33, 38, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d38,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 38, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:50:05.157166+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d39,0,"29,31,33,39,52","[29, 31, 33, 39, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d39,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 39, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:50:48.985206+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d40,0,"29,31,33,40,52","[29, 31, 33, 40, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d40,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 40, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:51:32.818551+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d41,0,"29,31,33,41,52","[29, 31, 33, 41, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d41,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 41, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:52:16.472172+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d42,0,"29,31,33,42,52","[29, 31, 33, 42, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d42,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 42, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:53:00.140008+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d43,0,"29,31,33,43,52","[29, 31, 33, 43, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d43,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 43, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:53:21.534141+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d44,0,"29,31,33,44,52","[29, 31, 33, 44, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d44,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 44, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:53:44.340007+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d45,0,"29,31,33,45,52","[29, 31, 33, 45, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d45,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 45, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:54:26.609192+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d46,0,"29,31,33,46,52","[29, 31, 33, 46, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d46,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 46, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:55:09.629036+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d47,0,"29,31,33,47,52","[29, 31, 33, 47, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d47,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 47, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:55:53.215708+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d48,0,"29,31,33,48,52","[29, 31, 33, 48, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d48,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 48, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:56:13.656664+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d49,0,"29,31,33,49,52","[29, 31, 33, 49, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d49,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 49, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:56:57.681373+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d50,0,"29,31,33,50,52","[29, 31, 33, 50, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d50,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 50, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:57:41.865899+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d51,0,"29,31,33,51,52","[29, 31, 33, 51, 52]",g_s01_k05_from_d29_d31_d33_d52_add_d51,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 51, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:58:25.282531+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d53,0,"29,31,33,52,53","[29, 31, 33, 52, 53]",g_s01_k05_from_d29_d31_d33_d52_add_d53,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 53, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:59:08.466491+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d54,0,"29,31,33,52,54","[29, 31, 33, 52, 54]",g_s01_k05_from_d29_d31_d33_d52_add_d54,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 54, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:59:15.964820+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d55,0,"29,31,33,52,55","[29, 31, 33, 52, 55]",g_s01_k05_from_d29_d31_d33_d52_add_d55,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 55, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T06:59:59.315658+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d56,0,"29,31,33,52,56","[29, 31, 33, 52, 56]",g_s01_k05_from_d29_d31_d33_d52_add_d56,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 56, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:00:43.120813+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d57,0,"29,31,33,52,57","[29, 31, 33, 52, 57]",g_s01_k05_from_d29_d31_d33_d52_add_d57,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 57, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:01:27.275638+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d58,0,"29,31,33,52,58","[29, 31, 33, 52, 58]",g_s01_k05_from_d29_d31_d33_d52_add_d58,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 58, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:01:48.040736+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d59,0,"29,31,33,52,59","[29, 31, 33, 52, 59]",g_s01_k05_from_d29_d31_d33_d52_add_d59,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 59, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:02:32.275208+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d60,0,"29,31,33,52,60","[29, 31, 33, 52, 60]",g_s01_k05_from_d29_d31_d33_d52_add_d60,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 60, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:03:16.019199+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d61,0,"29,31,33,52,61","[29, 31, 33, 52, 61]",g_s01_k05_from_d29_d31_d33_d52_add_d61,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 61, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:03:58.382730+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d62,0,"29,31,33,52,62","[29, 31, 33, 52, 62]",g_s01_k05_from_d29_d31_d33_d52_add_d62,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 62, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:04:06.909149+00:00
direct_greedy,g_s01_k05_from_d29_d31_d33_d52_add_d63,0,"29,31,33,52,63","[29, 31, 33, 52, 63]",g_s01_k05_from_d29_d31_d33_d52_add_d63,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 63, ""cardinality"": 5, ""parent_channels"": [29, 31, 33, 52], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:04:51.258857+00:00
direct_greedy,g_s01_k06_from_d29_d31_d33_d52_d55_add_d00,0,"0,29,31,33,52,55","[0, 29, 31, 33, 52, 55]",g_s01_k06_from_d29_d31_d33_d52_d55_add_d00,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 0, ""cardinality"": 6, ""parent_channels"": [29, 31, 33, 52, 55], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:05:35.720332+00:00
direct_greedy,g_s01_k06_from_d29_d31_d33_d52_d55_add_d01,0,"1,29,31,33,52,55","[1, 29, 31, 33, 52, 55]",g_s01_k06_from_d29_d31_d33_d52_d55_add_d01,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 1, ""cardinality"": 6, ""parent_channels"": [29, 31, 33, 52, 55], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:06:19.909391+00:00
direct_greedy,g_s01_k06_from_d29_d31_d33_d52_d55_add_d02,0,"2,29,31,33,52,55","[2, 29, 31, 33, 52, 55]",g_s01_k06_from_d29_d31_d33_d52_d55_add_d02,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 2, ""cardinality"": 6, ""parent_channels"": [29, 31, 33, 52, 55], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:06:41.615833+00:00
direct_greedy,g_s01_k06_from_d29_d31_d33_d52_d55_add_d03,0,"3,29,31,33,52,55","[3, 29, 31, 33, 52, 55]",g_s01_k06_from_d29_d31_d33_d52_d55_add_d03,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 3, ""cardinality"": 6, ""parent_channels"": [29, 31, 33, 52, 55], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:07:24.225513+00:00
direct_greedy,g_s01_k06_from_d29_d31_d33_d52_d55_add_d04,0,"4,29,31,33,52,55","[4, 29, 31, 33, 52, 55]",g_s01_k06_from_d29_d31_d33_d52_d55_add_d04,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 4, ""cardinality"": 6, ""parent_channels"": [29, 31, 33, 52, 55], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:07:45.927900+00:00
direct_greedy,g_s01_k06_from_d29_d31_d33_d52_d55_add_d05,0,"5,29,31,33,52,55","[5, 29, 31, 33, 52, 55]",g_s01_k06_from_d29_d31_d33_d52_d55_add_d05,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 5, ""cardinality"": 6, ""parent_channels"": [29, 31, 33, 52, 55], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:08:30.076774+00:00
direct_greedy,g_s01_k06_from_d29_d31_d33_d52_d55_add_d06,0,"6,29,31,33,52,55","[6, 29, 31, 33, 52, 55]",g_s01_k06_from_d29_d31_d33_d52_d55_add_d06,direct full-sequence ATE forward-greedy trial,"{""added_channel"": 6, ""cardinality"": 6, ""parent_channels"": [29, 31, 33, 52, 55], ""phase"": ""forward_extension"", ""reused_existing_evaluation"": false, ""seed_channels"": [33, 52], ""seed_index"": 1}",2026-08-18T07:09:13.415942+00:00
