rank,label,channels,role,replicate,coverage,historical_evo_ape_mean_cm,historical_evo_ape_rmse_cm,historical_evo_rpe_rmse_cm,se3_ate_rmse_cm,se3_ate_mean_cm,se3_ate_max_cm,translation_rpe_rmse_cm,translation_rpe_max_cm,rotation_rpe_rmse_deg,rotation_rpe_max_deg,allframe_sim3_mean_cm,allframe_sim3_scale,keyframe_sim3_mean_cm,keyframe_sim3_scale
1,g_s04_k04_from_d20_d26_d34_add_d15,"15,20,26,34",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,10.3758,11.5553,1.1819,14.917717064408109,14.157881090920462,37.54566163308882,1.713372137719136,33.38946472631419,1.4112130208244396,29.58017410350902,12.418769000535834,1.0819499337365077,10.372886814085467,1.0984170771060189
2,g_s04_k04_from_d20_d26_d34_add_d15,"15,20,26,34","final repeat validation for G4, Lstar_single",1,0.9965095986038395,10.3758,11.5553,1.1819,14.917717064408109,14.157881090920462,37.54566163308882,1.713372137719136,33.38946472631419,1.4112130208244396,29.58017410350902,12.418769000535834,1.0819499337365077,10.372886814085467,1.0984170771060189
3,g_s04_k04_from_d20_d26_d34_add_d15,"15,20,26,34","final repeat validation for G4, Lstar_single",2,0.9965095986038395,10.3758,11.5553,1.1819,14.917717064408109,14.157881090920462,37.54566163308882,1.713372137719136,33.38946472631419,1.4112130208244396,29.58017410350902,12.418769000535834,1.0819499337365077,10.372886814085467,1.0984170771060189
4,g_s02_k05_from_d24_d26_d51_d63_add_d23,"23,24,26,51,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,10.4535,11.7247,1.3227,14.521647531106115,13.413822428799813,23.21408604608137,1.0624198240677887,6.987721142141471,0.796733240606362,9.064054859975,11.221575602924782,1.0952881287190985,10.463247427647513,1.105750489783073
5,g_s02_k05_from_d24_d26_d51_d63_add_d23,"23,24,26,51,63",final repeat validation for G5,1,0.9965095986038395,10.4535,11.7247,1.3227,14.521647531106115,13.413822428799813,23.21408604608137,1.0624198240677887,6.987721142141471,0.796733240606362,9.064054859975,11.221575602924782,1.0952881287190985,10.463247427647513,1.105750489783073
6,g_s02_k05_from_d24_d26_d51_d63_add_d23,"23,24,26,51,63",final repeat validation for G5,2,0.9965095986038395,10.4535,11.7247,1.3227,14.521647531106115,13.413822428799813,23.21408604608137,1.0624198240677887,6.987721142141471,0.796733240606362,9.064054859975,11.221575602924782,1.0952881287190985,10.463247427647513,1.105750489783073
7,g_s02_k05_from_d24_d26_d51_d63_add_d52,"24,26,51,52,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,11.1934,12.6357,1.9456999999999998,14.527891421289171,13.280693746985788,28.23418572932383,1.540051816826574,17.601589627508435,1.0098923852382222,11.034872284099967,12.776100261849423,1.048383462167142,11.186020517785389,1.0586747799259004
8,g_s04_k06_from_d15_d20_d26_d34_d45_add_d53,"15,20,26,34,45,53",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,11.6218,12.7363,1.2805,15.91297263040303,15.089097926409517,36.859109872596036,1.7475035871863176,34.10684179646963,1.3961830566719167,29.66337367722541,13.426149320465269,1.0864660294059778,11.62004791833418,1.1039569425147207
9,g_s04_k06_from_d15_d20_d26_d34_d45_add_d53,"15,20,26,34,45,53",final repeat validation for G6,1,0.9965095986038395,11.6218,12.7363,1.2805,15.91297263040303,15.089097926409517,36.859109872596036,1.7475035871863176,34.10684179646963,1.3961830566719167,29.66337367722541,13.426149320465269,1.0864660294059778,11.62004791833418,1.1039569425147207
10,g_s04_k06_from_d15_d20_d26_d34_d45_add_d53,"15,20,26,34,45,53",final repeat validation for G6,2,0.9965095986038395,11.6218,12.7363,1.2805,15.91297263040303,15.089097926409517,36.859109872596036,1.7475035871863176,34.10684179646963,1.3961830566719167,29.66337367722541,13.426149320465269,1.0864660294059778,11.62004791833418,1.1039569425147207
11,g_s04_k05_from_d15_d20_d26_d34_add_d45,"15,20,26,34,45",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,11.9254,13.250899999999998,1.5051999999999999,15.586364150241794,14.476060644780652,42.56727963828922,2.460743878163194,53.46733137904101,1.8158199998754947,39.73113931215231,13.58392325198256,1.056230731681166,11.931344863122554,1.0713302322506055
12,g_s04_k06_from_d15_d20_d26_d34_d45_add_d41,"15,20,26,34,41,45",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,12.4345,13.317300000000001,1.4332,16.77461864029148,15.96036649545496,35.80894688341373,1.7977150481555613,33.01088120016968,1.3079537736819067,27.535326521641537,14.0091412623953,1.1004632024530385,12.433253325588396,1.1179265627913166
13,swap_k04_0120_d15_d26_d34_d63,"15,26,34,63",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,12.462,14.153199999999998,1.8256000000000001,16.78038462329383,15.136358457491783,33.68452409526869,1.364430747928456,20.3044854145259,0.941149968184542,13.433747659139785,13.447893501532631,1.0923923274076588,12.473748880183209,1.1130789226396982
14,g_s04_k04_from_d20_d26_d34_add_d53,"20,26,34,53",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,12.6297,13.7577,1.6018000000000001,17.361948439318454,16.504529338607448,33.13854307549836,1.6242236936971446,25.753675543987477,1.080627110729811,20.343431337040165,14.348692586958864,1.1068807212152494,12.630451724671405,1.1265041102574538
15,g_s04_k06_from_d15_d20_d26_d34_d45_add_d40,"15,20,26,34,40,45",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,13.2063,14.8206,1.683,16.69744606643566,15.34753527566167,43.43838263121621,2.6057194013878062,56.99174844807766,1.916687089751402,42.335853024217556,14.779511189079427,1.0441717843279126,13.203306246288973,1.0589135088568127
16,g_s02_k06_from_d23_d24_d26_d51_d63_add_d59,"23,24,26,51,59,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,13.4975,14.103399999999999,1.6206000000000003,15.712085606991058,14.804400526927205,26.74227568375998,1.2068755190373992,11.82510778712692,0.8876484883635896,8.885681333729107,13.647550003791004,1.08111870100456,13.52575230977443,1.0895728845290262
17,g_s02_k05_from_d24_d26_d51_d63_add_d49,"24,26,49,51,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,13.875499999999999,14.835,1.8507,16.85330083529016,15.668001218979988,30.647971715053558,1.4356554157052872,22.069977237017227,1.0534090691854952,15.143145734501658,13.957518297184961,1.0962948052401726,13.908516053907217,1.111379417768018
18,g_pair_seed_sweep_d33_d52,"33,52",exhaustive two-channel full-sequence seed sweep (all_singletons_failed),0,0.9965095986038395,13.980999999999998,14.8363,1.6356,16.94893038344066,16.104522980308012,25.38601595981872,1.1554486882640669,11.234639117875144,0.7251681548235929,9.925292996417353,14.216137952847397,1.100638751309779,13.993877886377138,1.105320862770327
19,g_pair_seed_sweep_d33_d52,"33,52",final repeat validation for G2,1,0.9965095986038395,13.980999999999998,14.8363,1.6356,16.94893038344066,16.104522980308012,25.38601595981872,1.1554486882640669,11.234639117875144,0.7251681548235929,9.925292996417353,14.216137952847397,1.100638751309779,13.993877886377138,1.105320862770327
20,g_pair_seed_sweep_d33_d52,"33,52",final repeat validation for G2,2,0.9965095986038395,13.980999999999998,14.8363,1.6356,16.94893038344066,16.104522980308012,25.38601595981872,1.1554486882640669,11.234639117875144,0.7251681548235929,9.925292996417353,14.216137952847397,1.100638751309779,13.993877886377138,1.105320862770327
21,historical_correlation_search_ch_5_6_24_29,"5,6,24,29","historical correlation-clustering search result, re-evaluated only as an anchor",0,0.9965095986038395,14.0623,15.705,2.0974,18.465723095777967,16.871635560238747,40.46766681926447,1.2829203583038613,14.175021519176575,0.8946268854885595,9.53238143358664,15.098563543697512,1.1098180751703213,14.051014233196232,1.1245796715975585
22,historical_correlation_search_ch_5_6_24_29,"5,6,24,29",final repeat validation for H4_historical_correlation_search,1,0.9965095986038395,14.0623,15.705,2.0974,18.465723095777967,16.871635560238747,40.46766681926447,1.2829203583038613,14.175021519176575,0.8946268854885595,9.53238143358664,15.098563543697512,1.1098180751703213,14.051014233196232,1.1245796715975585
23,historical_correlation_search_ch_5_6_24_29,"5,6,24,29",final repeat validation for H4_historical_correlation_search,2,0.9965095986038395,14.0623,15.705,2.0974,18.465723095777967,16.871635560238747,40.46766681926447,1.2829203583038613,14.175021519176575,0.8946268854885595,9.53238143358664,15.098563543697512,1.1098180751703213,14.051014233196232,1.1245796715975585
24,g_s04_k05_from_d15_d20_d26_d34_add_d16,"15,16,20,26,34",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,14.440100000000001,16.3261,2.1487,19.026685177512796,17.30238272572678,31.09962550408546,1.2975256765657857,13.665515588503641,0.8408959519208173,10.349914546745646,15.110598862363156,1.115076157718614,14.439924746676624,1.1339685883891493
25,g_s04_k04_from_d20_d26_d34_add_d59,"20,26,34,59",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,14.482600000000001,15.2538,2.0845,18.623172832738483,17.150228990361235,31.48702248684525,1.1770658491252188,11.270962277125115,0.8699393468381762,11.730142013191085,14.691068269425273,1.13224272362151,14.501348558157812,1.1439084001679687
26,g_s04_k06_from_d15_d20_d26_d34_d45_add_d00,"0,15,20,26,34,45",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,14.489199999999999,16.3982,1.8126,18.161362809220236,16.86427847979753,45.621505445432234,2.863087476524791,63.22801379629291,1.9714636324801351,44.36129275061372,16.385497583477452,1.0350468032662796,14.484566064705437,1.0532219764583675
27,g_s01_k04_from_d29_d33_d52_add_d31,"29,31,33,52",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,14.4902,15.396299999999998,2.0527,18.097778141779852,17.186260492039555,28.40696713221641,1.3214053636133487,19.297026715296912,0.9701966913414598,16.982301343902748,14.596225414030279,1.122448917683387,14.511334919021992,1.1314230114791939
28,g_s02_k05_from_d24_d26_d51_d63_add_d08,"8,24,26,51,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,14.550699999999999,15.428600000000001,2.0264,16.788344928369415,15.914789597422049,27.033144765957516,1.4531181791190706,19.889352599757597,1.03569647341,11.85139321936571,14.989575947142145,1.068613501623119,14.570930124414444,1.0843041868446561
29,g_s02_k05_from_d24_d26_d51_d63_add_d14,"14,24,26,51,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,14.623800000000001,16.0106,1.8618,18.35422084652911,17.618251783300195,28.81321483767605,1.431878628815122,16.194401804625542,0.9824436135847567,11.084152635057558,16.227597159276133,1.0820592142745287,14.606491259296572,1.1026915502203851
30,g_s01_k03_from_d33_d52_add_d29,"29,33,52",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,14.672099999999999,16.3824,2.3480999999999996,19.06092396600409,17.919533598682197,33.478713656441094,1.4916709751593704,17.042420737147015,1.0151836545945598,14.765222502664477,15.53104040478134,1.118812461272618,14.68208761369384,1.134024857042554
31,g_s01_k03_from_d33_d52_add_d29,"29,33,52",final repeat validation for G3,1,0.9965095986038395,14.672099999999999,16.3824,2.3480999999999996,19.06092396600409,17.919533598682197,33.478713656441094,1.4916709751593704,17.042420737147015,1.0151836545945598,14.765222502664477,15.53104040478134,1.118812461272618,14.68208761369384,1.134024857042554
32,g_s01_k03_from_d33_d52_add_d29,"29,33,52",final repeat validation for G3,2,0.9965095986038395,14.672099999999999,16.3824,2.3480999999999996,19.06092396600409,17.919533598682197,33.478713656441094,1.4916709751593704,17.042420737147015,1.0151836545945598,14.765222502664477,15.53104040478134,1.118812461272618,14.68208761369384,1.134024857042554
33,g_s01_k04_from_d29_d33_d52_add_d55,"29,33,52,55",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,14.9995,16.0462,2.2057,19.592396444779443,18.341405088167527,30.936572730425414,1.416053209152477,16.788075470702502,0.9185381172311038,14.561783503506815,15.056916176068116,1.1480587937563913,15.026885154730898,1.1590790860546778
34,g_s04_k05_from_d15_d20_d26_d34_add_d62,"15,20,26,34,62",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.0204,16.8511,2.266,19.862834389419348,17.88787408130202,32.9002062695056,1.1454281260564123,14.113854907438018,0.7711348895623867,8.839229975477403,15.287240814853003,1.1344821460842986,15.029414537562314,1.1501381439516702
35,g_s03_k05_from_d23_d24_d40_d59_add_d63,"23,24,40,59,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.127199999999998,16.9364,2.2451,19.130108343460137,17.893077833894125,29.124916768874826,1.2713607114899323,10.621566631726518,0.8151453708044583,9.269887249326654,15.953468056865274,1.0998467333981752,15.134596362908749,1.1210432154215242
36,g_s01_k04_from_d29_d33_d52_add_d27,"27,29,33,52",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.135599999999998,16.0881,2.0456,18.596586940224967,17.443522978740866,29.115833657111416,1.4249868092473494,18.656298076219997,1.0481664224655192,17.039061265067613,15.413022155396252,1.1165346776963518,15.15466253107477,1.12945569005317
37,g_pair_seed_sweep_d26_d51,"26,51",exhaustive two-channel full-sequence seed sweep (all_singletons_failed),0,0.9965095986038395,15.162700000000001,16.2903,1.7073999999999998,17.563261851378765,16.348802531988323,28.75623292889953,1.2266529806380737,13.160935022951104,0.861189794927545,11.079378200981294,15.27842879898483,1.079761572601339,15.18451856039677,1.09520871057891
38,historical_cnn_baseline_ch_5_29_40_52,"5,29,40,52","historical four-channel CNN baseline, re-evaluated only as an anchor",0,0.9965095986038395,15.1682,16.974700000000002,2.3994999999999997,19.935858730549647,18.383736311879435,39.70584755536034,1.2529525562133654,13.556703736857726,0.8630869985448096,8.467764218164792,15.972341019070468,1.1289015696742666,15.15578805165762,1.1394411207895758
39,historical_cnn_baseline_ch_5_29_40_52,"5,29,40,52",final repeat validation for H4_historical_cnn_baseline,1,0.9965095986038395,15.1682,16.974700000000002,2.3994999999999997,19.935858730549647,18.383736311879435,39.70584755536034,1.2529525562133654,13.556703736857726,0.8630869985448096,8.467764218164792,15.972341019070468,1.1289015696742666,15.15578805165762,1.1394411207895758
40,historical_cnn_baseline_ch_5_29_40_52,"5,29,40,52",final repeat validation for H4_historical_cnn_baseline,2,0.9965095986038395,15.1682,16.974700000000002,2.3994999999999997,19.935858730549647,18.383736311879435,39.70584755536034,1.2529525562133654,13.556703736857726,0.8630869985448096,8.467764218164792,15.972341019070468,1.1289015696742666,15.15578805165762,1.1394411207895758
41,g_s02_k06_from_d23_d24_d26_d51_d63_add_d05,"5,23,24,26,51,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.229400000000002,18.8717,5.9674,29.253950092578656,20.071629171721447,116.82101538560666,4.78662930579237,108.84901607557221,4.892295085892726,114.06507662607476,20.582080986198285,0.9793426864564807,15.250417109269124,1.0717611928757316
42,g_s04_k06_from_d15_d20_d26_d34_d45_add_d61,"15,20,26,34,45,61",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.3159,16.965700000000002,1.2287,19.396054735458055,18.520565308830435,41.96066805960901,1.7832352322006788,35.598514762717656,1.448565811183752,31.09072346578082,17.526257679810694,1.0699790532122992,15.300925990004913,1.0907871198365984
43,g_pair_seed_sweep_d23_d59,"23,59",exhaustive two-channel full-sequence seed sweep (all_singletons_failed),0,0.9965095986038395,15.320500000000001,16.8381,2.3431,19.52609413838197,17.84951296763908,34.07532169586366,1.345921638487506,14.405417130268178,0.8450193784087626,10.100988213336642,15.215241234529847,1.1336110862905748,15.324579242070351,1.149109387931425
44,g_s04_k06_from_d15_d20_d26_d34_d45_add_d29,"15,20,26,29,34,45",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.5376,16.3482,1.8333,18.35712715719409,17.597267202568638,30.00125517212881,1.2606225249826215,15.389807665740147,0.8153977341607406,9.663748216585462,16.003569117157106,1.092444344390741,15.562370214683071,1.1066293494887935
45,g_pair_seed_sweep_d20_d26,"20,26",exhaustive two-channel full-sequence seed sweep (all_singletons_failed),0,0.9965095986038395,15.5393,16.0858,1.6483,18.521196444420823,17.735029889636685,27.285601371048333,1.0399452627486574,7.819806414163582,0.7217820081972307,8.398388577896267,15.75956058306428,1.1136578253117664,15.55832035162991,1.1223425003426075
46,g_s02_k06_from_d23_d24_d26_d51_d63_add_d42,"23,24,26,42,51,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.6231,16.5106,1.4942,17.56451880687871,16.650922549732545,32.23661653755976,1.1829237304083633,11.979717634084546,0.7569086284876531,8.940748326406581,14.936091311757727,1.0935218548731191,15.660017674464768,1.0951079109988733
47,g_s01_k04_from_d29_d33_d52_add_d39,"29,33,39,52",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.690299999999999,18.019299999999998,2.4554,20.681123529472973,19.245785772579737,36.831276839638655,1.5600622309063645,17.248800697413447,0.9836002033670236,13.902604319761073,17.247954880788967,1.1130279519669082,15.691033587684805,1.132129429149448
48,g_s04_k03_from_d20_d26_add_d34,"20,26,34",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.718499999999999,17.8138,2.3212,19.697743443876803,18.174817069192166,33.39074590872853,1.198565688565053,13.113372865988286,0.8912865541091597,10.510730019131966,16.854697451363393,1.0918609840299216,15.706388152907358,1.1128419981109707
49,g_s01_k04_from_d29_d33_d52_add_d45,"29,33,45,52",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.758700000000001,16.7206,2.0815,19.936496888846555,18.767693619442074,30.570444208430146,1.4526137128742556,19.149678522405974,1.0571527241522076,16.55494617664491,16.166628663833336,1.1350095719750346,15.776967962138713,1.1497761282032593
50,g_s02_k03_from_d26_d51_add_d63,"26,51,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.890699999999999,16.8325,1.526,18.403225455476083,17.16978803387457,27.93668086128282,1.0995067503292182,8.722012797394589,0.774380857104279,8.482816993525388,15.81619877514164,1.0917107649427655,15.9039702973897,1.1024013990300665
51,g_s03_k06_from_d23_d24_d40_d59_d63_add_d39,"23,24,39,40,59,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,15.9503,18.0721,2.3407,20.740899875298098,19.296581578902714,32.03106132082504,1.2191430200568258,7.830085699018369,0.8033218377079965,6.257207016147658,17.127987446133933,1.1145854171261456,15.953038610762297,1.1384689609796992
52,swap_k04_0176_d15_d20_d34_d59,"15,20,34,59",one-channel swap audit around provisional greedy endpoint,0,0.9965095986038395,16.034100000000002,17.4709,2.1938,20.39271122942493,19.432432289758914,30.664381086258775,1.1683780049894297,9.75125927892856,0.8148010680580846,9.149566381359008,17.303338514925066,1.1202165430720978,16.01592405078248,1.1349113948292506
53,g_s03_k05_from_d23_d24_d40_d59_add_d22,"22,23,24,40,59",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.0354,17.6518,2.4621,20.457987285282115,18.953966923159914,32.99609318440099,1.2728998888438539,9.622742355013617,0.9174205244687992,11.215048412233863,16.46106261198643,1.13481217687652,16.022561691650804,1.1551645158577983
54,g_s03_k05_from_d23_d24_d40_d59_add_d27,"23,24,27,40,59",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.1824,17.894,2.5696,20.194680014527165,18.349348649003122,33.83916995249711,1.38649635504302,18.09945016506144,0.949100574856504,12.091956196075682,16.20459463600914,1.121699073527555,16.193650365171354,1.1397034220270728
55,g_s02_k05_from_d24_d26_d51_d63_add_d40,"24,26,40,51,63",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.2083,16.9348,1.7469999999999999,18.238454228449523,17.47660667736975,28.269388456783105,1.124840962307751,8.0594143898223,0.8531214482482201,9.23357452814892,16.441781620603713,1.0804515537512047,16.230155378216068,1.0958125248594013
56,g_s04_k04_from_d20_d26_d34_add_d54,"20,26,34,54",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.253999999999998,17.5407,2.3427,21.44279620120318,19.555727712134065,35.52100524589247,1.1372757826145874,8.66330304282973,0.9337754514828951,9.700212675401522,16.48475674606748,1.1626795953317275,16.27331991779928,1.1708858443068182
57,g_pair_seed_sweep_d25_d37,"25,37",exhaustive two-channel full-sequence seed sweep (all_singletons_failed),0,0.9965095986038395,16.2663,17.3809,1.984,18.926988574300957,17.3615491185002,33.28210680609377,1.2299509998153562,13.976889004087656,0.7617360137416065,9.375002115176889,15.542712760063038,1.1144438669673147,16.291534969131703,1.1314141331517729
58,g_s01_k05_from_d29_d31_d33_d52_add_d55,"29,31,33,52,55",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.3032,17.4147,2.2698,19.905856790237575,18.710847485308317,32.562874401317536,1.338880688748347,13.975149748612179,0.8591919533345888,11.707022199111112,16.0896447900168,1.132443194237762,16.33517351437249,1.143451364281733
59,g_s03_k05_from_d23_d24_d40_d59_add_d54,"23,24,40,54,59",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.3602,18.4408,2.2679,23.236173404314933,21.477699622303316,43.75600866389018,1.2283584515071322,8.902617655822459,0.9752499481687255,9.591276116517227,17.708896027947187,1.183322109550964,16.34124142645999,1.207100859312683
60,g_s03_k04_from_d23_d24_d59_add_d40,"23,24,40,59",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.4297,18.6146,2.5978000000000003,21.57108356997666,19.526089567117683,36.957005455982724,1.3587720961022094,13.53713068989526,0.9121447505283349,8.944957058322567,16.85616736731423,1.142529775843628,16.41824864253354,1.163027689748023
61,g_s01_k04_from_d29_d33_d52_add_d40,"29,33,40,52",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.4415,18.6418,2.4164000000000003,20.729596801556077,19.384797484488423,39.55080503672601,1.4328056306791022,15.013912589609138,0.9159123838240206,12.647768295040937,17.83539726746415,1.0989336666340443,16.43123887161184,1.1174303844919762
62,g_s04_k03_from_d20_d26_add_d22,"20,22,26",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.4465,17.339299999999998,2.1111,18.51665633538139,17.91963391154162,30.469443580254335,1.4559722912302124,19.53577001354814,0.9321132035482568,10.791060286446536,17.284192401763214,1.0519263753732158,16.440215555422576,1.0585083307838041
63,g_s01_k04_from_d29_d33_d52_add_d28,"28,29,33,52",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.483700000000002,17.2148,2.0539,19.532809862749804,18.400220391371768,29.689827016066427,1.3934087274553042,18.278675629789497,1.0294306838810583,16.20364923875672,16.235513329024084,1.125810754680671,16.5034110319696,1.1360618115172016
64,g_s04_k05_from_d15_d20_d26_d34_add_d61,"15,20,26,34,61",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.532,18.2956,1.2785,20.432009753719896,19.39558345002999,42.279554460425786,1.798709342909947,35.66600468564854,1.4546586723878436,31.39727140678122,18.690869503367054,1.0627458714533005,16.5126321457085,1.0824057995091658
65,g_s01_k03_from_d33_d52_add_d15,"15,33,52",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.533800000000003,17.2792,1.8073,18.753932604088135,17.442235876131583,31.449874072905885,1.1700159764796558,13.269935312473141,0.66184279730473,4.934254799146149,15.536512379393821,1.1153879216118963,16.56544518373635,1.1226743498849903
66,g_s03_k05_from_d23_d24_d40_d59_add_d36,"23,24,36,40,59",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.555500000000002,18.435399999999998,2.3948,23.35639088426776,21.368150715273732,45.442026771241764,1.4669350650039543,21.0553676594478,1.1798573459633714,17.84310415014578,18.103183669355804,1.1745710273492944,16.545350963065776,1.1995783479918696
67,g_s03_k05_from_d23_d24_d40_d59_add_d38,"23,24,38,40,59",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.555500000000002,18.435399999999998,2.3948,23.35639088426776,21.368150715273732,45.442026771241764,1.4669350650039543,21.0553676594478,1.1798573459633714,17.84310415014578,18.103183669355804,1.1745710273492944,16.545350963065776,1.1995783479918696
68,g_s04_k06_from_d15_d20_d26_d34_d45_add_d39,"15,20,26,34,39,45",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.6209,17.363400000000002,1.727,19.037375014974494,18.517310651913704,32.34611657943187,1.3051152361648415,19.69727744881818,0.9198622057947711,15.312884891221147,17.335698082563454,1.0784648255909144,16.635854322201464,1.09213837774024
69,g_s01_k04_from_d29_d33_d52_add_d26,"26,29,33,52",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.6277,17.7021,2.3477,19.701943414426484,18.831490146934243,29.4962391121402,1.6021889259231248,20.0637724020685,1.0729921296400506,16.08239520956232,16.893279695845017,1.1048674219596226,16.650802972938443,1.122713359313091
70,r_k04_0012_d00_d15_d20_d59,"0,15,20,59",budget-matched cardinality-stratified random full-sequence control,0,0.9965095986038395,16.6402,18.636,1.9834,20.67040121766903,19.742047659300884,29.418720515903928,1.1625864375031632,8.953549968341564,0.9530897686962139,8.96165232568721,18.51831576413325,1.0756447300690568,16.61689024237816,1.1011867540880316
71,r_k04_0012_d00_d15_d20_d59,"0,15,20,59","final repeat validation for R4, Rstar_single",1,0.9965095986038395,16.6402,18.636,1.9834,20.67040121766903,19.742047659300884,29.418720515903928,1.1625864375031632,8.953549968341564,0.9530897686962139,8.96165232568721,18.51831576413325,1.0756447300690568,16.61689024237816,1.1011867540880316
72,r_k04_0012_d00_d15_d20_d59,"0,15,20,59","final repeat validation for R4, Rstar_single",2,0.9965095986038395,16.6402,18.636,1.9834,20.67040121766903,19.742047659300884,29.418720515903928,1.1625864375031632,8.953549968341564,0.9530897686962139,8.96165232568721,18.51831576413325,1.0756447300690568,16.61689024237816,1.1011867540880316
73,g_pair_seed_sweep_d49_d52,"49,52",exhaustive two-channel full-sequence seed sweep (all_singletons_failed),0,0.9965095986038395,16.6652,18.7706,2.0847,20.70308161348621,19.504945895957555,32.45645649694375,1.3017482893865968,13.090553069763342,0.9421431467709802,10.68296503319057,18.592078525838893,1.061153964507534,16.648246249463398,1.087224181304847
74,g_s04_k05_from_d15_d20_d26_d34_add_d54,"15,20,26,34,54",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.6769,17.8291,2.1147,19.80484939510812,18.065104264032755,30.284122050909335,1.0094088912427486,5.194027793695669,0.8216334343602646,9.469562421925167,16.60818048312421,1.111574540519662,16.686802856989942,1.123876459942512
75,g_s04_k03_from_d20_d26_add_d24,"20,24,26",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.734299999999998,17.6905,2.1611,19.44013638030259,18.73260158773579,27.799984062128498,1.1749549171692786,8.698077950825395,0.875970292772686,9.030627584520019,17.32926619670174,1.0872772207825416,16.734335693054327,1.1025880046556735
76,g_s04_k04_from_d20_d26_d34_add_d02,"2,20,26,34",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.7489,18.2699,2.3994,21.81805523425852,20.087208816939977,34.937298415124886,1.12363936135076,8.836870383011302,0.9122512647834434,9.520920563163374,17.387447306850085,1.153042911166118,16.74866852836347,1.164640103268936
77,g_s04_k04_from_d20_d26_d34_add_d04,"4,20,26,34",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.7489,18.2699,2.3994,21.81805523425852,20.087208816939977,34.937298415124886,1.12363936135076,8.836870383011302,0.9122512647834434,9.520920563163374,17.387447306850085,1.153042911166118,16.74866852836347,1.164640103268936
78,g_s04_k04_from_d20_d26_d34_add_d07,"7,20,26,34",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.7489,18.2699,2.3994,21.81805523425852,20.087208816939977,34.937298415124886,1.12363936135076,8.836870383011302,0.9122512647834434,9.520920563163374,17.387447306850085,1.153042911166118,16.74866852836347,1.164640103268936
79,g_s04_k04_from_d20_d26_d34_add_d09,"9,20,26,34",direct full-sequence ATE forward-greedy trial,0,0.9965095986038395,16.7489,18.2699,2.3994,21.81805523425852,20.087208816939977,34.937298415124886,1.12363936135076,8.836870383011302,0.9122512647834434,9.520920563163374,17.387447306850085,1.153042911166118,16.74866852836347,1.164640103268936
